#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68789.1           -           6386 17at5820             -           4792         0 9053.1 781.3   1  13         0         0 2378.6 212.7     1  1268     4  1330     4  1339 0.97 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 17at5820             -           4792         0 9053.1 781.3  13  13  4.5e-297  4.6e-294  977.3  41.7  4289  4792  5864  6385  5854  6385 0.97 dynein beta chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   1  10         6   6.1e+03  -24.2  32.0    32   353    52   382    40   402 0.60 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   2  10         6   6.1e+03   -9.9   6.5   535   643   479   585   460   611 0.53 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   3  10         6   6.1e+03  -30.1  32.0   688  1017   760  1099   700  1124 0.57 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   4  10   1.1e-12   1.1e-09   33.3  54.3  1135  1578  1374  1861  1338  1867 0.71 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   5  10   1.9e-42   1.9e-39  132.1  29.0  1616  2074  1962  2393  1936  2408 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   6  10   3.6e-27   3.6e-24   81.4   8.6  2213  2395  2531  2720  2484  2726 0.91 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   7  10   4.5e-21   4.5e-18   61.1  36.8  2626  3234  2935  3548  2931  3567 0.75 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   8  10   5.6e-43   5.7e-40  133.8  49.0  3309  3794  3585  4075  3549  4106 0.92 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2   9  10   6.7e-11   6.8e-08   27.4  12.4  3859  4006  4265  4413  4249  4420 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 17at5820             -           4792  2.6e-167  556.5 277.2  10  10   1.4e-60   1.4e-57  192.3  39.1  4055  4756  4513  5239  4499  5270 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   1  10    0.0026       2.6    2.2  20.1   157   325   244   418   225   429 0.68 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   2  10         6   6.1e+03   -9.8  18.8   356   506   617   777   574   842 0.74 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   3  10         6   6.1e+03  -39.3  43.9   611   855  1033  1276   968  1471 0.44 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   4  10         6   6.1e+03  -37.7  49.1   943  1196  1574  1838  1544  1982 0.46 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   5  10   3.9e-57   3.9e-54  180.8  62.3  1351  2139  2068  2847  2049  2855 0.81 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   6  10   1.2e-26   1.2e-23   79.6   9.2  2211  2408  2858  3065  2846  3071 0.85 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   7  10   4.7e-13   4.8e-10   34.5  15.2  2662  2955  3384  3684  3353  3696 0.75 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   8  10   9.1e-56   9.3e-53  176.3  76.7  3311  4068  4127  4903  4011  4909 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8   9  10   1.5e-33   1.5e-30  102.6  30.4  4129  4548  5061  5484  5040  5501 0.85 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 17at5820             -           4792  9.3e-162  538.1 245.8  10  10   1.9e-18   1.9e-15   52.4  12.1  4549  4757  5596  5823  5590  5856 0.79 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   1  11         6   6.1e+03  -11.0  21.3   736   881  1049  1197  1045  1214 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   2  11   1.6e-09   1.7e-06   22.8  43.5  1294  1574  1209  1512  1187  1518 0.73 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   3  11   2.1e-43   2.2e-40  135.2  23.1  1601  2071  1607  2091  1592  2106 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   4  11   6.2e-18   6.3e-15   50.7  13.6  2193  2457  2186  2453  2161  2463 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   5  11   1.8e-29   1.8e-26   89.0  29.3  2639  2994  2476  2822  2473  2822 0.89 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   6  11   7.4e-09   7.5e-06   20.6  25.5  3017  3240  2803  3022  2793  3034 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   7  11   8.1e-14   8.2e-11   37.0  31.5  3322  3698  3131  3525  3123  3532 0.81 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   8  11   4.9e-12   4.9e-09   31.1  31.2  3718  4011  3627  3904  3598  3910 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8   9  11   1.1e-13   1.1e-10   36.7   8.6  4019  4229  4322  4524  4309  4531 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8  10  11   1.2e-13   1.2e-10   36.5   8.2  4246  4443  4585  4778  4569  4786 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 17at5820             -           4792  3.1e-140  466.7 313.8  11  11   3.5e-26   3.6e-23   78.1   5.6  4522  4791  5030  5329  5020  5330 0.81 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 17at5820             -           4792  3.8e-123  409.9 153.1   1   7         6   6.1e+03  -28.8  39.0   148   777   295   940   234   971 0.65 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 17at5820             -           4792  3.8e-123  409.9 153.1   2   7   6.9e-55     7e-52  173.4  25.1  1299  2026  1450  2175  1402  2181 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 17at5820             -           4792  3.8e-123  409.9 153.1   3   7   1.1e-06    0.0011   13.3   0.0  2037  2147  2229  2336  2224  2343 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 17at5820             -           4792  3.8e-123  409.9 153.1   4   7   3.1e-16   3.2e-13   45.1   0.0  2217  2327  2346  2461  2340  2479 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 17at5820             -           4792  3.8e-123  409.9 153.1   5   7     7e-05     0.071    7.4   0.1  2812  2935  2899  3021  2723  3027 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 17at5820             -           4792  3.8e-123  409.9 153.1   6   7   5.4e-50   5.5e-47  157.1  53.2  3019  4007  3051  4003  3036  4022 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 17at5820             -           4792  3.8e-123  409.9 153.1   7   7   3.8e-20   3.8e-17   58.1   2.9  4156  4472  4220  4552  4213  4589 0.77 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   1  11         6   6.1e+03  -70.8 174.4   717  1640   347  1263   324  1292 0.63 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   2  11   0.00054      0.55    4.4  14.1  1647  1750  1351  1447  1343  1451 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   3  11   9.8e-18   9.9e-15   50.0  13.7  1783  1902  1451  1570  1447  1578 0.96 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   4  11   9.5e-13   9.6e-10   33.5  17.1  1926  2070  1654  1807  1650  1816 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   5  11   1.2e-06    0.0012   13.3   9.6  2201  2341  2037  2174  1965  2200 0.85 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   6  11    0.0012       1.2    3.3  46.7  2639  2938  2609  2915  2576  2950 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   7  11   2.3e-09   2.3e-06   22.3  26.6  3037  3242  2967  3167  2918  3176 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   8  11   1.2e-29   1.2e-26   89.6  53.8  3307  3785  3274  3770  3267  3789 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8   9  11   7.6e-10   7.7e-07   23.9  29.6  3859  4072  3932  4150  3908  4176 0.75 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8  10  11   8.2e-08   8.3e-05   17.1  18.2  4108  4339  4352  4582  4345  4588 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 17at5820             -           4792   2.6e-56  188.1 214.8  11  11   1.5e-19   1.5e-16   56.1  34.0  4348  4738  4700  5082  4688  5089 0.85 dynein heavy chain, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/17at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/17at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/17at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:36:09 2026
# [ok]
