#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65810.1           -           8603 24at5820             -           4512         0 7726.1 819.6   1  39   1.6e-49     1e-46  156.3   2.1     1    81     1    81     1    88 0.98 E3 ubiquitin-protein ligase, putative [Plasmodium vivax]
SCO65956.1           -            428 24at5820             -           4512    0.0072   10.7  19.9   1   1   1.5e-05    0.0094   10.3  19.9  2889  3032   127   283   116   302 0.57 RAD protein (Pv-fam-e) [Plasmodium vivax]
SCO67121.1           -            340 24at5820             -           4512      0.53    4.5  11.1   1   2   0.00011     0.069    7.5   7.3  2894  2928   130   164   100   190 0.64 hypothetical protein, conserved [Plasmodium vivax]
SCO67121.1           -            340 24at5820             -           4512      0.53    4.5  11.1   2   2      0.25   1.5e+02   -3.6   0.1    66    95   275   304   273   318 0.78 hypothetical protein, conserved [Plasmodium vivax]
SCO66210.1           -            692 24at5820             -           4512       1.7    2.8  21.8   1   1    0.0047       2.8    2.1  21.8  2865  2938   203   285   143   328 0.61 U3 small nucleolar ribonucleoprotein protein MPP10, putative [Plasmodium vivax]
SCO65284.1           -           2606 24at5820             -           4512       2.3    2.4  30.1   1   2     0.015         9    0.5   8.4  2900  2962   461   523   443   553 0.58 liver specific protein 2, putative [Plasmodium vivax]
SCO65284.1           -           2606 24at5820             -           4512       2.3    2.4  30.1   2   2   0.00015     0.088    7.1  13.7  2887  2951  1527  1589  1516  1618 0.64 liver specific protein 2, putative [Plasmodium vivax]
SCO67804.1           -            143 24at5820             -           4512       4.6    1.4  11.2   1   1    0.0083       5.1    1.3  11.2  2892  2946    72   126    51   137 0.50 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70167.1           -            571 24at5820             -           4512       5.6    1.1  26.1   1   1     0.011       6.6    0.9  26.1  2812  2944   281   398   250   532 0.61 tetratricopeptide repeat protein, putative [Plasmodium vivax]
SCO68913.1           -            266 24at5820             -           4512       7.3    0.7  16.0   1   1     0.017        11    0.2  16.0  2896  2971   186   259   163   264 0.64 co-chaperone p23, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/24at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/24at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/24at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:40:43 2026
# [ok]
