#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68599.1           -            489 6477at5820           -            409  2.9e-229  759.3   1.6   1   1  8.4e-231  1.3e-228  757.1   1.6    12   409    58   477    54   477 0.96 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO65404.1           -            850 6477at5820           -            409   1.3e-31  108.3   1.3   2   3       8.8   1.4e+03   -3.8   0.0   207   225   461   479   446   496 0.65 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 6477at5820           -            409   1.3e-31  108.3   1.3   3   3   6.2e-15   9.8e-13   46.1   0.0   274   377   603   708   598   721 0.84 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70166.1           -            850 6477at5820           -            409   3.3e-31  107.0  11.1   1   3   9.9e-19   1.6e-16   58.6   0.3    14   201    93   291    83   315 0.72 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 6477at5820           -            409   3.3e-31  107.0  11.1   2   3    0.0091       1.4    6.0   0.5   228   269   373   417   357   428 0.78 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 6477at5820           -            409   3.3e-31  107.0  11.1   3   3   1.3e-15   2.1e-13   48.4   0.4   312   390   515   594   511   612 0.81 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO69403.1           -            995 6477at5820           -            409   3.2e-29  100.4  18.1   1   4   2.1e-09   3.4e-07   27.9   0.0    32    80    68   116    46   120 0.81 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6477at5820           -            409   3.2e-29  100.4  18.1   2   4      0.13        21    2.2   0.1    75    99   235   259   222   278 0.76 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6477at5820           -            409   3.2e-29  100.4  18.1   3   4   8.5e-07   0.00014   19.3   0.1   120   196   306   383   296   397 0.79 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6477at5820           -            409   3.2e-29  100.4  18.1   4   4   7.3e-18   1.2e-15   55.8   7.1   261   400   536   680   519   687 0.78 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO66154.1           -            623 6477at5820           -            409   3.8e-28   96.9   9.4   1   2   3.5e-09   5.6e-07   27.2   0.7    29    71   149   191   138   197 0.85 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO66154.1           -            623 6477at5820           -            409   3.8e-28   96.9   9.4   2   2   5.2e-23   8.3e-21   72.7   2.3   133   373   298   547   241   552 0.73 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO67682.1           -            816 6477at5820           -            409   1.2e-24   85.4  24.0   1   4   1.1e-11   1.8e-09   35.4   0.0    13    75     3    65     1    74 0.89 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6477at5820           -            409   1.2e-24   85.4  24.0   2   4   4.4e-06    0.0007   17.0   9.6    77   299   326   551   321   563 0.65 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6477at5820           -            409   1.2e-24   85.4  24.0   3   4   7.9e-13   1.3e-10   39.2   5.5   213   354   534   683   518   691 0.75 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6477at5820           -            409   1.2e-24   85.4  24.0   4   4      0.98   1.6e+02   -0.7   0.1   213   249   728   762   699   787 0.78 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6477at5820           -            409   4.3e-23   80.2  12.0   1   4   0.00012     0.019   12.2   0.0    10    70    25    85    21    93 0.91 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6477at5820           -            409   4.3e-23   80.2  12.0   2   4      0.32        51    1.0   0.0    81    99   136   154   131   165 0.82 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6477at5820           -            409   4.3e-23   80.2  12.0   3   4   3.5e-07   5.7e-05   20.6   0.8   112   200   221   331   213   345 0.68 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6477at5820           -            409   4.3e-23   80.2  12.0   4   4   1.4e-15   2.2e-13   48.3   0.9   257   361   608   711   565   723 0.81 RNA helicase, putative [Plasmodium vivax]
SCO67855.1           -            522 6477at5820           -            409   1.2e-20   72.2  14.9   1   1   1.5e-22   2.4e-20   71.2  14.9     9   364    89   468    85   502 0.72 ATP-dependent helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 6477at5820           -            409   1.4e-18   65.4   8.9   1   3    0.0003     0.048   10.9   2.2    17   104   162   250   148   265 0.71 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 6477at5820           -            409   1.4e-18   65.4   8.9   2   3      0.19        31    1.7   0.2   255   327   234   305   224   336 0.68 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 6477at5820           -            409   1.4e-18   65.4   8.9   3   3   2.1e-18   3.4e-16   57.5   0.4   281   377   562   658   528   681 0.82 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65342.1           -           1189 6477at5820           -            409   6.3e-18   63.2   2.7   1   2   5.6e-15   8.9e-13   46.2   1.5    16   204   235   442   225   459 0.76 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65342.1           -           1189 6477at5820           -            409   6.3e-18   63.2   2.7   2   2   9.4e-06    0.0015   15.9   0.0   276   355   842   924   836   958 0.86 DEAD box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 6477at5820           -            409   1.2e-17   62.3   2.2   1   3    0.0084       1.3    6.1   0.0     8    73   138   203   133   216 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 6477at5820           -            409   1.2e-17   62.3   2.2   2   3       1.5   2.3e+02   -1.2   0.0   160   189   530   560   485   569 0.77 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 6477at5820           -            409   1.2e-17   62.3   2.2   3   3   2.5e-17     4e-15   54.0   0.4   253   345   887   978   877   983 0.92 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6477at5820           -            409   2.2e-17   61.4  11.9   1   4      0.01       1.7    5.8   0.0    29    66    91   125    72   139 0.80 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6477at5820           -            409   2.2e-17   61.4  11.9   2   4       1.5   2.5e+02   -1.3   0.0    75   103   320   348   312   368 0.80 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6477at5820           -            409   2.2e-17   61.4  11.9   3   4   1.5e-07   2.4e-05   21.8   0.0   125   192   429   497   420   508 0.84 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6477at5820           -            409   2.2e-17   61.4  11.9   4   4   1.1e-10   1.8e-08   32.1   8.0   255   401   764   912   756   923 0.73 RNA helicase, putative [Plasmodium vivax]
SCO65281.1           -            548 6477at5820           -            409   3.4e-17   60.8  19.6   1   1   8.1e-19   1.3e-16   58.9  19.6    57   388   143   509   131   533 0.66 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO65162.1           -           1408 6477at5820           -            409     4e-12   44.1   0.9   1   4      0.77   1.2e+02   -0.3   0.0     9    47   481   520   477   536 0.83 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 6477at5820           -            409     4e-12   44.1   0.9   2   4      0.13        21    2.2   0.0    57    80   621   644   614   646 0.89 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 6477at5820           -            409     4e-12   44.1   0.9   3   4      0.33        53    0.9   0.0   131   171   901   939   894   965 0.80 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 6477at5820           -            409     4e-12   44.1   0.9   4   4   2.5e-11     4e-09   34.2   1.3   289   380  1194  1284  1142  1302 0.79 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66507.1           -            742 6477at5820           -            409     1e-09   36.2   2.3   1   3       0.7   1.1e+02   -0.2   0.1    31    68    39    76    12   102 0.77 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO66507.1           -            742 6477at5820           -            409     1e-09   36.2   2.3   2   3         1   1.6e+02   -0.7   0.2   267   306    95   139    83   147 0.59 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO66507.1           -            742 6477at5820           -            409     1e-09   36.2   2.3   3   3   6.3e-12     1e-09   36.2   2.3   241   367   374   500   348   533 0.83 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO69307.1           -           1249 6477at5820           -            409   1.8e-09   35.3   1.2   1   3      0.19        31    1.7   0.0    55    82    69    96    53   121 0.77 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO69307.1           -           1249 6477at5820           -            409   1.8e-09   35.3   1.2   2   3     2e-10   3.3e-08   31.2   0.7   252   366   282   395   271   418 0.89 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO69307.1           -           1249 6477at5820           -            409   1.8e-09   35.3   1.2   3   3       9.1   1.5e+03   -3.9   0.0   287   320   771   805   758   812 0.70 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO69721.1           -            790 6477at5820           -            409   1.2e-06   26.1   2.2   1   4     0.014       2.2    5.4   0.0    29    73   126   171   116   180 0.83 DEAD box helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 6477at5820           -            409   1.2e-06   26.1   2.2   2   4       8.9   1.4e+03   -3.8   0.0    84    99   254   269   250   277 0.83 DEAD box helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 6477at5820           -            409   1.2e-06   26.1   2.2   3   4     0.011       1.8    5.7   0.1   124   198   340   416   323   438 0.79 DEAD box helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 6477at5820           -            409   1.2e-06   26.1   2.2   4   4   8.7e-05     0.014   12.7   0.1   302   366   661   724   561   739 0.88 DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6477at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6477at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6477at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:50:28 2026
# [ok]
