#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68412.1           -            466 7562at5820           -            393    3e-176  584.5  31.3   1   1  6.9e-178  1.7e-175  582.0  31.3     1   393     1   466     1   466 0.90 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO69699.1           -            524 7562at5820           -            393   4.8e-07   27.4   1.5   4   4      0.23        55    0.8   8.9   114   234   320   440   318   462 0.72 alternative splicing regulator, putative [Plasmodium vivax]
SCO65322.1           -            499 7562at5820           -            393   1.9e-06   25.4   7.5   1   4   1.5e-05    0.0037   14.6   0.1    93   137    53    98    44   101 0.86 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 7562at5820           -            393   1.9e-06   25.4   7.5   2   4   0.00021     0.051   10.8   0.1    99   138   102   141    98   146 0.94 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 7562at5820           -            393   1.9e-06   25.4   7.5   3   4       1.2     3e+02   -1.6   0.0   102   133   333   364   265   375 0.63 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 7562at5820           -            393   1.9e-06   25.4   7.5   4   4      0.11        26    1.9   0.1   114   134   388   408   376   419 0.88 protein SOF1, putative [Plasmodium vivax]
SCO66379.1           -           1013 7562at5820           -            393   6.4e-06   23.7   7.2   1   5     0.025       6.1    4.0   7.6    82   189    33   148     4   179 0.47 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 7562at5820           -            393   6.4e-06   23.7   7.2   2   5     0.031       7.6    3.7   0.3   101   140   185   226   178   229 0.84 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 7562at5820           -            393   6.4e-06   23.7   7.2   3   5   2.6e-08   6.4e-06   23.7   7.2    95   159   223   287   210   336 0.72 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 7562at5820           -            393   6.4e-06   23.7   7.2   4   5    0.0046       1.1    6.4   3.1   172   251   421   498   411   604 0.73 coatomer subunit beta, putative [Plasmodium vivax]
SCO66379.1           -           1013 7562at5820           -            393   6.4e-06   23.7   7.2   5   5       1.2   2.9e+02   -1.5   0.2   364   390   834   860   828   929 0.84 coatomer subunit beta, putative [Plasmodium vivax]
SCO70259.1           -            565 7562at5820           -            393     8e-06   23.4   0.1   1   1   7.6e-08   1.8e-05   22.2   0.1   100   176    68   158    51   166 0.71 coronin, putative [Plasmodium vivax]
SCO66848.1           -           1140 7562at5820           -            393   2.1e-05   22.0  13.9   1   5     0.076        18    2.4   0.3   132   175   222   267   200   289 0.58 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO66848.1           -           1140 7562at5820           -            393   2.1e-05   22.0  13.9   2   5       3.8   9.2e+02   -3.2   0.2   261   281   356   376   352   393 0.80 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO66848.1           -           1140 7562at5820           -            393   2.1e-05   22.0  13.9   3   5       2.4   5.7e+02   -2.5   0.3    19    65   442   493   435   498 0.56 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO66848.1           -           1140 7562at5820           -            393   2.1e-05   22.0  13.9   4   5    0.0017      0.42    7.8   1.1    99   155   557   615   539   648 0.74 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO66848.1           -           1140 7562at5820           -            393   2.1e-05   22.0  13.9   5   5   8.5e-08   2.1e-05   22.0  13.9   101   314   673   899   666   906 0.80 U3 small nucleolar RNA-associated protein 13, putative [Plasmodium vivax]
SCO67989.1           -            887 7562at5820           -            393   2.2e-05   21.9   7.5   1   4       0.1        25    2.0   0.1   120   173   130   185   120   192 0.82 polyubiquitin binding protein, putative [Plasmodium vivax]
SCO67989.1           -            887 7562at5820           -            393   2.2e-05   21.9   7.5   2   4   9.1e-08   2.2e-05   21.9   7.5    18   136   220   342   215   349 0.86 polyubiquitin binding protein, putative [Plasmodium vivax]
SCO67989.1           -            887 7562at5820           -            393   2.2e-05   21.9   7.5   3   4      0.99   2.4e+02   -1.3   0.2   256   295   637   678   607   693 0.73 polyubiquitin binding protein, putative [Plasmodium vivax]
SCO67989.1           -            887 7562at5820           -            393   2.2e-05   21.9   7.5   4   4       1.7   4.2e+02   -2.1   1.5   327   379   806   857   761   861 0.62 polyubiquitin binding protein, putative [Plasmodium vivax]
SCO69957.1           -            612 7562at5820           -            393     6e-05   20.5  15.1   1   3   4.5e-07   0.00011   19.6   1.5    98   172   315   395   312   402 0.85 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO69957.1           -            612 7562at5820           -            393     6e-05   20.5  15.1   2   3    0.0021      0.51    7.6   2.1    78   178   423   528   398   534 0.77 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO69957.1           -            612 7562at5820           -            393     6e-05   20.5  15.1   3   3      0.42     1e+02   -0.0   0.2    82   133   559   611   532   612 0.72 pre-mRNA-processing factor 17, putative [Plasmodium vivax]
SCO68633.1           -           1981 7562at5820           -            393   0.00012   19.5   0.1   1   1   1.1e-06   0.00027   18.3   0.1    99   138  1712  1751  1709  1769 0.91 myosin C, putative [Plasmodium vivax]
SCO67263.1           -            464 7562at5820           -            393   0.00032   18.1   1.2   1   2   0.00051      0.12    9.6   0.1    97   136   205   244   201   254 0.90 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 7562at5820           -            393   0.00032   18.1   1.2   2   2    0.0026      0.63    7.2   0.1    75   135   335   394   273   399 0.91 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO70063.1           -            763 7562at5820           -            393    0.0024   15.2   2.9   1   1   1.9e-05    0.0045   14.3   2.9   104   173    10    88     4   108 0.86 protein transport protein SEC13, putative [Plasmodium vivax]
SCO65033.1           -           1073 7562at5820           -            393    0.0064   13.8   3.6   1   3       2.5   6.1e+02   -2.6   0.1   114   135   171   192   155   195 0.72 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 7562at5820           -            393    0.0064   13.8   3.6   2   3   0.00047      0.11    9.7   0.0    76   136   421   481   408   486 0.85 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 7562at5820           -            393    0.0064   13.8   3.6   3   3     0.028       6.9    3.8   0.1    96   137   558   602   543   623 0.79 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO66204.1           -            654 7562at5820           -            393      0.02   12.2   3.3   1   2    0.0018      0.44    7.8   3.4    62   158   339   435   327   453 0.70 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO66204.1           -            654 7562at5820           -            393      0.02   12.2   3.3   2   2       1.9   4.7e+02   -2.2   0.0    95   136   544   585   493   587 0.82 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO70061.1           -            445 7562at5820           -            393      0.11    9.8   7.1   1   3     0.026       6.4    3.9   0.9    40   136    48   147    13   204 0.75 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70061.1           -            445 7562at5820           -            393      0.11    9.8   7.1   2   3         2     5e+02   -2.3   0.0    84   125   191   233   180   240 0.77 WD repeat-containing protein, putative [Plasmodium vivax]
SCO70061.1           -            445 7562at5820           -            393      0.11    9.8   7.1   3   3    0.0008      0.19    8.9   0.4    99   147   307   354   301   363 0.88 WD repeat-containing protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7562at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7562at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7562at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:01:10 2026
# [ok]
