#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69124.1           -           5638 65at5820             -           4303         0 7597.3 828.6   1   9   2.9e-17     6e-14   47.8   0.2     1    51     1    60     1    63 0.91 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 65at5820             -           4303   8.9e-32  106.9 134.2   5  11         3   6.1e+03  -15.8  22.2  1088  1345  1312  1564  1306  1568 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 65at5820             -           4303   8.9e-32  106.9 134.2   6  11   2.3e-15   4.7e-12   41.5  29.9  1365  1582  1619  1840  1607  1860 0.89 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 65at5820             -           4303   8.9e-32  106.9 134.2   7  11    0.0009       1.8    3.0  21.3  1629  1936  1964  2316  1947  2321 0.66 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 65at5820             -           4303   8.9e-32  106.9 134.2   8  11         3   6.1e+03  -10.0  21.9  2333  2537  2976  3196  2949  3241 0.74 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 65at5820             -           4303   8.9e-32  106.9 134.2   9  11   3.4e-21     7e-18   60.8  47.4  2904  3325  3614  4065  3519  4075 0.69 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 65at5820             -           4303   8.9e-32  106.9 134.2  10  11      0.36   7.2e+02   -5.6  11.9  3388  3546  4251  4415  4248  4421 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 65at5820             -           4303   8.9e-32  106.9 134.2  11  11   8.5e-15   1.7e-11   39.6  41.0  3557  4182  4492  5176  4486  5185 0.73 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 65at5820             -           4303   2.6e-22   75.5  73.6   1   5         3   6.1e+03   -9.9  12.5  1929  2145   735   956   714  1009 0.51 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 65at5820             -           4303   2.6e-22   75.5  73.6   2   5       1.7   3.4e+03   -7.8   3.8  3847  3909  1133  1198  1125  1339 0.66 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 65at5820             -           4303   2.6e-22   75.5  73.6   3   5   7.2e-16   1.5e-12   43.2  22.0  1345  1934  1475  2146  1468  2155 0.70 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 65at5820             -           4303   2.6e-22   75.5  73.6   4   5   7.4e-18   1.5e-14   49.8  43.6  2877  3546  3325  4007  3307  4011 0.75 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 65at5820             -           4303   2.6e-22   75.5  73.6   5   5     8e-06     0.016    9.8   0.1  3738  3911  4319  4522  4297  4539 0.70 dynein heavy chain, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/65at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/65at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/65at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:51:12 2026
# [ok]
