#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67803.1           -           2713 395at5820            -           2124         0 3752.0  33.8   1   3         0         0 2638.7  10.0     1  1398     1  1711     1  1717 0.94 RNA polymerase I, putative [Plasmodium vivax]
SCO68634.1           -           1961 395at5820            -           2124  1.7e-131  438.4  49.9   2   8   3.5e-17   8.2e-15   51.4   0.1   461   569   360   472   338   482 0.84 DNA-directed RNA polymerase III largest subunit, putative [Plasmodium vivax]
SCO68634.1           -           1961 395at5820            -           2124  1.7e-131  438.4  49.9   3   8   7.6e-40   1.8e-37  126.6   0.2   566   723   508   664   490   669 0.87 DNA-directed RNA polymerase III largest subunit, putative [Plasmodium vivax]
SCO68634.1           -           1961 395at5820            -           2124  1.7e-131  438.4  49.9   4   8   9.6e-06    0.0022   13.5   0.4   763   803   672   712   665   800 0.78 DNA-directed RNA polymerase III largest subunit, putative [Plasmodium vivax]
SCO68634.1           -           1961 395at5820            -           2124  1.7e-131  438.4  49.9   5   8   5.6e-39   1.3e-36  123.7   0.3  1234  1368   875  1009   853  1033 0.90 DNA-directed RNA polymerase III largest subunit, putative [Plasmodium vivax]
SCO68634.1           -           1961 395at5820            -           2124  1.7e-131  438.4  49.9   6   8      0.41        95   -1.8   0.3  1803  1907  1126  1229  1114  1239 0.66 DNA-directed RNA polymerase III largest subunit, putative [Plasmodium vivax]
SCO68634.1           -           1961 395at5820            -           2124  1.7e-131  438.4  49.9   7   8     5e-22   1.2e-19   67.5   0.7  1452  1539  1462  1551  1449  1642 0.82 DNA-directed RNA polymerase III largest subunit, putative [Plasmodium vivax]
SCO68634.1           -           1961 395at5820            -           2124  1.7e-131  438.4  49.9   8   8   3.1e-19   7.3e-17   58.2   1.6  1997  2113  1816  1933  1794  1940 0.91 DNA-directed RNA polymerase III largest subunit, putative [Plasmodium vivax]
SCO66821.1           -            381 395at5820            -           2124     0.022   10.2  28.2   1   1   0.00012     0.028    9.9  28.2  1716  1880    87   259    54   275 0.57 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67408.1           -            156 395at5820            -           2124      0.04    9.3   3.2   1   1   0.00019     0.045    9.2   3.2  1649  1794     5   149     2   156 0.51 RNA-binding protein s1, putative [Plasmodium vivax]
SCO69412.1           -            228 395at5820            -           2124      0.13    7.7  18.1   1   1   0.00065      0.15    7.4  18.1  1672  1796    31   154    25   194 0.47 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66049.1           -            289 395at5820            -           2124      0.17    7.3   9.5   1   1   0.00093      0.22    6.9   9.5  1733  1867    55   187    32   201 0.36 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69983.1           -            193 395at5820            -           2124      0.22    6.9  14.0   1   1   0.00099      0.23    6.8  14.0  1722  1831    40   150     6   184 0.70 glideosome-associated protein 45, putative [Plasmodium vivax]
SCO65734.1           -            257 395at5820            -           2124      0.37    6.1  11.9   1   1    0.0017       0.4    6.0  11.9  1732  1899    95   190    65   252 0.43 Plasmodium exported protein, unknown function [Plasmodium vivax]
SCO66657.1           -            226 395at5820            -           2124      0.46    5.8   8.9   1   1    0.0022      0.52    5.7   8.9  1731  1816    77   160    60   213 0.38 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO66292.1           -            438 395at5820            -           2124      0.67    5.3  20.6   1   1    0.0037      0.87    4.9  20.6  1714  1868   254   409   232   426 0.44 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO70080.1           -            377 395at5820            -           2124      0.78    5.1  12.3   1   1    0.0047       1.1    4.6  12.3  1719  1846   189   284    84   325 0.51 conserved protein, unknown function [Plasmodium vivax]
SCO66902.1           -            129 395at5820            -           2124         1    4.7  14.6   1   1    0.0049       1.1    4.5  14.6  1730  1818    25   107     3   122 0.32 hypothetical protein PVT01_080023500 [Plasmodium vivax]
SCO69293.1           -            780 395at5820            -           2124       1.3    4.4  16.4   1   1    0.0083       1.9    3.8  16.4  1727  1793   190   260   135   328 0.52 large ribosomal subunit associated GTPase, putative [Plasmodium vivax]
SCO69845.1           -            315 395at5820            -           2124       1.6    4.1  40.4   1   1    0.0086         2    3.7  40.4  1678  1799   107   234    77   284 0.47 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69842.1           -            270 395at5820            -           2124       1.7    4.0  22.3   1   1    0.0072       1.7    4.0  22.3  1671  1836     7   173     1   252 0.47 translation initiation factor SUI1, putative [Plasmodium vivax]
SCO65662.1           -            731 395at5820            -           2124         2    3.8  20.4   1   1     0.013       2.9    3.2  20.4  1676  1884   144   332   120   352 0.33 phospholipase A2, putative [Plasmodium vivax]
SCO69645.1           -            543 395at5820            -           2124       2.2    3.6  25.1   1   1     0.014       3.2    3.0  25.1  1675  1806   128   255   104   282 0.61 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67804.1           -            143 395at5820            -           2124       2.6    3.4  16.4   1   1     0.013         3    3.1  16.4  1690  1774    39   119    31   136 0.42 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67619.1           -            667 395at5820            -           2124       3.2    3.0  19.7   1   1     0.018       4.3    2.6  19.7  1712  1845    35   160    14   205 0.38 RNA helicase 1, putative [Plasmodium vivax]
SCO68381.1           -            332 395at5820            -           2124       3.2    3.0  15.4   1   1     0.017       3.9    2.8  15.4  1738  1846    71   185    39   220 0.58 Plasmodium exported protein, unknown function [Plasmodium vivax]
SCO69326.1           -            281 395at5820            -           2124       3.3    3.0  19.0   1   1     0.015       3.5    2.9  19.0  1710  1809   178   276    87   281 0.50 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO67533.1           -            325 395at5820            -           2124       3.6    2.9  21.0   1   1     0.019       4.5    2.6  21.0  1740  1880   140   276    95   290 0.53 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO65336.1           -           1444 395at5820            -           2124       4.9    2.4  23.7   1   1     0.039       9.1    1.5  23.7  1683  1860  1256  1438  1177  1444 0.57 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO64920.1           -            162 395at5820            -           2124       5.6    2.2   7.8   1   1     0.024       5.6    2.2   7.8  1720  1818     5   100     1   145 0.37 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO69548.1           -            132 395at5820            -           2124       8.4    1.7  14.9   1   1     0.036       8.4    1.7  14.9  1717  1796    14    91     1   119 0.39 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/395at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/395at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/395at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:41:30 2026
# [ok]
