#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69999.1           -            883 4121at5820           -            615         0 1236.1  90.4   1   4  1.7e-193    3e-191  635.6   6.6     1   273     1   273     1   276 1.00 polyadenylate-binding protein, putative [Plasmodium vivax]
SCO66489.1           -            340 4121at5820           -            615   1.2e-08   32.4   7.2   1   2   3.2e-05    0.0057   13.7   0.1   108   160    91   143    75   162 0.56 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO66489.1           -            340 4121at5820           -            615   1.2e-08   32.4   7.2   2   2   4.6e-07   8.3e-05   19.8   3.6   304   390   170   258   158   287 0.75 RNA-binding protein musashi, putative [Plasmodium vivax]
SCO66680.1           -            192 4121at5820           -            615   1.7e-08   32.0   0.6   1   2   8.9e-08   1.6e-05   22.1   0.4   194   270    11    90     8   103 0.86 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO66680.1           -            192 4121at5820           -            615   1.7e-08   32.0   0.6   2   2    0.0015      0.28    8.1   0.0   192   258   119   182   104   190 0.84 U2 small nuclear ribonucleoprotein B'', putative [Plasmodium vivax]
SCO66926.1           -            299 4121at5820           -            615   7.2e-08   29.9   0.1   1   1   5.5e-10   9.8e-08   29.4   0.1   103   180    35   113     3   128 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO67297.1           -            208 4121at5820           -            615   7.7e-08   29.8   0.3   1   1   4.3e-10   7.7e-08   29.8   0.3   194   279     9    98     4   177 0.85 alternative splicing factor ASF-1, putative [Plasmodium vivax]
SCO65939.1           -            361 4121at5820           -            615   9.4e-08   29.5   0.2   1   1   7.4e-10   1.3e-07   29.0   0.2    18   161   120   259   101   298 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO65926.1           -            269 4121at5820           -            615     1e-07   29.4   1.1   1   2         2   3.5e+02   -2.1   0.6   298   298    78    78     7   153 0.57 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO65926.1           -            269 4121at5820           -            615     1e-07   29.4   1.1   2   2   6.5e-10   1.2e-07   29.2   0.0    17    80   189   252   178   267 0.88 eukaryotic translation initiation factor 3 subunit G, putative [Plasmodium vivax]
SCO69932.1           -           1122 4121at5820           -            615   1.1e-07   29.3   4.1   1   6      0.22        39    1.0   3.0   192   256    38   116    28   143 0.61 RNA-binding protein, putative [Plasmodium vivax]
SCO69932.1           -           1122 4121at5820           -            615   1.1e-07   29.3   4.1   2   6       6.6   1.2e+03   -3.9   0.9   318   366   384   431   349   451 0.63 RNA-binding protein, putative [Plasmodium vivax]
SCO69932.1           -           1122 4121at5820           -            615   1.1e-07   29.3   4.1   3   6      0.15        26    1.6   0.2    58   110   500   555   487   579 0.75 RNA-binding protein, putative [Plasmodium vivax]
SCO69932.1           -           1122 4121at5820           -            615   1.1e-07   29.3   4.1   4   6       1.6   2.8e+02   -1.8   0.3   103   160   711   763   703   771 0.75 RNA-binding protein, putative [Plasmodium vivax]
SCO69932.1           -           1122 4121at5820           -            615   1.1e-07   29.3   4.1   5   6     0.007       1.2    6.0   0.3   182   228   853   900   832   909 0.84 RNA-binding protein, putative [Plasmodium vivax]
SCO69932.1           -           1122 4121at5820           -            615   1.1e-07   29.3   4.1   6   6   6.2e-10   1.1e-07   29.3   4.1   143   254   919  1044   907  1071 0.75 RNA-binding protein, putative [Plasmodium vivax]
SCO66781.1           -            250 4121at5820           -            615   2.3e-07   28.2   0.3   1   2   2.4e-06   0.00042   17.4   0.0   105   196    22   113     9   124 0.73 RNA-binding protein, putative [Plasmodium vivax]
SCO66781.1           -            250 4121at5820           -            615   2.3e-07   28.2   0.3   2   2   0.00081      0.14    9.1   0.1   182   252   161   233   155   245 0.67 RNA-binding protein, putative [Plasmodium vivax]
SCO66738.1           -            318 4121at5820           -            615   3.6e-07   27.6   0.2   1   1   2.8e-09     5e-07   27.1   0.2   193   273    86   167    74   178 0.67 RNA-binding protein, putative [Plasmodium vivax]
SCO66757.1           -            870 4121at5820           -            615   4.7e-06   23.9   1.1   1   2    0.0078       1.4    5.8   0.0   194   254   319   374   311   385 0.89 RNA-binding protein, putative [Plasmodium vivax]
SCO66757.1           -            870 4121at5820           -            615   4.7e-06   23.9   1.1   2   2   4.3e-06   0.00077   16.6   0.3   194   256   424   486   409   497 0.85 RNA-binding protein, putative [Plasmodium vivax]
SCO70005.1           -            110 4121at5820           -            615   5.6e-06   23.6   0.0   1   1   3.6e-08   6.4e-06   23.4   0.0   195   270    16    91     3    99 0.65 splicing factor 3B subunit 6, putative [Plasmodium vivax]
SCO66530.1           -            470 4121at5820           -            615   8.4e-06   23.0   9.8   1   2   6.2e-05     0.011   12.7   1.1   105   158    91   144    82   180 0.82 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO66530.1           -            470 4121at5820           -            615   8.4e-06   23.0   9.8   2   2   1.4e-05    0.0025   14.9   2.1   292   374   281   374   274   384 0.80 U4/U6 snRNA-associated-splicing factor, putative [Plasmodium vivax]
SCO67952.1           -            453 4121at5820           -            615   5.1e-05   20.5   1.1   1   1   4.4e-07   7.8e-05   19.8   1.1    98   176    92   170    63   179 0.84 U1 small nuclear ribonucleoprotein, putative [Plasmodium vivax]
SCO68021.1           -            181 4121at5820           -            615   0.00013   19.1   0.1   1   1   7.4e-07   0.00013   19.1   0.1   313   381    59   131     9   175 0.78 RNA-binding protein, putative [Plasmodium vivax]
SCO67727.1           -            314 4121at5820           -            615   0.00013   19.1   0.3   1   2   1.6e-06   0.00029   18.0   0.0   193   254     8    69     2    87 0.77 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO67727.1           -            314 4121at5820           -            615   0.00013   19.1   0.3   2   2       1.8   3.2e+02   -2.0   0.1   147   171   147   171   140   185 0.79 serine/arginine-rich splicing factor 1, putative [Plasmodium vivax]
SCO68759.1           -            914 4121at5820           -            615   0.00023   18.3   0.3   1   2   4.5e-06    0.0008   16.5   0.1   193   254   677   741   648   774 0.75 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO68759.1           -            914 4121at5820           -            615   0.00023   18.3   0.3   2   2       1.3   2.2e+02   -1.5   0.0   147   174   869   895   842   905 0.71 splicing factor U2AF large subunit, putative [Plasmodium vivax]
SCO69529.1           -            119 4121at5820           -            615   0.00033   17.8   0.0   1   1   2.2e-06   0.00039   17.5   0.0    23    92    42   111    22   118 0.74 RNA-binding protein, putative [Plasmodium vivax]
SCO67408.1           -            156 4121at5820           -            615   0.00033   17.8   1.0   1   1   2.3e-06   0.00041   17.5   1.0   195   291     6   105     2   119 0.75 RNA-binding protein s1, putative [Plasmodium vivax]
SCO67368.1           -           1061 4121at5820           -            615    0.0005   17.2   0.0   1   1   3.9e-06    0.0007   16.7   0.0   195   288     8   107     3   112 0.55 RNA-binding protein, putative [Plasmodium vivax]
SCO68235.1           -            153 4121at5820           -            615    0.0011   16.0   1.2   1   1   6.8e-06    0.0012   15.9   1.2   304   369    56   129     8   149 0.58 RNA and export factor binding protein, putative [Plasmodium vivax]
SCO65949.1           -            236 4121at5820           -            615    0.0046   14.0   0.0   1   1   3.5e-05    0.0063   13.6   0.0    16   110    34   128    26   138 0.86 nuclear cap-binding protein, putative [Plasmodium vivax]
SCO66619.1           -            287 4121at5820           -            615    0.0094   13.0   6.4   1   2    0.0054      0.96    6.3   1.9   210   256    63   106     7   142 0.61 RNA-binding protein, putative [Plasmodium vivax]
SCO66619.1           -            287 4121at5820           -            615    0.0094   13.0   6.4   2   2   0.00082      0.15    9.0   0.2   104   169   210   275   201   283 0.86 RNA-binding protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4121at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4121at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4121at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:45:12 2026
# [ok]
