#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2   1  25   2.5e-64   1.5e-60  203.0   3.8     1   161     5   182     5   188 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  19  25   9.2e-16   5.6e-12   41.9   0.0  2134  2189  3516  3571  3512  3575 0.94 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  20  25   3.5e-17   2.1e-13   46.6   0.0  2187  2247  3605  3667  3602  3671 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  21  25   2.5e-14   1.5e-10   37.1   0.1  2253  2294  3709  3750  3691  3755 0.92 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  22  25   3.2e-52   1.9e-48  162.9   0.0  2287  2413  3824  3956  3818  3963 0.93 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  23  25   3.1e-13   1.9e-09   33.5   0.1  2423  2466  4020  4063  4011  4071 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  24  25   4.1e-13   2.5e-09   33.1   0.0  2464  2494  4095  4125  4086  4129 0.89 conserved Plasmodium protein, unknown function [Plasmodium vivax]
SCO68683.1           -           4464 175at5820            -           2707         0 2780.1 120.2  25  25     7e-98   4.3e-94  314.3   9.5  2494  2707  4213  4457  4209  4457 0.90 conserved Plasmodium protein, unknown function [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/175at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/175at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/175at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:35:50 2026
# [ok]
