#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66204.1           -            654 6323at5820           -            422  1.4e-198  658.4   4.5   1   2   3.9e-10   7.7e-08   30.0   0.1     2    65    74   180    73   200 0.68 cell division cycle protein 20 homolog, putative [Plasmodium vivax]
SCO65360.1           -            327 6323at5820           -            422   3.8e-08   31.0   4.0   1   3   0.00053       0.1    9.9   0.2   209   282     9    82     2    90 0.83 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 6323at5820           -            422   3.8e-08   31.0   4.0   2   3     8e-07   0.00016   19.1   0.9   160   229   126   205    95   223 0.72 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65360.1           -            327 6323at5820           -            422   3.8e-08   31.0   4.0   3   3      0.22        44    1.2   0.0   342   403   253   316   239   321 0.78 eukaryotic translation initiation factor 3 subunit I, putative [Plasmodium vivax]
SCO65033.1           -           1073 6323at5820           -            422   4.9e-08   30.7   2.2   1   5     0.027       5.3    4.2   0.0   356   405   138   193   133   203 0.82 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 6323at5820           -            422   4.9e-08   30.7   2.2   2   5       1.6   3.2e+02   -1.6   0.0   348   403   314   370   305   391 0.76 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 6323at5820           -            422   4.9e-08   30.7   2.2   3   5      0.61   1.2e+02   -0.2   0.1   389   405   423   439   366   455 0.78 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 6323at5820           -            422   4.9e-08   30.7   2.2   4   5      0.21        42    1.3   0.0   348   402   424   478   396   488 0.64 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65033.1           -           1073 6323at5820           -            422   4.9e-08   30.7   2.2   5   5   1.6e-07   3.2e-05   21.4   0.1   300   404   536   646   525   656 0.77 periodic tryptophan protein 2, putative [Plasmodium vivax]
SCO65322.1           -            499 6323at5820           -            422     1e-07   29.7   5.0   1   3   7.4e-05     0.014   12.7   0.1   183   230    82   131    42   140 0.84 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 6323at5820           -            422     1e-07   29.7   5.0   2   3    0.0002     0.038   11.3   0.8   193   324   234   371   225   381 0.69 protein SOF1, putative [Plasmodium vivax]
SCO65322.1           -            499 6323at5820           -            422     1e-07   29.7   5.0   3   3     0.014       2.7    5.2   0.0   376   403   381   408   371   425 0.80 protein SOF1, putative [Plasmodium vivax]
SCO65095.1           -            447 6323at5820           -            422   2.1e-07   28.6   0.2   1   2   6.6e-09   1.3e-06   26.0   0.1   128   342   164   393   157   413 0.69 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO65095.1           -            447 6323at5820           -            422   2.1e-07   28.6   0.2   2   2      0.31        60    0.7   0.1   250   280   395   428   391   440 0.60 chromatin assembly factor 1 protein WD40 domain, putative [Plasmodium vivax]
SCO69195.1           -            694 6323at5820           -            422   2.6e-07   28.3  25.1   1   4    0.0012      0.24    8.7   4.1   246   334     8    57     3   166 0.54 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 6323at5820           -            422   2.6e-07   28.3  25.1   2   4    0.0095       1.9    5.7   0.2   283   328   244   289   237   291 0.85 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 6323at5820           -            422   2.6e-07   28.3  25.1   3   4   0.00014     0.027   11.8   2.8   244   279   286   321   268   335 0.72 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO69195.1           -            694 6323at5820           -            422   2.6e-07   28.3  25.1   4   4   1.6e-05    0.0032   14.8   1.6   249   320   611   692   588   694 0.77 cytosolic iron-sulfur protein assembly protein 1, putative [Plasmodium vivax]
SCO67263.1           -            464 6323at5820           -            422   3.6e-07   27.8   0.2   1   3    0.0043      0.85    6.8   0.0   368   404   103   139    80   148 0.91 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 6323at5820           -            422   3.6e-07   27.8   0.2   2   3      0.11        22    2.2   0.1   257   284   220   247   201   256 0.62 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO67263.1           -            464 6323at5820           -            422   3.6e-07   27.8   0.2   3   3   1.6e-05    0.0031   14.9   0.0   166   245   322   402   274   407 0.79 guanine nucleotide-exchange factor SEC12, putative [Plasmodium vivax]
SCO69273.1           -            509 6323at5820           -            422   7.8e-07   26.7   1.8   1   3    0.0065       1.3    6.2   1.2   247   281   188   222   175   248 0.83 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO69273.1           -            509 6323at5820           -            422   7.8e-07   26.7   1.8   2   3     4e-09   7.8e-07   26.7   1.8   185   280   335   434   321   442 0.87 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO69273.1           -            509 6323at5820           -            422   7.8e-07   26.7   1.8   3   3      0.17        34    1.6   0.0   373   403   459   490   452   506 0.64 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68971.1           -           1238 6323at5820           -            422   1.6e-06   25.7  28.1   1   6       2.3   4.6e+02   -2.2   0.0   388   415    30    59    25    66 0.70 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 6323at5820           -            422   1.6e-06   25.7  28.1   2   6     2e-05    0.0039   14.5   3.9   180   259    79   159    66   194 0.68 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 6323at5820           -            422   1.6e-06   25.7  28.1   3   6   1.6e-05    0.0031   14.9   3.1   247   348   105   224    99   233 0.75 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 6323at5820           -            422   1.6e-06   25.7  28.1   4   6      0.85   1.7e+02   -0.7   6.1   139   210   370   449   349   463 0.61 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 6323at5820           -            422   1.6e-06   25.7  28.1   5   6       5.7   1.1e+03   -3.4   0.1   114   142   635   664   623   676 0.61 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO68971.1           -           1238 6323at5820           -            422   1.6e-06   25.7  28.1   6   6   3.1e-07     6e-05   20.5   0.1   299   403   889   990   839  1057 0.89 U3 small nucleolar RNA-associated protein 12, putative [Plasmodium vivax]
SCO70259.1           -            565 6323at5820           -            422   4.2e-06   24.3   0.9   1   3   2.1e-08   4.2e-06   24.3   0.9   244   346    67   182    55   194 0.82 coronin, putative [Plasmodium vivax]
SCO70259.1           -            565 6323at5820           -            422   4.2e-06   24.3   0.9   2   3     0.099        19    2.4   0.1   168   195   167   194   157   238 0.74 coronin, putative [Plasmodium vivax]
SCO70259.1           -            565 6323at5820           -            422   4.2e-06   24.3   0.9   3   3       4.6   8.9e+02   -3.1   0.1    31    91   398   464   379   470 0.56 coronin, putative [Plasmodium vivax]
SCO67313.1           -            555 6323at5820           -            422   2.5e-05   21.8  14.4   1   3    0.0025      0.49    7.6   0.0   374   404    49    79    44    90 0.84 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67313.1           -            555 6323at5820           -            422   2.5e-05   21.8  14.4   2   3   6.9e-07   0.00013   19.4   5.5   113   261    99   264    93   274 0.87 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67313.1           -            555 6323at5820           -            422   2.5e-05   21.8  14.4   3   3       1.6   3.1e+02   -1.6   0.4   224   281   344   404   324   424 0.66 WD repeat-containing protein, putative [Plasmodium vivax]
SCO68313.1           -            361 6323at5820           -            422     4e-05   21.1   0.1   1   1   2.9e-07   5.6e-05   20.6   0.1   182   283   166   268   147   289 0.82 diphthine methyltransferase, putative [Plasmodium vivax]
SCO67896.1           -            944 6323at5820           -            422   4.2e-05   21.0  22.8   1   3   2.4e-06   0.00048   17.5   0.3   246   281   201   236   158   262 0.75 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO67896.1           -            944 6323at5820           -            422   4.2e-05   21.0  22.8   2   3   7.6e-05     0.015   12.6   1.2   213   279   269   337   264   355 0.72 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO67896.1           -            944 6323at5820           -            422   4.2e-05   21.0  22.8   3   3     0.015       2.9    5.1   0.0   169   209   825   867   773   889 0.75 chromosome assembly factor 1, putative [Plasmodium vivax]
SCO68412.1           -            466 6323at5820           -            422     8e-05   20.1   2.2   1   1   2.1e-06   0.00041   17.8   2.1   160   281    65   144     8   216 0.58 U3 small nucleolar RNA-associated protein 15, putative [Plasmodium vivax]
SCO68631.1           -            533 6323at5820           -            422   0.00015   19.2   8.9   1   4      0.97   1.9e+02   -0.9   0.1   247   263   224   240   216   248 0.83 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 6323at5820           -            422   0.00015   19.2   8.9   2   4      0.02         4    4.6   0.0   260   285   272   297   268   305 0.78 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 6323at5820           -            422   0.00015   19.2   8.9   3   4   1.2e-05    0.0023   15.3   0.7   133   282   288   462   287   481 0.73 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO68631.1           -            533 6323at5820           -            422   0.00015   19.2   8.9   4   4     0.049       9.7    3.4   0.2   249   280   494   526   473   532 0.81 chromatin assembly factor 1 P55 subunit, putative [Plasmodium vivax]
SCO67151.1           -            616 6323at5820           -            422    0.0038   14.6   1.8   1   2      0.22        42    1.3   0.0   213   279   250   319   223   328 0.68 WD repeat-containing protein, putative [Plasmodium vivax]
SCO67151.1           -            616 6323at5820           -            422    0.0038   14.6   1.8   2   2   0.00034     0.066   10.5   0.0   199   239   566   610   562   615 0.84 WD repeat-containing protein, putative [Plasmodium vivax]
SCO68463.1           -            363 6323at5820           -            422    0.0043   14.4   0.7   1   2   2.2e-05    0.0043   14.4   0.7   170   280    20   142     3   147 0.74 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO68463.1           -            363 6323at5820           -            422    0.0043   14.4   0.7   2   2       1.8   3.5e+02   -1.8   0.1   208   251   212   249   186   267 0.45 WD repeat-containing protein 92, putative [Plasmodium vivax]
SCO67287.1           -            401 6323at5820           -            422     0.013   12.9   0.1   1   1   9.9e-05     0.019   12.2   0.1   172   230   113   175    57   190 0.70 actin-related protein 2/3 complex subunit 1, putative [Plasmodium vivax]
SCO68633.1           -           1981 6323at5820           -            422     0.023   12.0   1.4   1   3       2.9   5.8e+02   -2.5   0.1     8    49  1314  1356  1309  1366 0.79 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 6323at5820           -            422     0.023   12.0   1.4   2   3    0.0016      0.31    8.3   0.0   366   404  1710  1748  1708  1759 0.92 myosin C, putative [Plasmodium vivax]
SCO68633.1           -           1981 6323at5820           -            422     0.023   12.0   1.4   3   3      0.55   1.1e+02   -0.1   0.0   224   278  1921  1976  1910  1979 0.70 myosin C, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6323at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6323at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6323at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:02:34 2026
# [ok]
