#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO69455.1           -            351 8708at5820           -            293  5.1e-185  612.0   5.2   1   1  1.1e-187  6.3e-185  611.7   5.2     9   293    64   350    47   350 0.98 FeS assembly ATPase SufC, putative [Plasmodium vivax]
SCO69841.1           -           1277 8708at5820           -            293   9.9e-07   26.8  19.2   1   3    0.0001     0.057   11.1   1.3    38    98   166   227   136   246 0.74 ABC transporter F family member 1, putative [Plasmodium vivax]
SCO69841.1           -           1277 8708at5820           -            293   9.9e-07   26.8  19.2   2   3   1.1e-06   0.00062   17.6   0.4    41   102   794   859   755   867 0.66 ABC transporter F family member 1, putative [Plasmodium vivax]
SCO69841.1           -           1277 8708at5820           -            293   9.9e-07   26.8  19.2   3   3    0.0011      0.63    7.7   2.6   164   252  1000  1087   990  1107 0.74 ABC transporter F family member 1, putative [Plasmodium vivax]
SCO67552.1           -            783 8708at5820           -            293   1.8e-05   22.7   2.0   1   2   8.6e-06    0.0048   14.7   0.1    58   108   568   616   538   634 0.84 ABC transporter B family member 3, putative [Plasmodium vivax]
SCO67552.1           -            783 8708at5820           -            293   1.8e-05   22.7   2.0   2   2    0.0019       1.1    7.0   0.3   195   267   703   774   664   782 0.81 ABC transporter B family member 3, putative [Plasmodium vivax]
SCO69200.1           -            918 8708at5820           -            293   4.4e-05   21.4   1.3   1   2       0.1        55    1.3   0.0    65    94   618   647   606   655 0.72 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO69200.1           -            918 8708at5820           -            293   4.4e-05   21.4   1.3   2   2     8e-07   0.00044   18.1   0.3   191   272   816   894   795   902 0.89 ABC transporter B family member 7, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8708at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8708at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8708at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:06:59 2026
# [ok]
