#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO64983.1           -            201 12100at5820          -            168  4.5e-109  360.4  16.5   1   2   2.5e-46   1.1e-43  147.7   2.1     1    73     1    73     1    82 0.96 ras-related protein Rab-18, putative [Plasmodium vivax]
SCO65643.1           -            245 12100at5820          -            168   3.7e-16   58.0  16.3   1   3   1.8e-08   7.9e-06   24.4   1.2    11    97     7    94     2    97 0.76 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO65643.1           -            245 12100at5820          -            168   3.7e-16   58.0  16.3   2   3      0.12        50    2.3   0.1    58    69   101   112    85   117 0.77 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO65643.1           -            245 12100at5820          -            168   3.7e-16   58.0  16.3   3   3   1.1e-12   4.8e-10   38.2   5.1    73   158   138   224   127   233 0.77 ras-related protein Rab-5A, putative [Plasmodium vivax]
SCO67276.1           -            214 12100at5820          -            168   7.8e-12   44.0   0.0   1   1   1.2e-11   5.2e-09   34.8   0.0    10   156     9   174     2   182 0.76 GTP-binding nuclear protein RAN/TC4, putative [Plasmodium vivax]
SCO68452.1           -            224 12100at5820          -            168    0.0023   16.4   3.6   1   2     0.066        29    3.1   0.1    10    74     3    67     1    85 0.73 GTPase, putative [Plasmodium vivax]
SCO68452.1           -            224 12100at5820          -            168    0.0023   16.4   3.6   2   2   2.4e-05      0.01   14.3   0.6    84   158   138   212   117   217 0.84 GTPase, putative [Plasmodium vivax]
SCO66285.1           -            178 12100at5820          -            168    0.0039   15.7   0.3   1   1   3.4e-05     0.015   13.8   0.3    11    88    18    94    14   178 0.81 ADP-ribosylation factor, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12100at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12100at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12100at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:28:36 2026
# [ok]
