#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67483.1           -           3974 100at5820            -           2613         0 5130.4 235.3   1  10  7.1e-271  7.2e-268  890.5  34.0     1   452    52   511    52   538 0.97 guanylyl cyclase, putative [Plasmodium vivax]
SCO66932.1           -           1713 100at5820            -           2613   2.6e-88  294.8  51.5   5   7   3.2e-23   3.2e-20   69.0   1.8   735   920   936  1108   927  1169 0.81 P-type ATPase, putative [Plasmodium vivax]
SCO66932.1           -           1713 100at5820            -           2613   2.6e-88  294.8  51.5   6   7   1.1e-37   1.2e-34  116.9   1.9   942  1171  1221  1453  1186  1468 0.88 P-type ATPase, putative [Plasmodium vivax]
SCO66932.1           -           1713 100at5820            -           2613   2.6e-88  294.8  51.5   7   7         6   6.1e+03  -12.1   8.7  1169  1287  1509  1631  1487  1679 0.58 P-type ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 100at5820            -           2613   3.2e-43  145.2 105.3   1   6   1.3e-14   1.3e-11   40.4  11.6    35   220    59   239    42   260 0.86 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 100at5820            -           2613   3.2e-43  145.2 105.3   2   6      0.43   4.4e+02   -4.5   1.9  2564  2607   266   310   264   317 0.63 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 100at5820            -           2613   3.2e-43  145.2 105.3   3   6      0.05        51   -1.4   0.0   168   229   322   383   319   390 0.91 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 100at5820            -           2613   3.2e-43  145.2 105.3   4   6   1.9e-06    0.0019   13.3  14.1   238   375   620   739   598   741 0.83 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 100at5820            -           2613   3.2e-43  145.2 105.3   5   6   1.2e-06    0.0012   14.0  21.3   443   702   718   981   707   996 0.67 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO69990.1           -           1620 100at5820            -           2613   3.2e-43  145.2 105.3   6   6   5.6e-34   5.6e-31  104.6  30.5   643  1168  1076  1565  1052  1569 0.78 phospholipid-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 100at5820            -           2613   6.8e-13   44.7   3.7   1   3     0.078        79   -2.0   0.0   143   193   147   195   128   213 0.81 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 100at5820            -           2613   6.8e-13   44.7   3.7   2   3    0.0053       5.4    1.9   0.0   475   501   348   374   338   419 0.76 calcium-transporting ATPase, putative [Plasmodium vivax]
SCO65137.1           -           1186 100at5820            -           2613   6.8e-13   44.7   3.7   3   3   7.5e-15   7.6e-12   41.2   0.4   735  1050   628   904   620   925 0.81 calcium-transporting ATPase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/100at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/100at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/100at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:27:42 2026
# [ok]
