#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO70203.1           -           1508 2950at5820           -            863         0 1482.7 111.5   1   6  1.4e-213  1.1e-210  700.4  31.7     5   361    64   447    60   450 0.93 kinesin, putative [Plasmodium vivax]
SCO69212.1           -           1678 2950at5820           -            863   1.1e-39  134.7   9.5   4   5         8   6.1e+03  -10.2  10.8   684   784  1105  1204  1056  1237 0.53 kinesin-7, putative [Plasmodium vivax]
SCO69212.1           -           1678 2950at5820           -            863   1.1e-39  134.7   9.5   5   5         8   6.1e+03  -22.0  23.6   681   778  1158  1260  1094  1353 0.38 kinesin-7, putative [Plasmodium vivax]
SCO65092.1           -           1458 2950at5820           -            863   8.3e-39  131.7  13.5   1   4   8.7e-09   6.6e-06   22.9   2.1    61   144   782   873   749   876 0.69 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 2950at5820           -            863   8.3e-39  131.7  13.5   2   4   2.4e-39   1.8e-36  124.0   3.9   179   416   875  1107   872  1120 0.83 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 2950at5820           -            863   8.3e-39  131.7  13.5   3   4     0.014        10    2.4   1.0   480   524  1123  1170  1117  1183 0.79 kinesin-8, putative [Plasmodium vivax]
SCO65092.1           -           1458 2950at5820           -            863   8.3e-39  131.7  13.5   4   4      0.39     3e+02   -2.4   4.7   482   534  1267  1320  1237  1445 0.84 kinesin-8, putative [Plasmodium vivax]
SCO70198.1           -           1103 2950at5820           -            863   5.8e-30  102.5  13.1   1   5      0.22   1.7e+02   -1.6   0.1   739   774    30    65    14    77 0.81 kinesin-13, putative [Plasmodium vivax]
SCO70198.1           -           1103 2950at5820           -            863   5.8e-30  102.5  13.1   2   5   1.8e-11   1.4e-08   31.7   1.6    63   147    59   149    37   153 0.75 kinesin-13, putative [Plasmodium vivax]
SCO70198.1           -           1103 2950at5820           -            863   5.8e-30  102.5  13.1   3   5   1.2e-27   8.8e-25   85.3   4.1   180   423   154   381   148   393 0.89 kinesin-13, putative [Plasmodium vivax]
SCO70198.1           -           1103 2950at5820           -            863   5.8e-30  102.5  13.1   4   5       1.1   8.7e+02   -4.0   3.1   675   745   452   522   439   531 0.70 kinesin-13, putative [Plasmodium vivax]
SCO70198.1           -           1103 2950at5820           -            863   5.8e-30  102.5  13.1   5   5         8   6.1e+03   -7.9   7.3   589   655   916   982   904  1076 0.51 kinesin-13, putative [Plasmodium vivax]
SCO65440.1           -           2294 2950at5820           -            863   1.1e-26   91.6  18.0   1   2   1.4e-07   0.00011   18.9   2.5    28   143   234   355   207   368 0.77 kinesin-19, putative [Plasmodium vivax]
SCO65440.1           -           2294 2950at5820           -            863   1.1e-26   91.6  18.0   2   2   1.3e-25   9.5e-23   78.6   6.7   202   416   640   846   630   866 0.87 kinesin-19, putative [Plasmodium vivax]
SCO66815.1           -           3257 2950at5820           -            863   1.9e-26   90.8  30.6   1   6   2.6e-09     2e-06   24.6   5.7    89   150   214   273   128   277 0.71 kinesin-4, putative [Plasmodium vivax]
SCO66815.1           -           3257 2950at5820           -            863   1.9e-26   90.8  30.6   2   6   7.2e-09   5.5e-06   23.2  10.0   178   289   275   408   271   418 0.77 kinesin-4, putative [Plasmodium vivax]
SCO66815.1           -           3257 2950at5820           -            863   1.9e-26   90.8  30.6   3   6   1.6e-24   1.2e-21   74.9   0.5   298   422   498   612   459   638 0.91 kinesin-4, putative [Plasmodium vivax]
SCO66815.1           -           3257 2950at5820           -            863   1.9e-26   90.8  30.6   4   6       7.7   5.9e+03   -6.7   5.9    11    74  1006  1070   997  1077 0.79 kinesin-4, putative [Plasmodium vivax]
SCO66815.1           -           3257 2950at5820           -            863   1.9e-26   90.8  30.6   5   6         8   6.1e+03  -20.0  24.5   673   793  1419  1539  1394  1571 0.53 kinesin-4, putative [Plasmodium vivax]
SCO66815.1           -           3257 2950at5820           -            863   1.9e-26   90.8  30.6   6   6      0.24   1.8e+02   -1.7   1.6   459   529  1694  1765  1682  1769 0.73 kinesin-4, putative [Plasmodium vivax]
SCO67563.1           -            800 2950at5820           -            863     2e-19   67.6  38.1   1   4   2.7e-10     2e-07   27.9   6.2    71   144    30   108     1   115 0.62 kinesin-like protein, putative [Plasmodium vivax]
SCO67563.1           -            800 2950at5820           -            863     2e-19   67.6  38.1   2   4   2.5e-18   1.9e-15   54.5  23.9   178   438   115   395   109   410 0.74 kinesin-like protein, putative [Plasmodium vivax]
SCO67563.1           -            800 2950at5820           -            863     2e-19   67.6  38.1   3   4         8   6.1e+03   -9.4  14.2   728   815   419   509   402   538 0.49 kinesin-like protein, putative [Plasmodium vivax]
SCO67563.1           -            800 2950at5820           -            863     2e-19   67.6  38.1   4   4       1.6   1.2e+03   -4.5   5.4   570   612   694   735   675   757 0.59 kinesin-like protein, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2950at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2950at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2950at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:47:08 2026
# [ok]
