#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65207.1           -           5027 25at5820             -           4225         0 8514.5 197.3   1   9   2.2e-30   2.2e-27   92.3   0.9     1    55     1    55     1    63 0.97 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 25at5820             -           4225  1.9e-219  729.7 180.7   7   8   4.8e-18   4.9e-15   51.3   0.4  3706  3912  4574  4775  4566  4782 0.83 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 25at5820             -           4225  1.9e-219  729.7 180.7   8   8   3.4e-06    0.0035   11.9   7.3  3991  4143  5037  5193  5029  5214 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   1  10      0.29   2.9e+02   -4.4   4.8  3998  4097   389   493   361   538 0.68 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   2  10   5.4e-17   5.5e-14   47.8  95.0   901  1588   576  1262   534  1273 0.78 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   3  10   1.3e-30   1.3e-27   93.0   2.8  1605  1791  1378  1574  1337  1585 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   4  10   4.5e-27   4.5e-24   81.3   3.0  1797  1946  1650  1810  1646  1818 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   5  10   1.1e-25   1.1e-22   76.7  15.5  1957  2247  1978  2275  1961  2290 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   6  10   5.2e-07   0.00052   14.7  19.7  2303  2775  2625  3136  2575  3173 0.64 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   7  10   8.1e-31   8.2e-28   93.7  41.5  2838  3343  3264  3786  3258  3796 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   8  10      0.01        11    0.4  11.2  3379  3566  3930  4126  3906  4183 0.66 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0   9  10   4.1e-06    0.0042   11.7   4.9  3625  3799  4400  4577  4365  4586 0.76 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 25at5820             -           4225  5.1e-114  379.8 290.0  10  10   2.3e-08   2.3e-05   19.2  20.3  3807  4137  4695  5020  4690  5036 0.74 dynein heavy chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   1  10         6   6.1e+03  -44.6  66.8   148   829   131   837    69   872 0.62 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   2  10   4.5e-23   4.6e-20   68.0  41.4  1097  1528  1278  1713  1226  1724 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   3  10   1.3e-20   1.3e-17   59.8   0.7  1667  1792  2287  2412  2266  2420 0.89 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   4  10     1e-17     1e-14   50.2   8.2  1807  2010  2583  2798  2579  2819 0.86 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   5  10   4.3e-18   4.3e-15   51.5  11.4  2012  2275  2954  3224  2935  3318 0.87 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   6  10     0.013        13    0.1   2.5  2471  2576  3681  3795  3656  3806 0.70 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   7  10   1.4e-36   1.4e-33  112.8  36.2  2850  3337  4495  4985  4485  4994 0.89 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   8  10   1.4e-10   1.5e-07   26.5  14.6  3363  3528  5091  5257  5082  5319 0.89 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5   9  10    0.0028       2.9    2.3   0.7  3627  3753  5633  5757  5624  5762 0.81 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 25at5820             -           4225   9.4e-91  302.6 259.5  10  10   7.9e-11     8e-08   27.3   8.0  3753  3944  5866  6052  5857  6259 0.77 dynein beta chain, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/25at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/25at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/25at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:41:12 2026
# [ok]
