#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68151.1           -           2940 313at5820            -           2082         0 3981.3 293.7   1   5         0         0 1919.8  70.2     1   886     1   934     1   963 0.89 SNF2 helicase, putative [Plasmodium vivax]
SCO68499.1           -           1529 313at5820            -           2082   3.4e-22   75.9   8.2   1   5       1.7   8.5e+02   -5.0   2.4  1530  1573   156   212   143   265 0.53 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 313at5820            -           2082   3.4e-22   75.9   8.2   2   5   6.5e-05     0.033    9.6   0.0   350   375   724   749   721   756 0.87 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 313at5820            -           2082   3.4e-22   75.9   8.2   3   5      0.66   3.3e+02   -3.6   0.0   378   411   780   815   775   844 0.68 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 313at5820            -           2082   3.4e-22   75.9   8.2   4   5   1.5e-07   7.7e-05   18.4   0.0   453   507   962  1016   957  1142 0.83 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO68499.1           -           1529 313at5820            -           2082   3.4e-22   75.9   8.2   5   5   3.7e-17   1.9e-14   50.2   0.0   979  1045  1417  1483  1411  1518 0.87 DNA repair protein RAD5, putative [Plasmodium vivax]
SCO67515.1           -            426 313at5820            -           2082   8.4e-05   18.2  10.7   1   3   1.7e-07   8.4e-05   18.2  10.7    51   120    55   120    33   140 0.66 phd finger protein, putative [Plasmodium vivax]
SCO67515.1           -            426 313at5820            -           2082   8.4e-05   18.2  10.7   2   3     0.065        33   -0.3   0.9   853   905   137   189   127   220 0.76 phd finger protein, putative [Plasmodium vivax]
SCO67515.1           -            426 313at5820            -           2082   8.4e-05   18.2  10.7   3   3       3.5   1.8e+03   -6.0  33.3   808   867   348   409   317   421 0.51 phd finger protein, putative [Plasmodium vivax]
SCO66558.1           -            414 313at5820            -           2082       4.4    2.6  10.5   1   1     0.012       6.2    2.1  10.5   825   884    82   139    58   153 0.52 lipoate-protein ligase 2, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/313at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/313at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/313at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:37:42 2026
# [ok]
