#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO65372.1           -           5177 44at5820             -           3972         0 7357.2 638.2   1  12     3e-67   3.1e-64  214.9  16.2     1   138     1   158     1   168 0.93 dynein heavy chain, putative [Plasmodium vivax]
SCO65372.1           -           5177 44at5820             -           3972         0 7357.2 638.2  12  12   8.1e-23   8.2e-20   67.5   0.5  3917  3972  5118  5177  5113  5177 0.88 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   1  10         6   6.1e+03  -18.5  21.9   526   678   102   256    51   330 0.67 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   2  10         6   6.1e+03  -14.7  16.8  2422  2630   750   961   686   973 0.62 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   3  10         6   6.1e+03  -17.0  24.5   649   844  1368  1559  1311  1565 0.71 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   4  10   2.2e-16   2.2e-13   46.1  22.9   850  1089  1618  1858  1610  1868 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   5  10   3.7e-66   3.8e-63  211.3  21.1  1204  1559  2032  2390  1981  2404 0.91 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   6  10   9.2e-19   9.4e-16   54.0  11.4  1616  1859  2469  2710  2464  2722 0.83 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   7  10   3.6e-11   3.6e-08   28.8  20.6  2063  2312  2970  3245  2939  3264 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   8  10   5.2e-49   5.2e-46  154.4  63.0  2313  3048  3316  4071  3305  4107 0.81 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0   9  10   1.5e-10   1.5e-07   26.8   8.9  3084  3241  4258  4418  4232  4423 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO66170.1           -           5274 44at5820             -           3972  1.4e-155  518.1 232.0  10  10   4.5e-33   4.6e-30  101.5  36.1  3393  3967  4619  5267  4481  5271 0.71 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 44at5820             -           3972  5.2e-152  506.2 123.9   1   6         6   6.1e+03  -11.1   8.0  1140  1322   637   828   519   861 0.62 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 44at5820             -           3972  5.2e-152  506.2 123.9   2   6   2.8e-88   2.8e-85  284.8  22.7   820  1515  1465  2180  1300  2184 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 44at5820             -           3972  5.2e-152  506.2 123.9   3   6   1.2e-22   1.2e-19   67.0   0.1  1623  1791  2286  2456  2252  2470 0.84 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 44at5820             -           3972  5.2e-152  506.2 123.9   4   6   3.4e-43   3.5e-40  135.1  55.3  2270  3355  2983  4144  2967  4167 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 44at5820             -           3972  5.2e-152  506.2 123.9   5   6   1.5e-18   1.5e-15   53.3   2.4  3396  3694  4222  4537  4197  4554 0.74 dynein heavy chain, putative [Plasmodium vivax]
SCO65207.1           -           5027 44at5820             -           3972  5.2e-152  506.2 123.9   6   6      0.55   5.6e+02   -5.0   1.0  3737  3839  4684  4790  4680  4797 0.70 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   1  14         6   6.1e+03   -9.4  10.0   912  1029    58   178    18   181 0.72 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   2  14         6   6.1e+03  -21.1  20.1   612   929   289   371   224   420 0.37 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   3  14         6   6.1e+03  -14.0  16.3  2173  2288   700   819   658   826 0.69 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   4  14         6   6.1e+03  -41.5  50.1   638   932  1010  1307   968  1322 0.45 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   5  14       4.8   4.9e+03   -8.1   4.1   772   831  1380  1445  1376  1448 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   6  14         6   6.1e+03  -14.9  19.8   515   623  1565  1672  1551  1691 0.59 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   7  14         6   6.1e+03  -20.1  41.3   618   843  1729  1955  1679  1967 0.75 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   8  14   2.2e-79   2.3e-76  255.2  51.2   840  1563  2052  2785  2044  2804 0.87 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4   9  14   2.1e-22   2.1e-19   66.1  13.5  1605  1861  2791  3044  2781  3068 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4  10  14   0.00073      0.74    4.6   7.1  2015  2190  3322  3507  3306  3606 0.68 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4  11  14   4.3e-10   4.3e-07   25.3   6.9  2322  2474  3788  3950  3779  3966 0.86 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4  12  14   2.7e-46   2.7e-43  145.4  81.7  2489  3305  4038  4904  3969  4929 0.79 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4  13  14   6.9e-21     7e-18   61.1  26.2  3387  3732  5086  5441  5049  5450 0.87 dynein heavy chain, putative [Plasmodium vivax]
SCO66373.1           -           5856 44at5820             -           3972  7.1e-145  482.6 211.4  14  14   0.00035      0.35    5.6   7.1  3771  3949  5605  5821  5577  5844 0.61 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   1   9   1.9e-17     2e-14   49.6  60.0   652  1092  1066  1516  1051  1531 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   2   9      0.19   1.9e+02   -3.5  11.0  1175  1270  1655  1758  1617  1764 0.74 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   3   9   5.9e-69   5.9e-66  220.6  21.3  1273  1898  1808  2411  1776  2445 0.83 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   4   9   8.5e-11   8.7e-08   27.6  58.4  2041  2537  2473  3025  2424  3034 0.71 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   5   9   2.4e-12   2.5e-09   32.7  38.1  2555  2949  3108  3516  3097  3535 0.77 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   6   9   2.5e-13   2.6e-10   36.0  30.9  2965  3237  3618  3900  3603  3909 0.82 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   7   9     0.078        79   -2.2   0.3  3391  3433  4447  4489  4435  4505 0.90 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   8   9   1.5e-15   1.5e-12   43.3   5.6  3482  3669  4586  4776  4573  4787 0.80 dynein heavy chain, putative [Plasmodium vivax]
SCO67328.1           -           5330 44at5820             -           3972  1.3e-113  378.8 290.9   9   9   7.4e-08   7.5e-05   17.8   6.5  3737  3901  5032  5226  5025  5235 0.70 dynein heavy chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   1  15         6   6.1e+03  -56.7  63.2   351   808    60   554    54   575 0.52 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   2  15         6   6.1e+03 -119.9 152.8   124   996   413  1326   390  1342 0.56 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   3  15   1.3e-05     0.014   10.3  53.3   791  1095  1421  1718  1395  1733 0.81 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   4  15    0.0018       1.8    3.3  21.9  1105  1271  1798  1952  1790  1962 0.63 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   5  15     6e-19   6.1e-16   54.6  12.9  1271  1395  2282  2408  2258  2431 0.87 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   6  15   1.6e-12   1.6e-09   33.3  19.7  1411  1585  2578  2754  2573  2780 0.81 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   7  15   1.7e-06    0.0017   13.3  14.8  1679  1861  2957  3145  2927  3177 0.78 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   8  15         6   6.1e+03  -30.8  61.0  1835  2147  3223  3551  3186  3566 0.64 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2   9  15         6   6.1e+03  -11.3  26.2  2156  2339  3612  3823  3602  3855 0.70 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2  10  15   4.1e-05     0.042    8.7   3.3  2344  2400  3997  4054  3979  4069 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2  11  15         6   6.1e+03  -11.5  40.0  2388  2713  4176  4515  4169  4516 0.56 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2  12  15   1.4e-27   1.4e-24   83.3  49.1  2564  3056  4494  4992  4488  5019 0.82 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2  13  15   1.5e-10   1.5e-07   26.8  30.6  3095  3306  5113  5331  5089  5345 0.77 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2  14  15    0.0047       4.8    1.9  11.5  3345  3516  5584  5757  5564  5775 0.81 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 44at5820             -           3972   6.2e-51  170.8 182.2  15  15   1.1e-15   1.2e-12   43.7  37.9  3524  3939  5868  6348  5860  6372 0.72 dynein beta chain, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/44at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/44at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/44at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:48:46 2026
# [ok]
