#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66037.1           -           2679 270at5820            -           1986         0 3533.9 150.3   1  10   1.2e-30   1.2e-27   94.3   0.7     1    56     1    57     1    64 0.95 pre-mRNA-splicing helicase BRR2, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   3   8     1e-13   1.1e-10   38.0  19.5  1012  1216  1207  1419  1200  1420 0.89 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   4   8   6.3e-51   6.4e-48  161.5  10.0   384   661  1399  1680  1396  1686 0.88 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   5   8   4.5e-38   4.6e-35  118.8   0.2   654   770  1759  1876  1744  1880 0.88 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   6   8   1.8e-13   1.9e-10   37.2  14.5  1566  1689  1877  2019  1873  2026 0.79 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   7   8      0.16   1.6e+02   -2.3   7.1  1748  1851  2167  2271  2153  2314 0.82 RNA helicase, putative [Plasmodium vivax]
SCO69058.1           -           2439 270at5820            -           1986  8.1e-224  744.7 142.0   8   8    0.0051       5.1    2.6   0.0  1935  1986  2384  2436  2365  2436 0.79 RNA helicase, putative [Plasmodium vivax]
SCO69775.1           -            720 270at5820            -           1986   5.9e-22   75.4   4.0   1   1   7.9e-25     8e-22   74.9   4.0  1751  1983   318   560   300   563 0.81 translocation protein SEC63, putative [Plasmodium vivax]
SCO68371.1           -           1393 270at5820            -           1986   7.1e-22   75.1   8.4   1   1   1.6e-22   1.6e-19   67.3   8.4   400   839   272   739   256   770 0.65 ATP-dependant RNA helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 270at5820            -           1986   2.4e-21   73.3  18.5   1   2   5.8e-11   5.8e-08   29.0   3.8   438   584   352   490   322   523 0.78 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO66420.1           -           1383 270at5820            -           1986   2.4e-21   73.3  18.5   2   2   4.4e-17   4.4e-14   49.2   6.8   607   807   612   814   591   870 0.73 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69352.1           -           1059 270at5820            -           1986   6.1e-09   32.2   1.1   1   2   3.9e-07    0.0004   16.2   0.1   515   602   311   408   308   485 0.71 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69352.1           -           1059 270at5820            -           1986   6.1e-09   32.2   1.1   2   2   1.2e-06    0.0012   14.6   0.1   672   776   548   643   518   660 0.67 DEAD/DEAH box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/270at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/270at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/270at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:42:52 2026
# [ok]
