#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO68594.1           -           1685 1108at5820           -           1032         0 1497.8  54.4   1   7   5.8e-99   4.4e-96  321.4  12.3    17   225   184   429   177   440 0.83 ubiquitin-activating enzyme, putative [Plasmodium vivax]
SCO70126.1           -            631 1108at5820           -           1032   6.1e-29   99.1  15.7   2   2   1.1e-09   8.2e-07   25.8   2.0   766   858   338   429   306   504 0.84 SUMO-activating enzyme subunit 2, putative [Plasmodium vivax]
SCO65912.1           -            406 1108at5820           -           1032   2.4e-16   57.4   0.8   1   2     5e-18   3.8e-15   53.4   0.7   390   529     5   137     2   146 0.80 NEDD8-activating enzyme E1 catalytic subunit, putative [Plasmodium vivax]
SCO65912.1           -            406 1108at5820           -           1032   2.4e-16   57.4   0.8   2   2     0.021        16    1.7   0.0   777   844   215   284   206   318 0.72 NEDD8-activating enzyme E1 catalytic subunit, putative [Plasmodium vivax]
SCO67542.1           -            359 1108at5820           -           1032   2.3e-15   54.2  25.2   1   3   2.1e-17   1.6e-14   51.4   7.1    24   121     7   102     2   110 0.87 ubiquitin activating enzyme (E1) subunit Aos1, putative [Plasmodium vivax]
SCO67542.1           -            359 1108at5820           -           1032   2.3e-15   54.2  25.2   2   3      0.01       7.8    2.7   1.3   122   176   142   198   117   206 0.78 ubiquitin activating enzyme (E1) subunit Aos1, putative [Plasmodium vivax]
SCO67542.1           -            359 1108at5820           -           1032   2.3e-15   54.2  25.2   3   3   2.4e-05     0.018   11.5   1.8   247   355   235   349   230   359 0.82 ubiquitin activating enzyme (E1) subunit Aos1, putative [Plasmodium vivax]
SCO68429.1           -            585 1108at5820           -           1032   1.9e-11   41.2   3.4   1   1   3.5e-14   2.6e-11   40.7   3.4    25   177     2   167     1   192 0.86 ubiquitin-activating enzyme E1, putative [Plasmodium vivax]
SCO67969.1           -            534 1108at5820           -           1032   3.8e-09   33.6   5.1   1   2     5e-12   3.8e-09   33.6   5.1   365   528    81   236    63   275 0.82 ubiquitin-activating enzyme, putative [Plasmodium vivax]
SCO67969.1           -            534 1108at5820           -           1032   3.8e-09   33.6   5.1   2   2       1.1   8.3e+02   -4.0   0.4   122   150   408   436   390   455 0.45 ubiquitin-activating enzyme, putative [Plasmodium vivax]
SCO67361.1           -           1243 1108at5820           -           1032   0.00026   17.5   0.0   1   1   5.4e-07   0.00041   16.9   0.0   386   447   757   814   733   839 0.86 autophagy-related protein 7, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1108at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1108at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1108at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:31:45 2026
# [ok]
