#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66924.1           -           2633 537at5820            -           1767         0 2783.9 296.6   1  15   3.9e-91   4.7e-88  294.6  12.0     1   213    44   289    44   293 0.87 ABC transporter I family member 1, putative [Plasmodium vivax]
SCO67941.1           -            619 537at5820            -           1767   5.9e-14   49.0  14.1   1   2   3.9e-08   4.8e-05   19.5   0.9   559   725   117   297    92   309 0.69 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO67941.1           -            619 537at5820            -           1767   5.9e-14   49.0  14.1   2   2   1.4e-12   1.7e-09   34.2   6.2   557   750   387   572   358   606 0.79 ABC transporter E family member 1, putative [Plasmodium vivax]
SCO69266.1           -            257 537at5820            -           1767     7e-13   45.4   8.4   1   1   7.3e-16   8.9e-13   45.1   8.4   546   741    22   213     4   239 0.79 CCR4-associated factor 16, putative [Plasmodium vivax]
SCO69200.1           -            918 537at5820            -           1767   6.2e-07   25.7   1.4   1   3     0.099   1.2e+02   -1.8   0.8  1654  1691   460   497   396   533 0.69 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO69200.1           -            918 537at5820            -           1767   6.2e-07   25.7   1.4   2   3   5.1e-10   6.2e-07   25.7   1.4   546   639   614   709   605   735 0.83 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO69200.1           -            918 537at5820            -           1767   6.2e-07   25.7   1.4   3   3   0.00022      0.27    7.0   0.2  1434  1485   808   859   786   872 0.86 ABC transporter B family member 7, putative [Plasmodium vivax]
SCO69455.1           -            351 537at5820            -           1767   0.00046   16.2   1.0   1   2   4.4e-07   0.00054   16.0   0.0   531   600   100   173    88   207 0.80 FeS assembly ATPase SufC, putative [Plasmodium vivax]
SCO69455.1           -            351 537at5820            -           1767   0.00046   16.2   1.0   2   2      0.12   1.5e+02   -2.1   0.2   666   743   254   333   238   342 0.64 FeS assembly ATPase SufC, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/537at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/537at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/537at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:51:22 2026
# [ok]
