#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67328.1           -           5330 45at5820             -           4216         0 8352.3 308.4   1  13   4.6e-59   3.5e-56  187.7   0.0     1   118     8   157     8   167 0.97 dynein heavy chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0   6  17   2.7e-27   2.1e-24   82.2   6.6  1414  1542  2285  2413  2255  2444 0.86 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0   7  17   6.2e-10   4.7e-07   24.6  15.4  1555  1758  2582  2796  2577  2810 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0   8  17   3.2e-16   2.4e-13   45.5  24.0  1750  2023  2945  3226  2936  3263 0.79 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0   9  17       1.7   1.3e+03   -6.7   6.0   123   216  3245  3336  3221  3391 0.75 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  10  17     8e-07   0.00061   14.3  20.5  1992  2135  3408  3555  3363  3567 0.83 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  11  17   1.1e-21   8.3e-19   63.6  25.0  2137  2371  3611  3851  3602  3860 0.86 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  12  17   1.7e-05     0.013    9.9   1.1  2352  2421  3983  4053  3968  4069 0.86 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  13  17   0.00064      0.49    4.6  23.9  2437  2584  4203  4346  4175  4395 0.81 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  14  17   3.1e-14   2.3e-11   38.9  51.9  2577  3166  4449  5003  4431  5010 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  15  17   0.00089      0.68    4.2  40.6  3178  3361  5092  5300  5084  5452 0.72 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  16  17   1.3e-14   9.5e-12   40.2   9.9  3462  3668  5562  5765  5533  5784 0.85 dynein beta chain, putative [Plasmodium vivax]
SCO68789.1           -           6386 45at5820             -           4216   1.3e-81  272.1 267.0  17  17   6.7e-25   5.1e-22   74.3  31.1  3660  4122  5861  6304  5857  6323 0.80 dynein beta chain, putative [Plasmodium vivax]
SCO68847.1           -            644 45at5820             -           4216   3.1e-20   68.3  19.3   1   3   5.3e-14     4e-11   38.1   2.5   186   298    95   207    86   208 0.86 kelch domain-containing protein [Plasmodium vivax]
SCO68847.1           -            644 45at5820             -           4216   3.1e-20   68.3  19.3   2   3   4.6e-12   3.5e-09   31.7   1.3   186   269   201   282   193   288 0.93 kelch domain-containing protein [Plasmodium vivax]
SCO68847.1           -            644 45at5820             -           4216   3.1e-20   68.3  19.3   3   3   2.6e-06    0.0019   12.6   2.3   221   333   340   452   329   470 0.76 kelch domain-containing protein [Plasmodium vivax]
SCO68786.1           -            881 45at5820             -           4216   1.4e-13   46.2   0.0   1   3   0.00066       0.5    4.6   0.0   218   266    17    70     6    78 0.77 protein phosphatase containing kelch-like domains, putative [Plasmodium vivax]
SCO68786.1           -            881 45at5820             -           4216   1.4e-13   46.2   0.0   2   3   9.8e-13   7.5e-10   33.9   0.0   184   298    90   212    78   220 0.81 protein phosphatase containing kelch-like domains, putative [Plasmodium vivax]
SCO68786.1           -            881 45at5820             -           4216   1.4e-13   46.2   0.0   3   3   0.00038      0.29    5.4   0.0   187   248   207   271   203   371 0.69 protein phosphatase containing kelch-like domains, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/45at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/45at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/45at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:19 2026
# [ok]
