#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO67490.1           -           2859 470at5820            -           1231         0 1752.0 219.6   1  15   8.7e-23   6.6e-20   69.1   4.2     1    75     1    76     1    98 0.78 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO66790.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   4   7   1.5e-12   1.1e-09   35.2   7.6    35   155   344   469   328   477 0.62 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO66790.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   5   7       0.3   2.2e+02   -2.2   0.7   838   951   481   587   473   614 0.74 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO66790.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   6   7   8.9e-07   0.00068   16.1   0.4   106   179   620   689   612   695 0.82 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO66790.1           -           1381 470at5820            -           1231   1.8e-10   37.9  13.8   7   7     0.013        10    2.2  10.5     6   192   675   875   670   878 0.63 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO68504.1           -           3863 470at5820            -           1231   1.8e-07   27.9  23.4   1   3    0.0039         3    4.0   0.4    83   152  2144  2219  2130  2233 0.77 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO68504.1           -           3863 470at5820            -           1231   1.8e-07   27.9  23.4   2   3     8e-05     0.061    9.6   0.1   105   152  3072  3120  3052  3139 0.89 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO68504.1           -           3863 470at5820            -           1231   1.8e-07   27.9  23.4   3   3   2.6e-08     2e-05   21.2  10.8    21   166  3693  3850  3675  3858 0.67 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
SCO69314.1           -            683 470at5820            -           1231    0.0054   13.1   1.5   1   1   1.5e-05     0.012   12.0   1.5  1173  1220   618   665   566   671 0.80 transcription factor with AP2 domain(s), putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/470at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/470at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/470at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:49:42 2026
# [ok]
