#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SCO66912.1           -            433 6389at5820           -            399  1.2e-288  954.9   1.5   1   1  8.5e-291  1.4e-288  954.7   1.5     1   399    35   433    35   433 1.00 ATP-dependent RNA helicase DDX6, putative [Plasmodium vivax]
SCO67853.1           -            720 6389at5820           -            399   2.8e-49  166.7   0.9   2   2   8.5e-45   1.4e-42  144.6   0.5    98   394   228   532   218   536 0.90 ATP-dependent helicase, putative [Plasmodium vivax]
SCO67810.1           -           1450 6389at5820           -            399   2.2e-47  160.5   0.9   1   1   2.1e-49   3.5e-47  159.8   0.9    40   394   680  1045   665  1048 0.90 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium vivax]
SCO68088.1           -            599 6389at5820           -            399   4.4e-46  156.2   5.1   1   1   3.8e-48   6.2e-46  155.7   5.1    26   373   146   501   134   513 0.88 ATP-dependent RNA helicase HAS1, putative [Plasmodium vivax]
SCO70262.1           -            731 6389at5820           -            399   3.8e-44  149.8   4.3   1   2   4.1e-32   6.8e-30  102.9   0.0    28   221   106   312    89   327 0.86 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO70262.1           -            731 6389at5820           -            399   3.8e-44  149.8   4.3   2   2   4.9e-15   8.1e-13   46.6   2.3   240   378   356   494   332   504 0.92 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69405.1           -            877 6389at5820           -            399   2.5e-43  147.1  15.5   1   1   2.4e-45   3.9e-43  146.5  15.5    25   370   133   492   111   546 0.82 ATP-dependent RNA helicase DBP4, putative [Plasmodium vivax]
SCO68599.1           -            489 6389at5820           -            399   9.9e-41  138.5   0.2   1   2   4.7e-19   7.8e-17   59.8   0.0    47   192    79   227    61   233 0.89 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO68599.1           -            489 6389at5820           -            399   9.9e-41  138.5   0.2   2   2   3.1e-24   5.2e-22   76.9   0.1   233   371   285   425   249   442 0.87 ATP-dependent RNA helicase DBP8, putative [Plasmodium vivax]
SCO69871.1           -            923 6389at5820           -            399   2.4e-40  137.3   5.3   1   2   6.4e-17   1.1e-14   52.8   0.0    27   193   339   528   323   542 0.80 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69871.1           -            923 6389at5820           -            399   2.4e-40  137.3   5.3   2   2   1.4e-25   2.4e-23   81.3   3.0   199   378   558   737   536   753 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO65802.1           -           1193 6389at5820           -            399   3.8e-39  133.3   7.4   1   1   3.5e-41   5.8e-39  132.7   7.4    45   385   186   537   145   543 0.89 ATP-dependent RNA helicase DBP10, putative [Plasmodium vivax]
SCO66904.1           -            761 6389at5820           -            399   5.9e-37  126.1   2.4   1   2   8.7e-07   0.00014   19.5   0.0    32    90   260   318   254   324 0.89 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO66904.1           -            761 6389at5820           -            399   5.9e-37  126.1   2.4   2   2   1.2e-32     2e-30  104.6   2.2    95   373   378   659   343   683 0.87 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6389at5820           -            399   1.3e-30  105.2  11.5   1   4   1.6e-07   2.6e-05   21.9   0.0    19    82    20    83     8    95 0.88 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6389at5820           -            399   1.3e-30  105.2  11.5   2   4     0.029       4.8    4.6   0.0    94   118   135   159   126   165 0.90 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6389at5820           -            399   1.3e-30  105.2  11.5   3   4    0.0081       1.3    6.4   0.4   122   208   217   327   207   362 0.56 RNA helicase, putative [Plasmodium vivax]
SCO64986.1           -           1262 6389at5820           -            399   1.3e-30  105.2  11.5   4   4   1.5e-22   2.4e-20   71.4   3.3   254   382   593   723   582   727 0.89 RNA helicase, putative [Plasmodium vivax]
SCO69659.1           -            626 6389at5820           -            399   1.5e-29  101.7   6.9   1   1   1.3e-31   2.1e-29  101.2   6.9    30   378   154   518   138   534 0.83 DEAD box helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6389at5820           -            399   5.5e-27   93.3   3.7   1   3   9.6e-08   1.6e-05   22.6   0.0    28    86     4    62     2    71 0.84 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6389at5820           -            399   5.5e-27   93.3   3.7   2   3   6.7e-08   1.1e-05   23.1   0.1    92   210   327   450   302   467 0.82 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO67682.1           -            816 6389at5820           -            399   5.5e-27   93.3   3.7   3   3   6.2e-15     1e-12   46.3   0.3   283   366   601   684   593   694 0.94 DEAD/DEAH box ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65404.1           -            850 6389at5820           -            399   5.1e-26   90.1   0.8   1   2   2.3e-18   3.8e-16   57.6   0.1    36   183   146   304   136   320 0.82 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO65404.1           -            850 6389at5820           -            399   5.1e-26   90.1   0.8   2   2   4.4e-10   7.2e-08   30.3   0.0   291   362   609   683   597   706 0.85 ATP-dependent RNA helicase DBP7, putative [Plasmodium vivax]
SCO70166.1           -            850 6389at5820           -            399     1e-23   82.5   7.2   1   3   5.1e-16   8.3e-14   49.9   0.3    27   221    92   299    78   311 0.74 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 6389at5820           -            399     1e-23   82.5   7.2   2   3      0.48        79    0.5   0.2   235   275   367   408   363   445 0.81 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO70166.1           -            850 6389at5820           -            399     1e-23   82.5   7.2   3   3   3.2e-11   5.3e-09   34.1   0.1   322   370   514   562   510   583 0.88 ATP-dependent RNA helicase DBP9, putative [Plasmodium vivax]
SCO66154.1           -            623 6389at5820           -            399   5.3e-23   80.1   0.6   1   2   2.8e-06   0.00045   17.8   0.0    45    87   151   193   137   199 0.89 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO66154.1           -            623 6389at5820           -            399   5.3e-23   80.1   0.6   2   2   3.8e-19   6.3e-17   60.1   0.3    92   371   247   534   223   554 0.76 ATP-dependent RNA helicase ROK1, putative [Plasmodium vivax]
SCO68998.1           -            791 6389at5820           -            399   1.2e-22   78.9   6.8   1   2   1.8e-16     3e-14   51.3   0.9    38   233   252   465   225   473 0.76 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO68998.1           -            791 6389at5820           -            399   1.2e-22   78.9   6.8   2   2   3.7e-10     6e-08   30.6   0.6   288   371   597   681   538   704 0.74 ATP-dependent RNA helicase MAK5, putative [Plasmodium vivax]
SCO67171.1           -           1329 6389at5820           -            399   5.5e-18   63.6   2.2   1   2   3.1e-05    0.0051   14.4   0.0    28   102   144   218   130   227 0.89 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO67171.1           -           1329 6389at5820           -            399   5.5e-18   63.6   2.2   2   2   2.2e-15   3.7e-13   47.8   1.2   262   358   884   980   876   988 0.92 DEAD/DEAH box helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 6389at5820           -            399   1.4e-15   55.7   0.3   1   2   0.00013     0.021   12.3   0.0    60   111   194   245   177   263 0.87 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69121.1           -            869 6389at5820           -            399   1.4e-15   55.7   0.3   2   2   2.7e-13   4.5e-11   40.9   0.1   262   379   533   649   527   667 0.90 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69403.1           -            995 6389at5820           -            399   7.6e-14   50.0  10.3   1   3   7.3e-05     0.012   13.1   0.0    36    87    58   109    44   117 0.86 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6389at5820           -            399   7.6e-14   50.0  10.3   2   3    0.0028      0.45    7.9   0.3   115   208   280   383   221   397 0.60 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO69403.1           -            995 6389at5820           -            399   7.6e-14   50.0  10.3   3   3   1.1e-09   1.8e-07   29.0   2.5   281   376   547   645   517   654 0.79 ATP-dependent rRNA helicase SPB4, putative [Plasmodium vivax]
SCO66507.1           -            742 6389at5820           -            399   7.8e-14   50.0   1.6   1   1   8.8e-16   1.4e-13   49.1   1.6   235   371   356   493   350   509 0.89 ATP-dependent DNA helicase Q1, putative [Plasmodium vivax]
SCO67855.1           -            522 6389at5820           -            399   1.7e-13   48.9   7.1   1   1   1.6e-15   2.5e-13   48.3   7.1    64   378   134   468   107   479 0.78 ATP-dependent helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6389at5820           -            399   1.2e-09   36.2   1.1   1   3       8.1   1.3e+03   -3.5   0.0    28    64    76   112    71   120 0.85 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6389at5820           -            399   1.2e-09   36.2   1.1   2   3         1   1.7e+02   -0.5   0.0   142   181   433   475   422   489 0.76 RNA helicase, putative [Plasmodium vivax]
SCO64913.1           -           1051 6389at5820           -            399   1.2e-09   36.2   1.1   3   3   7.3e-12   1.2e-09   36.2   1.1   261   353   758   849   722   860 0.92 RNA helicase, putative [Plasmodium vivax]
SCO65281.1           -            548 6389at5820           -            399   6.5e-09   33.7  11.6   1   1   8.6e-11   1.4e-08   32.6  11.6    65   372   137   479    75   488 0.70 ATP-dependent RNA helicase protein, putative [Plasmodium vivax]
SCO65162.1           -           1408 6389at5820           -            399   1.8e-07   29.0   1.3   1   2      0.15        25    2.2   0.0   144   180   900   937   893   945 0.87 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO65162.1           -           1408 6389at5820           -            399   1.8e-07   29.0   1.3   2   2   6.8e-08   1.1e-05   23.1   1.9   312   368  1206  1262  1124  1285 0.69 ATP-dependent RNA helicase, putative [Plasmodium vivax]
SCO69307.1           -           1249 6389at5820           -            399   3.4e-06   24.8   0.7   1   2       3.4   5.6e+02   -2.3   0.0    45   102    45   104    23   118 0.81 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO69307.1           -           1249 6389at5820           -            399   3.4e-06   24.8   0.7   2   2     5e-08   8.2e-06   23.6   0.3   263   372   281   390   265   406 0.91 ADP-dependent DNA helicase RecQ, putative [Plasmodium vivax]
SCO69721.1           -            790 6389at5820           -            399     0.001   16.6   0.6   1   3      0.29        48    1.3   0.0    49    90   132   173   111   182 0.83 DEAD box helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 6389at5820           -            399     0.001   16.6   0.6   2   3       5.1   8.3e+02   -2.8   0.0    96   114   252   270   243   277 0.77 DEAD box helicase, putative [Plasmodium vivax]
SCO69721.1           -            790 6389at5820           -            399     0.001   16.6   0.6   3   3   0.00012     0.019   12.5   0.2   317   366   664   713   656   730 0.87 DEAD box helicase, putative [Plasmodium vivax]
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6389at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvT01_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6389at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6389at5820.hmm /v3/inputs/annotations/ncbi-datasets/PvT01.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 19:03:56 2026
# [ok]
