#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2   1  19   4.7e-66     3e-62  208.9  11.4     2   173     6   199     5   205 0.90 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  12  19   1.2e-66   7.7e-63  210.9   5.5  1563  1689  2388  2526  2384  2542 0.88 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  13  19   9.8e-68   6.3e-64  214.5  11.7  1703  1821  2610  2729  2581  2742 0.89 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  14  19   3.4e-57   2.2e-53  179.5  13.8  1810  1936  2753  2878  2734  2892 0.83 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  15  19   6.7e-67   4.4e-63  211.7   9.4  1929  2041  2946  3058  2929  3061 0.93 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  16  19   1.4e-54   9.4e-51  170.8   8.3  2039  2145  3095  3207  3089  3219 0.92 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  17  19   6.4e-44   4.1e-40  135.5   4.0  2137  2252  3295  3433  3289  3436 0.77 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  18  19   6.4e-33   4.1e-29   99.0   0.4  2253  2321  3489  3557  3485  3564 0.93 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7717660.1         -           4034 212at5820            -           2667         0 3412.4 293.2  19  19  1.1e-163    7e-160  532.8  36.8  2324  2667  3638  4034  3622  4034 0.86 | transcript=PVPAM_010017000_t1 | gene=PVPAM_010017000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000001:547241-559345(-) | protein_length=4034 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/212at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PAM_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/212at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/212at5820.hmm /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:34:09 2026
# [ok]
