#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3   1  18    9e-131  5.8e-127  423.3  23.0     1   260     1   265     1   273 0.96 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  12  18   8.9e-10   5.7e-06   21.9   0.1  1608  1651  2989  3033  2945  3045 0.78 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  13  18   1.7e-35   1.1e-31  107.2   0.6  1651  1755  3106  3239  3104  3243 0.82 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  14  18  6.8e-121  4.4e-117  390.5  19.4  1750  1983  3278  3516  3271  3526 0.94 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  15  18   2.4e-08   0.00015   17.2   3.7  1984  2059  3644  3721  3630  3739 0.72 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  16  18   6.5e-56   4.2e-52  174.9   0.1  2039  2156  3997  4117  3987  4129 0.93 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  17  18   1.7e-17   1.1e-13   47.5   1.0  2162  2214  4338  4391  4313  4399 0.83 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7723573.1         -           4706 137at5820            -           2426         0 2941.2 267.3  18  18  1.9e-110  1.2e-106  355.9  20.9  2211  2426  4479  4702  4475  4702 0.95 | transcript=PVPAM_140049700_t1 | gene=PVPAM_140049700 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000014:1925650-1940435(-) | protein_length=4706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PAM_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/137at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/137at5820.hmm /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:31:27 2026
# [ok]
