#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAI7718485.1         -           3700 250at5820            -           2184         0 3439.2 257.3   1  17    0.0011       2.4    3.7   0.3    12    43   141   182   131   191 0.73 | transcript=PVPAM_040023000_t1 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-762424(-) | protein_length=3700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718485.1         -           3700 250at5820            -           2184         0 3439.2 257.3  12  17   7.8e-34   1.7e-30  103.7   1.0  1260  1323  2479  2542  2473  2565 0.90 | transcript=PVPAM_040023000_t1 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-762424(-) | protein_length=3700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718485.1         -           3700 250at5820            -           2184         0 3439.2 257.3  13  17   3.2e-75   6.9e-72  240.9  12.1  1319  1449  2584  2714  2580  2718 0.98 | transcript=PVPAM_040023000_t1 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-762424(-) | protein_length=3700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718485.1         -           3700 250at5820            -           2184         0 3439.2 257.3  14  17   3.4e-37   7.4e-34  114.8   2.1  1450  1544  2811  2906  2806  2915 0.88 | transcript=PVPAM_040023000_t1 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-762424(-) | protein_length=3700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718485.1         -           3700 250at5820            -           2184         0 3439.2 257.3  15  17  6.6e-225  1.4e-221  737.4  48.1  1529  1939  2944  3366  2940  3373 0.98 | transcript=PVPAM_040023000_t1 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-762424(-) | protein_length=3700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718485.1         -           3700 250at5820            -           2184         0 3439.2 257.3  16  17     8e-10   1.7e-06   24.0   0.1  1943  1969  3410  3436  3402  3438 0.83 | transcript=PVPAM_040023000_t1 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-762424(-) | protein_length=3700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718485.1         -           3700 250at5820            -           2184         0 3439.2 257.3  17  17  3.4e-125  7.2e-122  406.7  23.0  1970  2184  3468  3697  3461  3697 0.92 | transcript=PVPAM_040023000_t1 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-762424(-) | protein_length=3700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718484.1         -           1275 250at5820            -           2184         0 1618.3 121.2   1   6   2.4e-34   5.1e-31  105.4   1.0  1260  1323    54   117    48   140 0.90 | transcript=PVPAM_040023000_t2 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-755082(-) | protein_length=1275 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718484.1         -           1275 250at5820            -           2184         0 1618.3 121.2   2   6   8.9e-76   1.9e-72  242.8  12.1  1319  1449   159   289   155   293 0.98 | transcript=PVPAM_040023000_t2 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-755082(-) | protein_length=1275 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718484.1         -           1275 250at5820            -           2184         0 1618.3 121.2   3   6     1e-37   2.2e-34  116.6   2.1  1450  1544   386   481   381   490 0.88 | transcript=PVPAM_040023000_t2 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-755082(-) | protein_length=1275 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718484.1         -           1275 250at5820            -           2184         0 1618.3 121.2   4   6    1e-225  2.2e-222  740.0  48.0  1529  1939   519   941   515   949 0.98 | transcript=PVPAM_040023000_t2 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-755082(-) | protein_length=1275 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718484.1         -           1275 250at5820            -           2184         0 1618.3 121.2   5   6   2.5e-10   5.3e-07   25.7   0.1  1942  1969   984  1011   976  1013 0.83 | transcript=PVPAM_040023000_t2 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-755082(-) | protein_length=1275 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718484.1         -           1275 250at5820            -           2184         0 1618.3 121.2   6   6  7.6e-126  1.6e-122  408.8  23.0  1970  2184  1043  1272  1035  1272 0.92 | transcript=PVPAM_040023000_t2 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:751255-755082(-) | protein_length=1275 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718486.1         -            870 250at5820            -           2184  4.5e-155  516.8  47.4   1   4   0.00021      0.45    6.1   0.2    12    43   141   182   129   191 0.73 | transcript=PVPAM_040023000_t3 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:759443-762424(-) | protein_length=870 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718486.1         -            870 250at5820            -           2184  4.5e-155  516.8  47.4   2   4   6.4e-12   1.4e-08   31.0   1.8    59   113   328   397   304   403 0.75 | transcript=PVPAM_040023000_t3 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:759443-762424(-) | protein_length=870 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718486.1         -            870 250at5820            -           2184  4.5e-155  516.8  47.4   3   4   2.5e-35   5.4e-32  108.6   0.9   113   200   466   557   442   570 0.88 | transcript=PVPAM_040023000_t3 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:759443-762424(-) | protein_length=870 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAI7718486.1         -            870 250at5820            -           2184  4.5e-155  516.8  47.4   4   4  1.4e-117  2.9e-114  381.5  26.0   188   437   587   859   559   863 0.84 | transcript=PVPAM_040023000_t3 | gene=PVPAM_040023000 | organism=Plasmodium_vivax_PAM | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=CASCJQ010000004:759443-762424(-) | protein_length=870 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/250at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PAM_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/250at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/250at5820.hmm /v3/inputs/annotations/plasmodb-68/PAM.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:30 2026
# [ok]
