#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1301300|PVP01_1301300.1|unknown -            869 3504at5820           -            686  2.5e-165  550.1  50.1   1   1  2.6e-166  6.9e-164  545.4  50.1    12   323   141   488   122   498 0.90 -
GCA_040114635.1|PVP01_1319500|PVP01_1319500.1|unknown -           1255 3504at5820           -            686   4.5e-07   27.1   8.1   2   2     4e-09   1.1e-06   25.9   6.6   289   462   214   393   207   445 0.78 -
GCA_040114635.1|PVP01_1247900|PVP01_1247900.1|unknown -            787 3504at5820           -            686   1.6e-06   25.3   1.5   1   3       2.5   6.5e+02   -3.1   0.3   194   212   297   315   283   318 0.74 -
GCA_040114635.1|PVP01_1247900|PVP01_1247900.1|unknown -            787 3504at5820           -            686   1.6e-06   25.3   1.5   2   3      0.14        37    1.0   2.8    29    95   373   437   344   561 0.79 -
GCA_040114635.1|PVP01_1247900|PVP01_1247900.1|unknown -            787 3504at5820           -            686   1.6e-06   25.3   1.5   3   3   6.2e-09   1.6e-06   25.3   1.5   348   467   607   764   583   772 0.65 -
GCA_040114635.1|PVP01_1414300|PVP01_1414300.1|unknown -            790 3504at5820           -            686   2.3e-05   21.5   0.2   1   3      0.01       2.7    4.7   1.2    22    94   102   172    81   196 0.69 -
GCA_040114635.1|PVP01_1414300|PVP01_1414300.1|unknown -            790 3504at5820           -            686   2.3e-05   21.5   0.2   2   3       1.8   4.8e+02   -2.7   0.1   496   547   228   278   221   289 0.69 -
GCA_040114635.1|PVP01_1414300|PVP01_1414300.1|unknown -            790 3504at5820           -            686   2.3e-05   21.5   0.2   3   3   8.9e-08   2.3e-05   21.5   0.2   386   451   646   711   626   731 0.84 -
GCA_040114635.1|PVP01_1118600|PVP01_1118600.1|unknown -            599 3504at5820           -            686   0.00012   19.1   0.5   1   1   6.4e-07   0.00017   18.6   0.5    67   120   182   237   152   264 0.83 -
GCA_040114635.1|PVP01_1222000|PVP01_1222000.1|unknown -            487 3504at5820           -            686   0.00021   18.3   0.1   1   2    0.0019      0.51    7.1   0.1    70   111    97   138    61   150 0.82 -
GCA_040114635.1|PVP01_1222000|PVP01_1222000.1|unknown -            487 3504at5820           -            686   0.00021   18.3   0.1   2   2   0.00046      0.12    9.2   0.0   435   469   400   434   397   441 0.90 -
GCA_040114635.1|PVP01_1329800|PVP01_1329800.1|unknown -            991 3504at5820           -            686   0.00062   16.8   0.0   1   1   4.5e-06    0.0012   15.8   0.0    65   103    80   118    46   126 0.77 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3504at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3504at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3504at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:07:18 2026
# [ok]
