#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_0204400|PVP01_0204400.1|unknown -            447 6254at5820           -            400  1.9e-243  806.2  17.5   1   1  1.8e-244  6.5e-242  801.2  17.5     1   400     6   447     6   447 0.94 -
GCA_040114635.1|PVP01_0312600|PVP01_0312600.1|unknown -            327 6254at5820           -            400    0.0041   14.9   0.9   2   4      0.79   2.9e+02   -1.1   0.0   217   259    60   102    32   119 0.74 -
GCA_040114635.1|PVP01_0312600|PVP01_0312600.1|unknown -            327 6254at5820           -            400    0.0041   14.9   0.9   3   4   9.8e-05     0.036   11.7   0.1   228   312   121   204    98   235 0.79 -
GCA_040114635.1|PVP01_0312600|PVP01_0312600.1|unknown -            327 6254at5820           -            400    0.0041   14.9   0.9   4   4         1   3.7e+02   -1.5   0.0   233   276   271   315   243   320 0.62 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6254at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6254at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6254at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:17:35 2026
# [ok]
