#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_0303700|PVP01_0303700.1|unknown -            353 7798at5820           -            253  4.8e-109  362.1  22.6   1   1  1.3e-111  1.1e-108  360.9  22.6     8   252    55   345    34   346 0.86 -
GCA_040114635.1|PVP01_0415900|PVP01_0415900.1|unknown -           2215 7798at5820           -            253   2.7e-24   84.5  44.4   4   6   3.2e-06    0.0028   15.6   2.6    97   243   820   966   806   970 0.74 -
GCA_040114635.1|PVP01_0415900|PVP01_0415900.1|unknown -           2215 7798at5820           -            253   2.7e-24   84.5  44.4   5   6     1e-14   9.3e-12   43.4   9.5    64   244  1136  1330  1121  1338 0.71 -
GCA_040114635.1|PVP01_0415900|PVP01_0415900.1|unknown -           2215 7798at5820           -            253   2.7e-24   84.5  44.4   6   6   7.8e-09     7e-06   24.1   6.1   146   248  1620  1724  1536  1728 0.82 -
GCA_040114635.1|PVP01_0303800|PVP01_0303800.1|unknown -            487 7798at5820           -            253   1.9e-19   68.6  13.9   1   1   4.1e-22   3.6e-19   67.7  13.9    16   243    28   280    17   287 0.74 -
GCA_040114635.1|PVP01_0304300|PVP01_0304300.1|unknown -            384 7798at5820           -            253   1.7e-13   49.1   3.4   1   2    0.0064       5.7    4.8   2.5    30   127    40   132    23   156 0.82 -
GCA_040114635.1|PVP01_0304300|PVP01_0304300.1|unknown -            384 7798at5820           -            253   1.7e-13   49.1   3.4   2   2   1.9e-16   1.7e-13   49.1   3.4   111   244   223   356   221   362 0.75 -
GCA_040114635.1|PVP01_1026000|PVP01_1026000.1|unknown -            355 7798at5820           -            253   3.7e-10   38.2  12.5   1   2   3.9e-10   3.5e-07   28.4   8.6    36   193    57   219    42   233 0.79 -
GCA_040114635.1|PVP01_1026000|PVP01_1026000.1|unknown -            355 7798at5820           -            253   3.7e-10   38.2  12.5   2   2   6.2e-05     0.056   11.4   0.1    76   157   249   329   242   334 0.83 -
GCA_040114635.1|PVP01_1208000|PVP01_1208000.1|unknown -            433 7798at5820           -            253   5.4e-05   21.2   3.6   1   3     0.041        37    2.1   0.4   154   243    49   147    29   148 0.67 -
GCA_040114635.1|PVP01_1208000|PVP01_1208000.1|unknown -            433 7798at5820           -            253   5.4e-05   21.2   3.6   2   3     0.038        34    2.2   2.5    95   144   131   188   119   252 0.56 -
GCA_040114635.1|PVP01_1208000|PVP01_1208000.1|unknown -            433 7798at5820           -            253   5.4e-05   21.2   3.6   3   3   6.1e-08   5.4e-05   21.2   3.6   115   192   262   343   203   397 0.77 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7798at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7798at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7798at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:19:55 2026
# [ok]
