#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1412200|PVP01_1412200.1|unknown -            236 5218at5820           -            473  5.2e-122  406.7  17.5   1   1  1.3e-124  5.9e-122  406.5  17.5     1   215     5   236     5   236 0.96 -
GCA_040114635.1|PVP01_0312600|PVP01_0312600.1|unknown -            327 5218at5820           -            473   5.1e-09   34.1   0.4   2   2   9.6e-09   4.3e-06   24.4   0.1   258   327   151   223   124   248 0.82 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 5218at5820           -            473   1.8e-08   32.2   8.7   1   3   9.9e-06    0.0045   14.5   0.1   256   356    89   194    62   220 0.60 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 5218at5820           -            473   1.8e-08   32.2   8.7   2   3   5.7e-06    0.0026   15.3   1.5   234   353   353   478   347   482 0.81 -
GCA_040114635.1|PVP01_0946700|PVP01_0946700.1|unknown -            660 5218at5820           -            473   1.8e-08   32.2   8.7   3   3    0.0054       2.4    5.5   0.1   243   319   489   568   480   579 0.72 -
GCA_040114635.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 5218at5820           -            473   3.3e-08   31.4  14.2   1   3   3.6e-05     0.016   12.6   0.1   290   359    52   128    46   131 0.78 -
GCA_040114635.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 5218at5820           -            473   3.3e-08   31.4  14.2   2   3   1.3e-05    0.0057   14.1   1.8   283   354   163   239   133   249 0.74 -
GCA_040114635.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 5218at5820           -            473   3.3e-08   31.4  14.2   3   3    0.0001     0.047   11.1   1.7   243   321   323   407   297   461 0.69 -
GCA_040114635.1|PVP01_1225400|PVP01_1225400.1|unknown -           1974 5218at5820           -            473   0.00016   19.2   0.4   1   2   0.00045       0.2    9.0   0.4   244   290  1707  1753  1702  1838 0.65 -
GCA_040114635.1|PVP01_1225400|PVP01_1225400.1|unknown -           1974 5218at5820           -            473   0.00016   19.2   0.4   2   2    0.0014      0.61    7.4   0.0   211   277  1910  1970  1900  1972 0.80 -
GCA_040114635.1|PVP01_1141000|PVP01_1141000.1|unknown -            361 5218at5820           -            473    0.0014   16.1   0.1   1   1     5e-06    0.0022   15.5   0.1   248   336   191   284   171   302 0.73 -
GCA_040114635.1|PVP01_0917000|PVP01_0917000.1|unknown -            460 5218at5820           -            473    0.0015   16.1   3.5   1   3       2.3     1e+03   -3.2   0.0   295   319   117   141   110   145 0.65 -
GCA_040114635.1|PVP01_0917000|PVP01_0917000.1|unknown -            460 5218at5820           -            473    0.0015   16.1   3.5   2   3      0.21        93    0.2   0.2   207   230   218   241   205   264 0.54 -
GCA_040114635.1|PVP01_0917000|PVP01_0917000.1|unknown -            460 5218at5820           -            473    0.0015   16.1   3.5   3   3   7.4e-06    0.0033   14.9   0.2   216   319   287   392   278   401 0.87 -
GCA_040114635.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5218at5820           -            473    0.0067   13.9   3.5   1   3      0.18        80    0.5   0.1   201   286   257   338   233   376 0.59 -
GCA_040114635.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5218at5820           -            473    0.0067   13.9   3.5   2   3   4.8e-05     0.022   12.2   0.3   250   328   344   425   325   462 0.76 -
GCA_040114635.1|PVP01_0831600|PVP01_0831600.1|unknown -            498 5218at5820           -            473    0.0067   13.9   3.5   3   3      0.12        52    1.1   0.1   284   315   463   497   430   498 0.70 -
GCA_040114635.1|PVP01_1033200|PVP01_1033200.1|unknown -            944 5218at5820           -            473     0.043   11.2   6.5   1   1   0.00014     0.061   10.7   6.5   166   320   171   341   164   349 0.77 -
GCA_040114635.1|PVP01_1447000|PVP01_1447000.1|unknown -           2958 5218at5820           -            473     0.057   10.8   0.2   1   1   0.00022     0.099   10.0   0.2   305   390   126   216    68   226 0.68 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5218at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5218at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5218at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:12:02 2026
# [ok]
