#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_1439800|PVP01_1439800.1|unknown -            836 3491at5820           -            604  1.7e-268  890.8  43.4   1   1  4.9e-271  2.2e-268  890.4  43.4     1   464    31   522    31   529 0.96 -
GCA_040114635.1|PVP01_1409600|PVP01_1409600.1|unknown -           1343 3491at5820           -            604   7.9e-08   29.9  13.7   1   3       2.5   1.1e+03   -3.6   1.0   409   444    93   128    59   134 0.70 -
GCA_040114635.1|PVP01_1409600|PVP01_1409600.1|unknown -           1343 3491at5820           -            604   7.9e-08   29.9  13.7   2   3   1.8e-10   7.9e-08   29.9  13.7    84   217   166   299   164   309 0.96 -
GCA_040114635.1|PVP01_1409600|PVP01_1409600.1|unknown -           1343 3491at5820           -            604   7.9e-08   29.9  13.7   3   3       9.7   4.4e+03   -5.5   4.7   279   356  1240  1317  1221  1331 0.73 -
GCA_040114635.1|PVP01_0618100|PVP01_0618100.1|unknown -            512 3491at5820           -            604   4.2e-07   27.5   9.4   1   1   1.1e-09     5e-07   27.3   7.8    50   219    59   228    50   273 0.84 -
GCA_040114635.1|PVP01_1224700|PVP01_1224700.1|unknown -           1038 3491at5820           -            604   1.2e-05   22.7   3.3   1   3    0.0018      0.83    6.8   0.1   142   216    91   167    78   175 0.82 -
GCA_040114635.1|PVP01_1224700|PVP01_1224700.1|unknown -           1038 3491at5820           -            604   1.2e-05   22.7   3.3   2   3     0.017       7.6    3.6   0.0   186   253   250   316   243   325 0.83 -
GCA_040114635.1|PVP01_1224700|PVP01_1224700.1|unknown -           1038 3491at5820           -            604   1.2e-05   22.7   3.3   3   3   8.3e-05     0.037   11.2   0.3   143   214   438   509   434   531 0.66 -
GCA_040114635.1|PVP01_0614900|PVP01_0614900.1|unknown -            441 3491at5820           -            604   2.3e-05   21.8   2.6   1   1     7e-08   3.2e-05   21.3   2.6    67   226    76   236    60   276 0.92 -
GCA_040114635.1|PVP01_1130700|PVP01_1130700.1|unknown -            974 3491at5820           -            604   4.2e-05   21.0   0.2   1   4       3.5   1.6e+03   -4.1   3.4   202   292    83   171    65   193 0.54 -
GCA_040114635.1|PVP01_1130700|PVP01_1130700.1|unknown -            974 3491at5820           -            604   4.2e-05   21.0   0.2   2   4       6.8   3.1e+03   -5.0   2.1   369   407   236   274   228   292 0.58 -
GCA_040114635.1|PVP01_1130700|PVP01_1130700.1|unknown -            974 3491at5820           -            604   4.2e-05   21.0   0.2   3   4     0.013         6    3.9   1.2   158   251   396   491   379   505 0.83 -
GCA_040114635.1|PVP01_1130700|PVP01_1130700.1|unknown -            974 3491at5820           -            604   4.2e-05   21.0   0.2   4   4   9.2e-08   4.2e-05   21.0   0.2   139   227   492   578   476   601 0.79 -
GCA_040114635.1|PVP01_0942700|PVP01_0942700.1|unknown -            735 3491at5820           -            604   0.00011   19.5  19.9   1   4     4e-07   0.00018   18.9   0.9   142   216   198   273   188   279 0.86 -
GCA_040114635.1|PVP01_0942700|PVP01_0942700.1|unknown -            735 3491at5820           -            604   0.00011   19.5  19.9   2   4     0.013       5.6    4.0   1.0   354   394   275   316   271   330 0.73 -
GCA_040114635.1|PVP01_0942700|PVP01_0942700.1|unknown -            735 3491at5820           -            604   0.00011   19.5  19.9   3   4   0.00097      0.44    7.7   2.3    91   184   465   556   459   599 0.70 -
GCA_040114635.1|PVP01_0942700|PVP01_0942700.1|unknown -            735 3491at5820           -            604   0.00011   19.5  19.9   4   4      0.91   4.1e+02   -2.1   0.0   182   212   676   706   673   710 0.89 -
GCA_040114635.1|PVP01_0609800|PVP01_0609800.1|unknown -            446 3491at5820           -            604   0.00042   17.6   4.4   1   2      0.01       4.5    4.3   1.1    47   110    52   115    46   129 0.64 -
GCA_040114635.1|PVP01_0609800|PVP01_0609800.1|unknown -            446 3491at5820           -            604   0.00042   17.6   4.4   2   2   1.2e-05    0.0055   13.9   0.1   109   209   152   256   129   261 0.82 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3491at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3491at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3491at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:07:15 2026
# [ok]
