#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_040114635.1|PVP01_0312600|PVP01_0312600.1|unknown -            327 7874at5820           -            267  5.1e-169  559.1   5.1   1   1  4.1e-171  2.3e-168  557.0   5.1     1   267     1   296     1   296 0.96 -
GCA_040114635.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7874at5820           -            267   0.00014   20.0   4.8   1   4      0.24   1.4e+02    0.3   0.1    37    68    37    68    27    76 0.63 -
GCA_040114635.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7874at5820           -            267   0.00014   20.0   4.8   2   4   7.2e-07   0.00041   18.4   0.6   114   188    78   151    71   169 0.87 -
GCA_040114635.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7874at5820           -            267   0.00014   20.0   4.8   3   4      0.53     3e+02   -0.8   0.0   147   183   193   229   175   240 0.79 -
GCA_040114635.1|PVP01_0511500|PVP01_0511500.1|unknown -            324 7874at5820           -            267   0.00014   20.0   4.8   4   4      0.86   4.9e+02   -1.5   0.0    52    66   268   282   254   297 0.81 -
GCA_040114635.1|PVP01_0704300|PVP01_0704300.1|unknown -           1013 7874at5820           -            267   0.00023   19.3   3.7   1   3     0.044        25    2.8   0.1   127   192    26    91     7    94 0.81 -
GCA_040114635.1|PVP01_0704300|PVP01_0704300.1|unknown -           1013 7874at5820           -            267   0.00023   19.3   3.7   2   3    0.0049       2.8    5.9   0.1   128   194    69   133    51   168 0.79 -
GCA_040114635.1|PVP01_0704300|PVP01_0704300.1|unknown -           1013 7874at5820           -            267   0.00023   19.3   3.7   3   3     5e-05     0.028   12.4   0.3   128   202   204   283   188   289 0.79 -
GCA_040114635.1|PVP01_1142200|PVP01_1142200.1|unknown -           1401 7874at5820           -            267    0.0005   18.2   2.3   1   3    0.0068       3.9    5.4   0.0   129   186    22    79     3    87 0.81 -
GCA_040114635.1|PVP01_1142200|PVP01_1142200.1|unknown -           1401 7874at5820           -            267    0.0005   18.2   2.3   2   3    0.0005      0.29    9.1   0.1   122   192    99   169    84   180 0.88 -
GCA_040114635.1|PVP01_1142200|PVP01_1142200.1|unknown -           1401 7874at5820           -            267    0.0005   18.2   2.3   3   3      0.13        76    1.2   0.1   131   184   266   322   201   367 0.67 -
GCA_040114635.1|PVP01_1448700|PVP01_1448700.1|unknown -            445 7874at5820           -            267   0.00082   17.5   0.1   1   2      0.21   1.2e+02    0.5   0.0   131   161     6    36     3    57 0.86 -
GCA_040114635.1|PVP01_1448700|PVP01_1448700.1|unknown -            445 7874at5820           -            267   0.00082   17.5   0.1   2   2     1e-05    0.0059   14.6   0.1   114   187    73   146    26   160 0.74 -
GCA_040114635.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 7874at5820           -            267    0.0044   15.1   9.9   1   4     0.092        53    1.7   0.2   100   147    72   126    57   154 0.75 -
GCA_040114635.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 7874at5820           -            267    0.0044   15.1   9.9   2   4    0.0032       1.8    6.5   0.2   149   188   161   200   135   217 0.85 -
GCA_040114635.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 7874at5820           -            267    0.0044   15.1   9.9   3   4      0.15        86    1.0   0.0   103   164   195   260   191   265 0.61 -
GCA_040114635.1|PVP01_0922000|PVP01_0922000.1|unknown -            555 7874at5820           -            267    0.0044   15.1   9.9   4   4   0.00017     0.098   10.6   0.5   149   222   318   393   294   409 0.80 -
GCA_040114635.1|PVP01_0318300|PVP01_0318300.1|unknown -            646 7874at5820           -            267     0.015   13.3   0.1   1   1   4.3e-05     0.025   12.6   0.1   118   205   311   399   295   411 0.80 -
GCA_040114635.1|PVP01_1455700|PVP01_1455700.1|unknown -            506 7874at5820           -            267     0.023   12.7   0.0   1   1   7.1e-05     0.041   11.9   0.0   128   186   296   355   273   378 0.85 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7874at5820.hmm
# Target file:     /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/MHC087_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7874at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7874at5820.hmm /v3/inputs/annotations/ncbi-datasets/MHC087.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 18:20:18 2026
# [ok]
