# BUSCO version is: 5.8.0 
# The lineage dataset is: plasmodium_odb10 (Creation date: 2024-01-08, number of genomes: 23, number of BUSCOs: 3642)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
74at5820	Complete	SCO70682.1	4013.7	2828	https://v10-1.orthodb.org/?query=74at5820	Anaphase-promoting complex subunit 1
83at5820	Complete	SCO71432.1	3782.2	2849	https://v10-1.orthodb.org/?query=83at5820	Immunoglobulin-like fold
86at5820	Complete	SCO71426.1	2989.6	2796	https://v10-1.orthodb.org/?query=86at5820	PowCR01_050023700
90at5820	Complete	SCO73765.1	5171.0	3260	https://v10-1.orthodb.org/?query=90at5820	PowCR01_110041800
92at5820	Complete	SCO74658.1	4333.4	2846	https://v10-1.orthodb.org/?query=92at5820	Armadillo-type fold
99at5820	Complete	SCO72363.1	4964.1	3542	https://v10-1.orthodb.org/?query=99at5820	DNA helicase Ino80
100at5820	Complete	SCO72870.1	5128.1	2593	https://v10-1.orthodb.org/?query=100at5820	P-type ATPase, C-terminal
101at5820	Complete	SCO73304.1	4625.7	3871	https://v10-1.orthodb.org/?query=101at5820	A0A077TKE7_PLACH
102at5820	Complete	SCO72068.1	4739.7	2984	https://v10-1.orthodb.org/?query=102at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
108at5820	Complete	SCO70665.1	3171.1	2577	https://v10-1.orthodb.org/?query=108at5820	PowCR01_020013900
109at5820	Complete	SCO75161.1	4119.2	2672	https://v10-1.orthodb.org/?query=109at5820	PowCR01_140011200
118at5820	Complete	SCO72343.1	2922.1	2180	https://v10-1.orthodb.org/?query=118at5820	Oocyst capsule protein
121at5820	Complete	SCO75583.1	5546.0	3542	https://v10-1.orthodb.org/?query=121at5820	Zinc finger, UBR-type
123at5820	Complete	SCO70504.1	3671.4	2804	https://v10-1.orthodb.org/?query=123at5820	RAVE complex protein Rav1 C-terminal
126at5820	Complete	SCO75129.1	4268.3	2553	https://v10-1.orthodb.org/?query=126at5820	Translational activator Gcn1
132at5820	Complete	SCO74120.1	2477.6	2106	https://v10-1.orthodb.org/?query=132at5820	Cullin homology domain superfamily
137at5820	Complete	SCO75482.1	2859.0	2321	https://v10-1.orthodb.org/?query=137at5820	A0A1K9YNA1_PLAVI
142at5820	Complete	SCO74729.1	5357.9	2475	https://v10-1.orthodb.org/?query=142at5820	Glutamate synthase, alpha subunit, C-terminal
145at5820	Complete	SCO70776.1	5196.3	2261	https://v10-1.orthodb.org/?query=145at5820	Pre-mRNA-processing-splicing factor 8
150at5820	Complete	SCO71868.1	3450.7	2262	https://v10-1.orthodb.org/?query=150at5820	Kringle
151at5820	Complete	SCO74535.1	4869.6	3283	https://v10-1.orthodb.org/?query=151at5820	PowCR01_120070100
154at5820	Complete	SCO73558.1	4836.1	2364	https://v10-1.orthodb.org/?query=154at5820	DNA polymerase epsilon catalytic subunit
160at5820	Complete	SCO74884.1	3685.8	2351	https://v10-1.orthodb.org/?query=160at5820	Liver specific protein 1, putative
165at5820	Complete	SCO74214.1	3554.5	2033	https://v10-1.orthodb.org/?query=165at5820	ATP-grasp fold
171at5820	Complete	SCO74893.1	2867.4	2176	https://v10-1.orthodb.org/?query=171at5820	CCR4-Not complex component, Not1, C-terminal
174at5820	Complete	SCO74166.1	3029.7	1875	https://v10-1.orthodb.org/?query=174at5820	Armadillo-like helical
175at5820	Complete	SCO74145.1	2776.3	2577	https://v10-1.orthodb.org/?query=175at5820	W7ACW9_9APIC
177at5820	Complete	SCO74659.1	3464.8	2184	https://v10-1.orthodb.org/?query=177at5820	Growth factor receptor cysteine-rich domain superfamily
179at5820	Complete	SCO71099.1	3442.5	2253	https://v10-1.orthodb.org/?query=179at5820	6-Cysteine (6-Cys) domain
181at5820	Complete	SCO70865.1	3919.1	2145	https://v10-1.orthodb.org/?query=181at5820	EGF-like, conserved site
186at5820	Complete	SCO73489.1	2704.9	1975	https://v10-1.orthodb.org/?query=186at5820	PowCR01_110014700
188at5820	Complete	SCO73481.1	4590.0	2473	https://v10-1.orthodb.org/?query=188at5820	P-type ATPase, C-terminal
189at5820	Complete	SCO73469.1	4649.6	2379	https://v10-1.orthodb.org/?query=189at5820	Armadillo
198at5820	Complete	SCO72531.1	3083.7	1788	https://v10-1.orthodb.org/?query=198at5820	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
212at5820	Complete	SCO70347.1	3417.8	2597	https://v10-1.orthodb.org/?query=212at5820	PowCR01_010006600
218at5820	Missing
221at5820	Complete	SCO70354.1	4227.3	2856	https://v10-1.orthodb.org/?query=221at5820	HECT domain
224at5820	Complete	SCO72454.1	3326.5	1957	https://v10-1.orthodb.org/?query=224at5820	Dopey, N-terminal
225at5820	Complete	SCO73496.1	2814.9	2058	https://v10-1.orthodb.org/?query=225at5820	PowCR01_110015400
229at5820	Complete	SCO71984.1	2281.3	2092	https://v10-1.orthodb.org/?query=229at5820	PowCR01_070024900
230at5820	Complete	SCO74891.1	3304.1	2182	https://v10-1.orthodb.org/?query=230at5820	Cyclic nucleotide-binding, conserved site
240at5820	Complete	SCO72431.1	3763.0	2836	https://v10-1.orthodb.org/?query=240at5820	PowCR01_080038800
244at5820	Complete	SCO72222.1	3894.2	2886	https://v10-1.orthodb.org/?query=244at5820	Zinc finger, PHD-type
249at5820	Complete	SCO74388.1	3420.7	1966	https://v10-1.orthodb.org/?query=249at5820	Protein Mon2-like
250at5820	Complete	SCO71064.1	3461.9	2139	https://v10-1.orthodb.org/?query=250at5820	PowCR01_040013300
252at5820	Complete	SCO71101.1	3096.0	1867	https://v10-1.orthodb.org/?query=252at5820	6-cysteine protein
254at5820	Complete	SCO75290.1	3283.5	2092	https://v10-1.orthodb.org/?query=254at5820	PowCR01_140023600
258at5820	Fragmented	SCO73424.1	2622.5	1731	https://v10-1.orthodb.org/?query=258at5820	Erythrocyte membrane-associated antigen
267at5820	Complete	SCO70666.1	3765.6	2175	https://v10-1.orthodb.org/?query=267at5820	Ubiquitin specific protease, conserved site
270at5820	Complete	SCO71468.1	3536.9	1979	https://v10-1.orthodb.org/?query=270at5820	Helicase, C-terminal
271at5820	Complete	SCO74941.1	2872.3	1880	https://v10-1.orthodb.org/?query=271at5820	Phosphatidylinositol-4-phosphate 5-kinase, core
279at5820	Complete	SCO72366.1	4103.9	1895	https://v10-1.orthodb.org/?query=279at5820	RNA polymerase Rpb1, domain 7
280at5820	Complete	SCO74537.1	2885.0	1944	https://v10-1.orthodb.org/?query=280at5820	Rhoptry protein
286at5820	Complete	SCO75215.1	2910.4	2113	https://v10-1.orthodb.org/?query=286at5820	Armadillo-type fold
289at5820	Complete	SCO71788.1	3774.2	1989	https://v10-1.orthodb.org/?query=289at5820	DEAD/DEAH box helicase domain
291at5820	Missing
303at5820	Complete	SCO74485.1	3501.8	2006	https://v10-1.orthodb.org/?query=303at5820	Sec7 domain
306at5820	Complete	SCO70446.1	2658.4	2153	https://v10-1.orthodb.org/?query=306at5820	PowCR01_010013100
313at5820	Complete	SCO73616.1	3979.4	2081	https://v10-1.orthodb.org/?query=313at5820	Zinc finger, PHD-type
322at5820	Complete	SCO74522.1	3562.8	1830	https://v10-1.orthodb.org/?query=322at5820	DEAD/DEAH box helicase domain
326at5820	Complete	SCO70811.1	1644.9	1437	https://v10-1.orthodb.org/?query=326at5820	A0A1J1H088_PLAGA
327at5820	Complete	SCO75101.1	3211.4	1971	https://v10-1.orthodb.org/?query=327at5820	P-loop containing nucleoside triphosphate hydrolase
332at5820	Complete	SCO75159.1	3792.0	1801	https://v10-1.orthodb.org/?query=332at5820	Carbamoyl-phosphate synthase small subunit, N-terminal domain
338at5820	Missing
341at5820	Complete	SCO70881.1	2080.6	1490	https://v10-1.orthodb.org/?query=341at5820	TRAPP II complex, Trs120
342at5820	Complete	SCO75348.1	3121.6	1853	https://v10-1.orthodb.org/?query=342at5820	Proteasome activator complex subunit 4
348at5820	Complete	SCO75740.1	2647.6	2082	https://v10-1.orthodb.org/?query=348at5820	Osmiophilic body protein
349at5820	Complete	SCO73392.1	2714.6	1921	https://v10-1.orthodb.org/?query=349at5820	Proteasome component Ecm29
351at5820	Missing
352at5820	Complete	SCO73580.1	2320.3	1424	https://v10-1.orthodb.org/?query=352at5820	Protein kinase domain
359at5820	Complete	SCO73913.1	2784.2	1809	https://v10-1.orthodb.org/?query=359at5820	Armadillo-type fold
363at5820	Complete	SCO70754.1	3276.9	2131	https://v10-1.orthodb.org/?query=363at5820	Zinc finger C2H2-type
365at5820	Complete	SCO75442.1	3045.9	1987	https://v10-1.orthodb.org/?query=365at5820	Formin 2
366at5820	Complete	SCO75288.1	2813.2	2027	https://v10-1.orthodb.org/?query=366at5820	Protein kinase domain
367at5820	Complete	SCO73267.1	2683.8	1752	https://v10-1.orthodb.org/?query=367at5820	Guanidine nucleotide exchange factor
374at5820	Complete	SCO70397.1	2461.8	1486	https://v10-1.orthodb.org/?query=374at5820	Thrombospondin type-1 (TSP1) repeat
376at5820	Complete	SCO74339.1	2454.0	1762	https://v10-1.orthodb.org/?query=376at5820	PowCR01_120052100
377at5820	Complete	SCO75451.1	2628.0	1666	https://v10-1.orthodb.org/?query=377at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
381at5820	Complete	SCO74267.1	2285.5	1644	https://v10-1.orthodb.org/?query=381at5820	PowCR01_120045900
382at5820	Complete	SCO73902.1	2402.6	1642	https://v10-1.orthodb.org/?query=382at5820	PowCR01_120009000
384at5820	Complete	SCO74104.1	2519.4	2138	https://v10-1.orthodb.org/?query=384at5820	BRCA2 repeat
388at5820	Complete	SCO75443.1	3575.0	1700	https://v10-1.orthodb.org/?query=388at5820	Clathrin heavy chain
395at5820	Complete	SCO73258.1	3765.2	2123	https://v10-1.orthodb.org/?query=395at5820	RNA polymerase Rpb1, domain 3
400at5820	Complete	SCO73459.1	2554.0	1590	https://v10-1.orthodb.org/?query=400at5820	PowCR01_110011700
412at5820	Complete	SCO73034.1	3115.7	1932	https://v10-1.orthodb.org/?query=412at5820	Formin 1, putative
415at5820	Complete	SCO75758.1	2984.1	1796	https://v10-1.orthodb.org/?query=415at5820	Rhoptry neck protein 3, putative
422at5820	Complete	SCO72371.1	1759.9	1155	https://v10-1.orthodb.org/?query=422at5820	WD40/YVTN repeat-like-containing domain superfamily
425at5820	Missing
426at5820	Complete	SCO72183.1	3364.8	2054	https://v10-1.orthodb.org/?query=426at5820	WD40/YVTN repeat-like-containing domain superfamily
437at5820	Complete	SCO74788.1	1837.9	1430	https://v10-1.orthodb.org/?query=437at5820	rRNA (Adenosine-2'-O-)-methyltransferase, putative
438at5820	Complete	SCO70403.1	3062.8	1948	https://v10-1.orthodb.org/?query=438at5820	Inositol-phosphate phosphatase, putative
445at5820	Complete	SCO75588.1	1914.1	1428	https://v10-1.orthodb.org/?query=445at5820	Bromodomain
447at5820	Missing
449at5820	Complete	SCO71446.1	2082.6	1597	https://v10-1.orthodb.org/?query=449at5820	PowCR01_050025600
451at5820	Complete	SCO73443.1	2142.5	1459	https://v10-1.orthodb.org/?query=451at5820	PowCR01_110010100
459at5820	Complete	SCO74744.1	1977.5	1323	https://v10-1.orthodb.org/?query=459at5820	PowCR01_130023100
467at5820	Complete	SCO71797.1	2243.9	1514	https://v10-1.orthodb.org/?query=467at5820	Growth factor receptor cysteine-rich domain superfamily
470at5820	Complete	SCO72877.1	1753.6	1205	https://v10-1.orthodb.org/?query=470at5820	AP2/ERF domain
472at5820	Complete	SCO72712.1	2583.2	1530	https://v10-1.orthodb.org/?query=472at5820	Immunoglobulin-like fold
478at5820	Complete	SCO74357.1	2780.2	1429	https://v10-1.orthodb.org/?query=478at5820	C2 domain
484at5820	Missing
499at5820	Complete	SCO75737.1	2441.6	1544	https://v10-1.orthodb.org/?query=499at5820	THO complex subunit 2, putative
501at5820	Complete	SCO75208.1	2564.0	2332	https://v10-1.orthodb.org/?query=501at5820	PowCR01_140015700
518at5820	Complete	SCO74229.1	3499.1	2162	https://v10-1.orthodb.org/?query=518at5820	Histidine kinase/HSP90-like ATPase
521at5820	Complete	SCO74355.1	2688.4	1402	https://v10-1.orthodb.org/?query=521at5820	LCCL domain
522at5820	Complete	SCO71088.1	2426.2	1442	https://v10-1.orthodb.org/?query=522at5820	PowCR01_040015600
527at5820	Complete	SCO73394.1	1512.3	1100	https://v10-1.orthodb.org/?query=527at5820	A0A1J1GKH2_PLARL
529at5820	Complete	SCO74209.1	2428.6	1529	https://v10-1.orthodb.org/?query=529at5820	Tubulin-folding cofactor D
533at5820	Complete	SCO70486.1	2919.3	1391	https://v10-1.orthodb.org/?query=533at5820	C2 domain
535at5820	Complete	SCO74450.1	3042.0	2174	https://v10-1.orthodb.org/?query=535at5820	PowCR01_120063000
537at5820	Complete	SCO72351.1	2782.0	1745	https://v10-1.orthodb.org/?query=537at5820	ABC transporter A
538at5820	Complete	SCO74096.1	2666.7	1455	https://v10-1.orthodb.org/?query=538at5820	WD40-repeat-containing domain
551at5820	Complete	SCO72328.1	1925.2	1336	https://v10-1.orthodb.org/?query=551at5820	WD40-repeat-containing domain
553at5820	Complete	SCO74779.1	2547.0	1244	https://v10-1.orthodb.org/?query=553at5820	Histidine acid phosphatase active site
555at5820	Complete	SCO72359.1	2685.8	1333	https://v10-1.orthodb.org/?query=555at5820	P-type ATPase
556at5820	Complete	SCO75434.1	2227.6	1359	https://v10-1.orthodb.org/?query=556at5820	Symplekin  C-terminal
558at5820	Complete	SCO74097.1	3194.0	1584	https://v10-1.orthodb.org/?query=558at5820	DNA-directed RNA polymerase III subunit RPC1, N-terminal
565at5820	Complete	SCO72608.1	1600.4	1202	https://v10-1.orthodb.org/?query=565at5820	Protein kinase domain
569at5820	Complete	SCO73302.1	1771.5	1386	https://v10-1.orthodb.org/?query=569at5820	MMS19, N-terminal
571at5820	Complete	SCO74951.1	2926.7	1466	https://v10-1.orthodb.org/?query=571at5820	DNA polymerase A
575at5820	Complete	SCO74797.1	1642.3	1126	https://v10-1.orthodb.org/?query=575at5820	Protein kinase domain
576at5820	Complete	SCO74106.1	1851.6	1358	https://v10-1.orthodb.org/?query=576at5820	PowCR01_120029900
579at5820	Complete	SCO73487.1	2532.3	1489	https://v10-1.orthodb.org/?query=579at5820	Protein of unknown function DUF900, hydrolase-like
580at5820	Complete	SCO74348.1	2665.6	1565	https://v10-1.orthodb.org/?query=580at5820	STAG
585at5820	Complete	SCO74548.1	2649.4	1337	https://v10-1.orthodb.org/?query=585at5820	LCCL domain
588at5820	Complete	SCO74920.1	2105.1	1267	https://v10-1.orthodb.org/?query=588at5820	UbiB domain
590at5820	Complete	SCO72319.1	1768.3	1309	https://v10-1.orthodb.org/?query=590at5820	PowCR01_080023600
592at5820	Complete	SCO73817.1	2632.7	1348	https://v10-1.orthodb.org/?query=592at5820	C2 domain
595at5820	Complete	SCO73312.1	2432.0	1280	https://v10-1.orthodb.org/?query=595at5820	P-type ATPase
598at5820	Complete	SCO70838.1	2413.0	1292	https://v10-1.orthodb.org/?query=598at5820	DNA polymerase
603at5820	Complete	SCO70892.1	1811.8	1552	https://v10-1.orthodb.org/?query=603at5820	PowCR01_030020500
608at5820	Complete	SCO71926.1	2391.0	1298	https://v10-1.orthodb.org/?query=608at5820	Armadillo-type fold
640at5820	Complete	SCO75605.1	2181.9	1378	https://v10-1.orthodb.org/?query=640at5820	Cilia- and flagella-associated protein 61
642at5820	Complete	SCO75457.1	2387.8	1405	https://v10-1.orthodb.org/?query=642at5820	Zinc finger, PHD-type
644at5820	Complete	SCO75219.1	2367.6	1402	https://v10-1.orthodb.org/?query=644at5820	Telomerase reverse transcriptase
646at5820	Complete	SCO71805.1	2277.2	1389	https://v10-1.orthodb.org/?query=646at5820	Nucleoporin FG repeat
648at5820	Complete	SCO73143.1	2238.8	1350	https://v10-1.orthodb.org/?query=648at5820	W7AH12_9APIC
656at5820	Complete	SCO72888.1	2351.3	1340	https://v10-1.orthodb.org/?query=656at5820	Myosin F, putative
659at5820	Complete	SCO75213.1	2042.7	1225	https://v10-1.orthodb.org/?query=659at5820	CLU domain
671at5820	Complete	SCO72704.1	2347.4	1487	https://v10-1.orthodb.org/?query=671at5820	Petidase, M16 family, putative
674at5820	Complete	SCO73701.1	1888.4	1456	https://v10-1.orthodb.org/?query=674at5820	Zinc finger, RING/FYVE/PHD-type
682at5820	Complete	SCO72294.1	827.1	975	https://v10-1.orthodb.org/?query=682at5820	PowCR01_080021200
684at5820	Missing
694at5820	Complete	SCO72827.1	1814.1	1254	https://v10-1.orthodb.org/?query=694at5820	PowCR01_090035500
706at5820	Complete	SCO71910.1	2523.3	1175	https://v10-1.orthodb.org/?query=706at5820	Probable ATP-dependent 6-phosphofructokinase
711at5820	Complete	SCO72281.1	2514.6	1690	https://v10-1.orthodb.org/?query=711at5820	PowCR01_080020000
719at5820	Complete	SCO73718.1	1401.3	1018	https://v10-1.orthodb.org/?query=719at5820	Myosin E, putative
723at5820	Missing
742at5820	Complete	SCO70679.1	2548.1	1336	https://v10-1.orthodb.org/?query=742at5820	P-type ATPase, phosphorylation site
746at5820	Complete	SCO75651.1	2161.6	1264	https://v10-1.orthodb.org/?query=746at5820	PowCR01_140060100
747at5820	Complete	SCO71054.1	1820.8	1380	https://v10-1.orthodb.org/?query=747at5820	PowCR01_040012400
755at5820	Complete	SCO71130.1	1410.0	1098	https://v10-1.orthodb.org/?query=755at5820	Enolpyruvate transferase domain
756at5820	Complete	SCO72881.1	2300.5	1485	https://v10-1.orthodb.org/?query=756at5820	PowCR01_090041300
760at5820	Complete	SCO75538.1	2515.0	1467	https://v10-1.orthodb.org/?query=760at5820	ABC transporter type 1, transmembrane domain
765at5820	Complete	SCO72474.1	2460.1	1446	https://v10-1.orthodb.org/?query=765at5820	Gamma tubulin complex component, C-terminal
766at5820	Complete	SCO73591.1	2153.8	1063	https://v10-1.orthodb.org/?query=766at5820	Ankyrin repeat-containing domain
775at5820	Complete	SCO74478.1	2199.6	1195	https://v10-1.orthodb.org/?query=775at5820	Gamma-tubulin complex component
780at5820	Complete	SCO74378.1	1614.3	1117	https://v10-1.orthodb.org/?query=780at5820	RAP domain
787at5820	Complete	SCO71968.1	1901.7	1509	https://v10-1.orthodb.org/?query=787at5820	PowCR01_070023300
799at5820	Complete	SCO71792.1	1954.4	1183	https://v10-1.orthodb.org/?query=799at5820	LCCL domain
808at5820	Complete	SCO73788.1	1976.7	1070	https://v10-1.orthodb.org/?query=808at5820	WD40-repeat-containing domain
810at5820	Complete	SCO74604.1	1863.5	1031	https://v10-1.orthodb.org/?query=810at5820	NFACT protein, C-terminal
813at5820	Complete	SCO72832.1	2357.7	1217	https://v10-1.orthodb.org/?query=813at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
821at5820	Missing
828at5820	Complete	SCO72680.1	1731.2	1136	https://v10-1.orthodb.org/?query=828at5820	HECT domain
833at5820	Complete	SCO72388.1	1402.9	1088	https://v10-1.orthodb.org/?query=833at5820	PowCR01_080030400
841at5820	Complete	SCO73789.1	1435.6	956	https://v10-1.orthodb.org/?query=841at5820	WD40-repeat-containing domain superfamily
842at5820	Complete	SCO73661.1	1498.2	1298	https://v10-1.orthodb.org/?query=842at5820	WD40-repeat-containing domain superfamily
848at5820	Complete	SCO70482.1	1576.6	1196	https://v10-1.orthodb.org/?query=848at5820	A0A2P9GIH7_9APIC
857at5820	Complete	SCO74642.1	2398.5	1079	https://v10-1.orthodb.org/?query=857at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
859at5820	Complete	SCO72892.1	2460.0	1417	https://v10-1.orthodb.org/?query=859at5820	Armadillo-type fold
865at5820	Complete	SCO73963.1	2059.5	1056	https://v10-1.orthodb.org/?query=865at5820	Zinc finger, RING-type
866at5820	Complete	SCO74520.1	1261.9	849	https://v10-1.orthodb.org/?query=866at5820	SUN domain
870at5820	Complete	SCO71803.1	1930.6	1104	https://v10-1.orthodb.org/?query=870at5820	P-type ATPase
877at5820	Complete	SCO72842.1	2253.6	1350	https://v10-1.orthodb.org/?query=877at5820	Condensin-2 complex subunit D3
879at5820	Complete	SCO71152.1	2579.9	1599	https://v10-1.orthodb.org/?query=879at5820	Sel1-like repeat
882at5820	Complete	SCO75519.1	2418.6	1269	https://v10-1.orthodb.org/?query=882at5820	Potassium channel
885at5820	Complete	SCO71582.1	2366.9	1498	https://v10-1.orthodb.org/?query=885at5820	PowCR01_060009200
890at5820	Complete	SCO75545.1	2252.2	1520	https://v10-1.orthodb.org/?query=890at5820	Myosin D, putative
896at5820	Complete	SCO75618.1	1618.1	1158	https://v10-1.orthodb.org/?query=896at5820	Cyclic AMP receptor 3
898at5820	Complete	SCO72717.1	1965.6	1017	https://v10-1.orthodb.org/?query=898at5820	EF-hand domain
899at5820	Complete	SCO73140.1	2076.4	1283	https://v10-1.orthodb.org/?query=899at5820	Armadillo-type fold
913at5820	Complete	SCO71033.1	2638.4	1144	https://v10-1.orthodb.org/?query=913at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
918at5820	Complete	SCO70889.1	1897.1	1166	https://v10-1.orthodb.org/?query=918at5820	Phox homologous domain
921at5820	Complete	SCO74330.1	1735.2	1023	https://v10-1.orthodb.org/?query=921at5820	Alpha/Beta hydrolase fold
926at5820	Complete	SCO73871.1	2884.1	1653	https://v10-1.orthodb.org/?query=926at5820	P-loop containing nucleoside triphosphate hydrolase
933at5820	Complete	SCO74380.1	1938.3	1217	https://v10-1.orthodb.org/?query=933at5820	Gamma-tubulin complex component protein
935at5820	Missing
940at5820	Complete	SCO74759.1	1695.8	1132	https://v10-1.orthodb.org/?query=940at5820	Importin-beta, N-terminal domain
943at5820	Complete	SCO71421.1	1665.1	1155	https://v10-1.orthodb.org/?query=943at5820	WD40-repeat-containing domain superfamily
947at5820	Complete	SCO72711.1	1132.7	896	https://v10-1.orthodb.org/?query=947at5820	PowCR01_090024000
951at5820	Missing
952at5820	Complete	SCO73874.1	1789.7	1028	https://v10-1.orthodb.org/?query=952at5820	PowCR01_120006000
955at5820	Complete	SCO72572.1	2268.8	1252	https://v10-1.orthodb.org/?query=955at5820	Mechanosensitive ion channel MscS
958at5820	Complete	SCO70521.1	1923.6	1112	https://v10-1.orthodb.org/?query=958at5820	Adenylyl cyclase beta, putative
971at5820	Complete	SCO75595.1	2461.1	1146	https://v10-1.orthodb.org/?query=971at5820	WD40/YVTN repeat-like-containing domain superfamily
974at5820	Complete	SCO74230.1	1867.6	1300	https://v10-1.orthodb.org/?query=974at5820	WD40/YVTN repeat-like-containing domain superfamily
983at5820	Complete	SCO73797.1	1730.2	1201	https://v10-1.orthodb.org/?query=983at5820	Rad50/SbcC-type AAA domain
984at5820	Complete	SCO74745.1	1493.0	1130	https://v10-1.orthodb.org/?query=984at5820	A0A077YCJ1_PLABA
987at5820	Complete	SCO72558.1	1555.7	1021	https://v10-1.orthodb.org/?query=987at5820	A0A2P9DG47_PLARE
996at5820	Complete	SCO72221.1	2327.2	1588	https://v10-1.orthodb.org/?query=996at5820	Histone deacetylase
999at5820	Complete	SCO72962.1	1915.9	930	https://v10-1.orthodb.org/?query=999at5820	Protein kinase domain
1005at5820	Complete	SCO75444.1	2226.8	1156	https://v10-1.orthodb.org/?query=1005at5820	P-type ATPase
1006at5820	Complete	SCO74747.1	2659.1	1207	https://v10-1.orthodb.org/?query=1006at5820	DNA topoisomerase, type IIA
1010at5820	Complete	SCO75561.1	1719.3	1109	https://v10-1.orthodb.org/?query=1010at5820	Amino acid transporter, putative
1013at5820	Complete	SCO74813.1	1722.9	1107	https://v10-1.orthodb.org/?query=1013at5820	PowCR01_130030000
1016at5820	Complete	SCO71560.1	1435.5	963	https://v10-1.orthodb.org/?query=1016at5820	GYF domain
1027at5820	Complete	SCO75537.1	1259.4	938	https://v10-1.orthodb.org/?query=1027at5820	PowCR01_140049000
1030at5820	Complete	SCO73121.1	2338.9	1195	https://v10-1.orthodb.org/?query=1030at5820	ABC transporter type 1, transmembrane domain
1033at5820	Complete	SCO70419.1	1102.5	938	https://v10-1.orthodb.org/?query=1033at5820	PowCR01_010010200
1034at5820	Complete	SCO73757.1	1776.0	1154	https://v10-1.orthodb.org/?query=1034at5820	Tetratricopeptide repeat
1036at5820	Complete	SCO74662.1	1474.9	1021	https://v10-1.orthodb.org/?query=1036at5820	P-loop containing nucleoside triphosphate hydrolase
1037at5820	Complete	SCO75111.1	2153.4	1132	https://v10-1.orthodb.org/?query=1037at5820	Cation/H+ exchanger
1039at5820	Complete	SCO74469.1	1766.0	1031	https://v10-1.orthodb.org/?query=1039at5820	Protein kinase domain
1041at5820	Complete	SCO71299.1	2575.9	1305	https://v10-1.orthodb.org/?query=1041at5820	SNF2-related, N-terminal domain
1046at5820	Complete	SCO75747.1	2175.9	1125	https://v10-1.orthodb.org/?query=1046at5820	Zinc finger, PARP-type
1047at5820	Complete	SCO72716.1	1239.1	934	https://v10-1.orthodb.org/?query=1047at5820	SANT/Myb domain
1050at5820	Missing
