#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_095345.1-p1      -           2558 422at5820            -           1432         0 2332.2 153.7   1  12  1.1e-101     2e-98  328.7  13.4     2   178    15   195    14   199 0.97 | transcript=PVX_095345.1 | gene=PVX_095345 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr08:1018969-1028186(-) | protein_length=2558 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_095345.1-p1      -           2558 422at5820            -           1432         0 2332.2 153.7  12  12  2.7e-211    5e-208  691.9  16.7  1091  1432  2213  2558  2211  2558 0.99 | transcript=PVX_095345.1 | gene=PVX_095345 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr08:1018969-1028186(-) | protein_length=2558 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092505.1-p1      -            154 422at5820            -           1432    0.0018   14.0   0.7   1   1   1.1e-06     0.002   13.9   0.7   791   891    50   151    25   153 0.73 | transcript=PVX_092505.1 | gene=PVX_092505 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1433589-1434227(-) | protein_length=154 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122815.1-p1      -            197 422at5820            -           1432     0.013   11.2   3.1   1   1   8.4e-06     0.016   10.9   3.1   794   892    28   126    15   149 0.86 | transcript=PVX_122815.1 | gene=PVX_122815 | organism=Plasmodium_vivax_Sal-1 | gene_product=ATP-dependent Clp protease adaptor protein ClpS, putative | transcript_product=ATP-dependent Clp protease adaptor protein ClpS, putative | location=Pv_Sal1_chr14:901631-902878(-) | protein_length=197 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/422at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/422at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/422at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:40:51 2026
# [ok]
