#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_121965.1-p1      -           2656 327at5820            -           1976         0 3213.2 250.8   1   9   2.5e-93     2e-90  302.2  31.2     1   229    13   264    13   269 0.92 | transcript=PVX_121965.1 | gene=PVX_121965 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:143835-152406(-) | protein_length=2656 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094730.1-p1      -           1756 327at5820            -           1976     1e-51  173.8  51.9   3   6   1.5e-11   1.2e-08   31.1   0.1  1331  1376   624   668   611   676 0.87 | transcript=PVX_094730.1 | gene=PVX_094730 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr08:485565-490835(-) | protein_length=1756 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094730.1-p1      -           1756 327at5820            -           1976     1e-51  173.8  51.9   4   6   3.2e-07   0.00025   16.7   0.3  1390  1435   912   956   899   987 0.71 | transcript=PVX_094730.1 | gene=PVX_094730 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr08:485565-490835(-) | protein_length=1756 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094730.1-p1      -           1756 327at5820            -           1976     1e-51  173.8  51.9   5   6   3.5e-35   2.7e-32  109.4   1.7  1588  1710   987  1115   980  1127 0.88 | transcript=PVX_094730.1 | gene=PVX_094730 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr08:485565-490835(-) | protein_length=1756 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094730.1-p1      -           1756 327at5820            -           1976     1e-51  173.8  51.9   6   6   1.7e-12   1.3e-09   34.2  14.9  1746  1954  1214  1450  1199  1468 0.57 | transcript=PVX_094730.1 | gene=PVX_094730 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr08:485565-490835(-) | protein_length=1756 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094465.1-p1      -           1539 327at5820            -           1976   2.6e-50  169.2   3.4   1   3   8.2e-12   6.5e-09   31.9   0.1  1332  1416   815   886   802   900 0.85 | transcript=PVX_094465.1 | gene=PVX_094465 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of nonsense transcripts, putative | transcript_product=regulator of nonsense transcripts, putative | location=Pv_Sal1_chr08:268169-272788(-) | protein_length=1539 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094465.1-p1      -           1539 327at5820            -           1976   2.6e-50  169.2   3.4   2   3   1.5e-36   1.2e-33  114.0   0.1  1548  1836   901  1194   896  1196 0.83 | transcript=PVX_094465.1 | gene=PVX_094465 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of nonsense transcripts, putative | transcript_product=regulator of nonsense transcripts, putative | location=Pv_Sal1_chr08:268169-272788(-) | protein_length=1539 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094465.1-p1      -           1539 327at5820            -           1976   2.6e-50  169.2   3.4   3   3   1.2e-08   9.6e-06   21.4   0.0  1865  1899  1197  1231  1193  1259 0.87 | transcript=PVX_094465.1 | gene=PVX_094465 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of nonsense transcripts, putative | transcript_product=regulator of nonsense transcripts, putative | location=Pv_Sal1_chr08:268169-272788(-) | protein_length=1539 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087715.1-p1      -           2329 327at5820            -           1976   6.8e-34  114.8   9.5   1   6         7   5.5e+03  -11.7   9.8  1904  1971    77   141    54   145 0.67 | transcript=PVX_087715.1 | gene=PVX_087715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:56108-63097(+) | protein_length=2329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087715.1-p1      -           2329 327at5820            -           1976   6.8e-34  114.8   9.5   2   6         7   5.5e+03   -9.4   7.0   358   425   986  1056   901  1064 0.60 | transcript=PVX_087715.1 | gene=PVX_087715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:56108-63097(+) | protein_length=2329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087715.1-p1      -           2329 327at5820            -           1976   6.8e-34  114.8   9.5   3   6       0.6   4.7e+02   -4.1   3.4    56   133  1295  1376  1284  1439 0.65 | transcript=PVX_087715.1 | gene=PVX_087715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:56108-63097(+) | protein_length=2329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087715.1-p1      -           2329 327at5820            -           1976   6.8e-34  114.8   9.5   4   6   9.5e-05     0.075    8.5   0.0  1335  1403  1822  1878  1789  1890 0.69 | transcript=PVX_087715.1 | gene=PVX_087715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:56108-63097(+) | protein_length=2329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087715.1-p1      -           2329 327at5820            -           1976   6.8e-34  114.8   9.5   5   6   1.1e-35     9e-33  111.0   0.3  1594  1835  1943  2185  1934  2187 0.81 | transcript=PVX_087715.1 | gene=PVX_087715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:56108-63097(+) | protein_length=2329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087715.1-p1      -           2329 327at5820            -           1976   6.8e-34  114.8   9.5   6   6     2e-07   0.00016   17.3   3.9  1862  1973  2186  2299  2184  2302 0.76 | transcript=PVX_087715.1 | gene=PVX_087715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:56108-63097(+) | protein_length=2329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091010.1-p1      -           1089 327at5820            -           1976   2.9e-29   99.4  38.9   1   5         3   2.3e+03   -6.4   3.0  1501  1561   152   211    97   231 0.54 | transcript=PVX_091010.1 | gene=PVX_091010 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:166681-169950(-) | protein_length=1089 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091010.1-p1      -           1089 327at5820            -           1976   2.9e-29   99.4  38.9   2   5   3.6e-08   2.9e-05   19.8   2.1  1333  1425   398   477   369   540 0.74 | transcript=PVX_091010.1 | gene=PVX_091010 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:166681-169950(-) | protein_length=1089 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091010.1-p1      -           1089 327at5820            -           1976   2.9e-29   99.4  38.9   3   5   2.5e-17     2e-14   50.2   7.3  1592  1709   560   684   518   697 0.80 | transcript=PVX_091010.1 | gene=PVX_091010 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:166681-169950(-) | protein_length=1089 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091010.1-p1      -           1089 327at5820            -           1976   2.9e-29   99.4  38.9   4   5     7e-10   5.5e-07   25.5   1.3  1743  1834   931  1020   920  1023 0.62 | transcript=PVX_091010.1 | gene=PVX_091010 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:166681-169950(-) | protein_length=1089 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091010.1-p1      -           1089 327at5820            -           1976   2.9e-29   99.4  38.9   5   5   3.1e-10   2.4e-07   26.7   0.2  1861  1907  1021  1067  1018  1081 0.86 | transcript=PVX_091010.1 | gene=PVX_091010 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:166681-169950(-) | protein_length=1089 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_100660.1-p1      -           1889 327at5820            -           1976   3.2e-14   49.5   1.0   1   2    0.0004      0.32    6.4   0.1  1617  1670  1469  1524  1457  1539 0.77 | transcript=PVX_100660.1 | gene=PVX_100660 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:2279366-2285035(+) | protein_length=1889 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_100660.1-p1      -           1889 327at5820            -           1976   3.2e-14   49.5   1.0   2   2   7.6e-14     6e-11   38.7   0.1  1682  1904  1647  1879  1643  1888 0.69 | transcript=PVX_100660.1 | gene=PVX_100660 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:2279366-2285035(+) | protein_length=1889 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082625.1-p1      -           1256 327at5820            -           1976   4.6e-11   39.0  19.7   1   3   2.5e-08     2e-05   20.4   2.4  1612  1714   739   843   712   848 0.85 | transcript=PVX_082625.1 | gene=PVX_082625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:793837-797804(-) | protein_length=1256 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082625.1-p1      -           1256 327at5820            -           1976   4.6e-11   39.0  19.7   2   3     0.083        66   -1.3   0.4  1742  1771   930   958   914   978 0.70 | transcript=PVX_082625.1 | gene=PVX_082625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:793837-797804(-) | protein_length=1256 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082625.1-p1      -           1256 327at5820            -           1976   4.6e-11   39.0  19.7   3   3   1.1e-09   8.8e-07   24.8   3.2  1850  1904  1176  1234  1167  1238 0.79 | transcript=PVX_082625.1 | gene=PVX_082625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:793837-797804(-) | protein_length=1256 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/327at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/327at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/327at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:17 2026
# [ok]
