#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_114810.1-p1      -            479 5343at5820           -            436  1.3e-284  941.9  17.4   1   1  2.4e-287  1.5e-284  941.7  17.4     1   436     7   472     7   472 0.97 | transcript=PVX_114810.1 | gene=PVX_114810 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:617571-619010(+) | protein_length=479 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_001095.1-p1      -            585 5343at5820           -            436   1.1e-12   45.8  11.4   2   4    0.0021       1.3    6.1   0.2    65    98   163   196   137   212 0.82 | transcript=PVX_001095.1 | gene=PVX_001095 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:11589-13346(-) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_001095.1-p1      -            585 5343at5820           -            436   1.1e-12   45.8  11.4   3   4   1.3e-05    0.0083   13.3   0.1   115   141   361   387   330   399 0.88 | transcript=PVX_001095.1 | gene=PVX_001095 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:11589-13346(-) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_001095.1-p1      -            585 5343at5820           -            436   1.1e-12   45.8  11.4   4   4   5.1e-08   3.2e-05   21.3   1.0   253   363   426   537   414   546 0.73 | transcript=PVX_001095.1 | gene=PVX_001095 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:11589-13346(-) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 5343at5820           -            436     4e-12   44.0   8.8   1   3   5.2e-06    0.0032   14.7   0.1   275   354    35   119     3   126 0.75 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 5343at5820           -            436     4e-12   44.0   8.8   2   3   2.8e-08   1.7e-05   22.2   0.9   259   357   225   322   176   333 0.75 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 5343at5820           -            436     4e-12   44.0   8.8   3   3   0.00028      0.17    9.0   0.1   116   141   350   375   341   386 0.68 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092370.1-p1      -            960 5343at5820           -            436   9.3e-10   36.2  11.3   1   2   4.8e-08     3e-05   21.4   0.8    50   131    71   155    30   170 0.88 | transcript=PVX_092370.1 | gene=PVX_092370 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1316937-1320001(-) | protein_length=960 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092370.1-p1      -            960 5343at5820           -            436   9.3e-10   36.2  11.3   2   2   3.1e-07   0.00019   18.7   3.9    64   152   279   370   264   442 0.74 | transcript=PVX_092370.1 | gene=PVX_092370 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1316937-1320001(-) | protein_length=960 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099410.1-p1      -           2569 5343at5820           -            436   6.1e-08   30.2   9.1   1   3   1.1e-06   0.00067   16.9   0.4    43   147    55   159    49   175 0.79 | transcript=PVX_099410.1 | gene=PVX_099410 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr07:747785-755494(-) | protein_length=2569 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099410.1-p1      -           2569 5343at5820           -            436   6.1e-08   30.2   9.1   2   3   1.4e-05    0.0085   13.3   0.3   224   258   276   310   269   316 0.93 | transcript=PVX_099410.1 | gene=PVX_099410 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr07:747785-755494(-) | protein_length=2569 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099410.1-p1      -           2569 5343at5820           -            436   6.1e-08   30.2   9.1   3   3     0.032        20    2.2   0.1   109   157   316   369   311   388 0.72 | transcript=PVX_099410.1 | gene=PVX_099410 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr07:747785-755494(-) | protein_length=2569 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092780.1-p1      -            985 5343at5820           -            436   3.5e-07   27.7   1.2   1   3      0.26   1.6e+02   -0.8   0.0   332   371   190   231   174   235 0.79 | transcript=PVX_092780.1 | gene=PVX_092780 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1718940-1722088(-) | protein_length=985 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092780.1-p1      -            985 5343at5820           -            436   3.5e-07   27.7   1.2   2   3   5.7e-10   3.5e-07   27.7   1.2    62   143   237   329   226   373 0.79 | transcript=PVX_092780.1 | gene=PVX_092780 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1718940-1722088(-) | protein_length=985 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092780.1-p1      -            985 5343at5820           -            436   3.5e-07   27.7   1.2   3   3      0.13        82    0.2   0.2    53   123   433   503   407   514 0.71 | transcript=PVX_092780.1 | gene=PVX_092780 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1718940-1722088(-) | protein_length=985 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 5343at5820           -            436   9.2e-05   19.8   7.4   1   4   0.00018      0.11    9.6   0.6   117   260   471   617   463   621 0.69 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 5343at5820           -            436   9.2e-05   19.8   7.4   2   4       0.3   1.8e+02   -1.0   0.1   336   358   670   692   656   738 0.72 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 5343at5820           -            436   9.2e-05   19.8   7.4   3   4   0.00045      0.27    8.3   0.0   115   140   791   816   766   825 0.83 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 5343at5820           -            436   9.2e-05   19.8   7.4   4   4     0.047        29    1.6   0.0   224   238  1085  1099  1073  1105 0.84 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5343at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5343at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5343at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:41:22 2026
# [ok]
