#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2   1  18   0.00037         2    3.7   0.3    12    43   141   182   131   191 0.73 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2  12  18  4.1e-142  2.2e-138  461.2  16.1  1024  1269  2254  2505  2238  2512 0.97 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2  13  18   2.6e-34   1.5e-30  103.6   1.0  1260  1323  2542  2605  2536  2628 0.90 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2  14  18   1.1e-75     6e-72  240.9  12.1  1319  1449  2647  2777  2643  2781 0.98 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2  15  18   1.2e-37   6.4e-34  114.8   2.1  1450  1544  2874  2969  2869  2978 0.88 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2  16  18  9.7e-226  5.3e-222  738.6  48.9  1529  1939  3007  3429  3003  3436 0.98 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2  17  18   2.7e-10   1.5e-06   24.0   0.1  1943  1969  3473  3499  3465  3501 0.83 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002905.1-p1      -           3763 250at5820            -           2184         0 3465.1 265.2  18  18  1.1e-125  6.3e-122  406.7  23.0  1970  2184  3531  3760  3524  3760 0.92 | transcript=PVX_002905.1 | gene=PVX_002905 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr04:356929-368220(-) | protein_length=3763 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/250at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/250at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/250at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:29 2026
# [ok]
