#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_122875.1-p1      -           3027 254at5820            -           2098         0 3283.4 368.2   1  14     8e-26   4.4e-22   75.6   2.7     1    59     1    59     1    64 0.97 | transcript=PVX_122875.1 | gene=PVX_122875 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:945044-954127(-) | protein_length=3027 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122875.1-p1      -           3027 254at5820            -           2098         0 3283.4 368.2  12  14   1.5e-59   8.5e-56  187.4  31.5  1600  1749  2330  2514  2326  2522 0.87 | transcript=PVX_122875.1 | gene=PVX_122875 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:945044-954127(-) | protein_length=3027 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122875.1-p1      -           3027 254at5820            -           2098         0 3283.4 368.2  13  14  2.2e-102   1.2e-98  329.5  14.6  1751  1961  2613  2850  2605  2858 0.89 | transcript=PVX_122875.1 | gene=PVX_122875 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:945044-954127(-) | protein_length=3027 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122875.1-p1      -           3027 254at5820            -           2098         0 3283.4 368.2  14  14   3.6e-64     2e-60  202.7  12.5  1956  2098  2881  3027  2868  3027 0.93 | transcript=PVX_122875.1 | gene=PVX_122875 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:945044-954127(-) | protein_length=3027 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/254at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/254at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/254at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:40 2026
# [ok]
