#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_117570.1-p1      -           3370 291at5820            -           1813         0 2647.5 363.9   1  16  4.3e-143  2.4e-139  464.7  55.7     2   281    11   306    10   319 0.93 | transcript=PVX_117570.1 | gene=PVX_117570 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:1956141-1966253(-) | protein_length=3370 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_117570.1-p1      -           3370 291at5820            -           1813         0 2647.5 363.9  12  16   4.4e-39   2.5e-35  119.8   4.7  1410  1506  2742  2850  2738  2856 0.84 | transcript=PVX_117570.1 | gene=PVX_117570 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:1956141-1966253(-) | protein_length=3370 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_117570.1-p1      -           3370 291at5820            -           1813         0 2647.5 363.9  13  16   4.4e-55   2.4e-51  172.9  10.2  1503  1600  2901  2998  2873  3012 0.90 | transcript=PVX_117570.1 | gene=PVX_117570 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:1956141-1966253(-) | protein_length=3370 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_117570.1-p1      -           3370 291at5820            -           1813         0 2647.5 363.9  14  16   1.9e-19   1.1e-15   54.7   0.2  1597  1659  3042  3115  3037  3123 0.86 | transcript=PVX_117570.1 | gene=PVX_117570 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:1956141-1966253(-) | protein_length=3370 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_117570.1-p1      -           3370 291at5820            -           1813         0 2647.5 363.9  15  16   6.5e-50   3.6e-46  155.7  13.1  1639  1754  3168  3286  3163  3293 0.92 | transcript=PVX_117570.1 | gene=PVX_117570 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:1956141-1966253(-) | protein_length=3370 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_117570.1-p1      -           3370 291at5820            -           1813         0 2647.5 363.9  16  16   9.4e-35   5.2e-31  105.5   7.9  1755  1813  3312  3370  3301  3370 0.97 | transcript=PVX_117570.1 | gene=PVX_117570 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:1956141-1966253(-) | protein_length=3370 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/291at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/291at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/291at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:38:36 2026
# [ok]
