#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4   1  19   4.7e-66   2.6e-62  208.9  11.4     2   173     6   199     5   205 0.90 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  12  19   1.2e-66   6.6e-63  210.9   5.5  1563  1689  2388  2526  2384  2542 0.88 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  13  19   9.8e-68   5.4e-64  214.5  11.7  1703  1821  2610  2729  2581  2742 0.89 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  14  19   3.4e-57   1.9e-53  179.5  13.8  1810  1936  2753  2878  2734  2892 0.83 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  15  19   6.7e-67   3.7e-63  211.7   9.4  1929  2041  2946  3058  2929  3061 0.93 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  16  19   1.4e-54     8e-51  170.8   8.3  2039  2145  3095  3207  3089  3219 0.92 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  17  19   4.8e-44   2.6e-40  135.9   3.5  2138  2252  3296  3433  3290  3436 0.77 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  18  19   6.4e-33   3.5e-29   99.0   0.4  2253  2321  3489  3557  3485  3564 0.93 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087735.1-p1      -           4034 212at5820            -           2667         0 3414.2 292.4  19  19  1.1e-163    6e-160  532.8  36.8  2324  2667  3638  4034  3622  4034 0.86 | transcript=PVX_087735.1 | gene=PVX_087735 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:76451-88555(-) | protein_length=4034 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/212at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/212at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/212at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:34:09 2026
# [ok]
