#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5   1  21         4   5.5e+03  -13.1  11.9    18   345   484   529   464   554 0.42 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5  15  21   5.7e-74   7.8e-71  237.2   3.8  1175  1321  3223  3374  3204  3377 0.92 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5  16  21   9.5e-57   1.3e-53  180.1  12.7  1320  1480  3447  3622  3441  3722 0.74 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5  17  21   2.8e-18   3.9e-15   52.5   6.6  1476  1589  3726  3846  3723  3859 0.68 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5  18  21   2.2e-59     3e-56  188.8  28.7  1520  1706  3855  4073  3836  4090 0.70 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5  19  21  2.6e-214  3.6e-211  702.7  34.5  1700  2054  4148  4514  4137  4520 0.94 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5  20  21         4   5.5e+03   -9.7  13.3   303   361  4513  4571  4501  4592 0.42 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085590.1-p1      -           4730 171at5820            -           2190         0 2860.7 463.5  21  21     5e-94     7e-91  303.7   4.7  2062  2190  4602  4730  4597  4730 0.98 | transcript=PVX_085590.1 | gene=PVX_085590 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1329254-1343591(-) | protein_length=4730 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   1  10         4   5.5e+03  -12.4  18.1     7   206   225   440   220   501 0.42 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   2  10   5.3e-47   7.3e-44  147.8   9.7   382   582   624   832   613   869 0.89 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   3  10   2.4e-49   3.3e-46  155.6  12.4   794  1059  1085  1358  1069  1398 0.88 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   4  10     2e-10   2.7e-07   26.5   2.0  1217  1362  1459  1606  1453  1635 0.85 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   5  10     0.038        52   -1.0   3.3  1350  1403  1661  1714  1652  1748 0.74 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   6  10      0.25   3.5e+02   -3.7   9.5  1562  1691  2024  2136  1886  2166 0.60 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   7  10         4   5.5e+03  -30.0  33.5    48   178  2252  2381  2215  2594 0.39 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   8  10       0.3   4.2e+02   -4.0   4.8   315   379  2578  2642  2556  2645 0.72 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2   9  10   3.4e-93   4.7e-90  301.0  34.3  1728  2014  2680  2969  2667  2975 0.93 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090876.1-p1      -           3435 171at5820            -           2190  1.2e-221  737.4  97.2  10  10   8.5e-55   1.2e-51  173.6   7.3  2074  2188  2987  3101  2979  3103 0.96 | transcript=PVX_090876.1 | gene=PVX_090876 | organism=Plasmodium_vivax_Sal-1 | gene_product=CCR4-NOT transcription complex subunit 1, putative | transcript_product=CCR4-NOT transcription complex subunit 1, putative | location=Pv_Sal1_chr09:49497-59804(+) | protein_length=3435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123505.1-p1      -            288 171at5820            -           2190      0.58    5.5  33.5   1   1   0.00048      0.66    5.3  33.5   149   384    41   272    10   287 0.61 | transcript=PVX_123505.1 | gene=PVX_123505 | organism=Plasmodium_vivax_Sal-1 | gene_product=male development gene 1, putative | transcript_product=male development gene 1, putative | location=Pv_Sal1_chr14:1478678-1479544(-) | protein_length=288 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122130.1-p1      -            543 171at5820            -           2190       5.6    2.2  23.7   1   1    0.0058         8    1.7  23.7   280   369   123   216    87   235 0.50 | transcript=PVX_122130.1 | gene=PVX_122130 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:313448-315441(-) | protein_length=543 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/171at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:32:23 2026
# [ok]
