#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4   1  17  2.9e-244  1.6e-240  799.8  23.6     1   630     2   756     2   760 0.86 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  12  17   9.6e-49   5.3e-45  151.2   5.6  1646  1756  2763  2874  2751  2878 0.95 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  13  17   6.4e-54   3.5e-50  168.3   9.6  1754  1971  2899  3189  2895  3192 0.80 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  14  17   1.6e-34   8.7e-31  104.0   0.1  1988  2082  3447  3547  3441  3557 0.91 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  15  17  2.1e-101   1.2e-97  325.8   7.0  2087  2368  3591  3920  3586  3927 0.86 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  16  17   7.9e-82   4.4e-78  260.9  17.1  2332  2523  4107  4333  4099  4335 0.87 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081625.1-p1      -           4519 108at5820            -           2628         0 3175.6 255.4  17  17   5.9e-55   3.3e-51  171.8  10.5  2518  2628  4393  4509  4375  4509 0.95 | transcript=PVX_081625.1 | gene=PVX_081625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr02:497991-512455(-) | protein_length=4519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/108at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/108at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/108at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:27:48 2026
# [ok]
