#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_114955.1-p1      -           3259 186at5820            -           2019         0 2702.3 191.3   1  15   3.6e-24     2e-20   69.9   1.3     1    54     1    56     1    64 0.94 | transcript=PVX_114955.1 | gene=PVX_114955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:461952-471731(-) | protein_length=3259 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114955.1-p1      -           3259 186at5820            -           2019         0 2702.3 191.3  12  15   4.2e-42   2.3e-38  129.3   0.2  1362  1455  2230  2324  2225  2327 0.95 | transcript=PVX_114955.1 | gene=PVX_114955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:461952-471731(-) | protein_length=3259 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114955.1-p1      -           3259 186at5820            -           2019         0 2702.3 191.3  13  15   3.5e-50     2e-46  156.1   4.4  1461  1561  2420  2520  2412  2526 0.94 | transcript=PVX_114955.1 | gene=PVX_114955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:461952-471731(-) | protein_length=3259 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114955.1-p1      -           3259 186at5820            -           2019         0 2702.3 191.3  14  15   4.1e-83   2.3e-79  265.3  10.6  1558  1755  2561  2786  2551  2796 0.87 | transcript=PVX_114955.1 | gene=PVX_114955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:461952-471731(-) | protein_length=3259 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114955.1-p1      -           3259 186at5820            -           2019         0 2702.3 191.3  15  15  2.8e-113  1.5e-109  365.4  22.0  1758  2019  2868  3155  2860  3155 0.89 | transcript=PVX_114955.1 | gene=PVX_114955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:461952-471731(-) | protein_length=3259 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/186at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/186at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/186at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:06 2026
# [ok]
