#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_001095.1-p1      -            585 4740at5820           -            449  8.8e-263  870.5  36.2   1   2  7.4e-118  5.1e-115  383.5  12.2     1   215     5   225     5   285 0.93 | transcript=PVX_001095.1 | gene=PVX_001095 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:11589-13346(-) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114810.1-p1      -            479 4740at5820           -            449   2.2e-12   45.2  19.4   4   5   0.00021      0.15    9.5   0.1   379   408   240   270   236   285 0.85 | transcript=PVX_114810.1 | gene=PVX_114810 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:617571-619010(+) | protein_length=479 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114810.1-p1      -            479 4740at5820           -            449   2.2e-12   45.2  19.4   5   5   8.8e-09   6.1e-06   24.0   0.8   318   414   296   392   276   426 0.78 | transcript=PVX_114810.1 | gene=PVX_114810 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:617571-619010(+) | protein_length=479 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   1   9      0.71   4.9e+02   -2.1   0.0   242   273    21    55    19    61 0.77 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   2   9     3e-05     0.021   12.3   0.0   230   265   226   261   192   279 0.69 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   3   9      0.25   1.7e+02   -0.6   0.0   239   274   318   353   313   363 0.71 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   4   9   5.6e-06    0.0039   14.7   0.1   232   274   364   406   351   411 0.88 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   5   9      0.96   6.6e+02   -2.5   0.0    62   102   427   469   422   483 0.75 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   6   9   5.3e-05     0.036   11.5   0.0   237   275   680   718   674   728 0.92 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   7   9       1.1   7.6e+02   -2.7   0.0   231   255   724   748   720   764 0.84 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   8   9      0.23   1.6e+02   -0.5   0.0    58    85   808   835   801   845 0.67 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097985.1-p1      -           2237 4740at5820           -            449   1.9e-11   42.1   8.2   9   9      0.39   2.7e+02   -1.2   0.0   390   414   931   956   874  1011 0.66 | transcript=PVX_097985.1 | gene=PVX_097985 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanidine nucleotide exchange factor, putative | transcript_product=guanidine nucleotide exchange factor, putative | location=Pv_Sal1_chr10:996753-1003466(+) | protein_length=2237 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 4740at5820           -            449   2.6e-08   31.8  16.3   1   6    0.0029         2    5.8   0.1   225   266    26    68    15    85 0.67 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 4740at5820           -            449   2.6e-08   31.8  16.3   2   6    0.0034       2.3    5.6   0.1    57    86    96   125    84   130 0.80 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 4740at5820           -            449   2.6e-08   31.8  16.3   3   6     0.027        19    2.6   0.1   235   268   175   209   163   213 0.80 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 4740at5820           -            449   2.6e-08   31.8  16.3   4   6    0.0038       2.6    5.4   0.6   211   264   213   270   204   289 0.73 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 4740at5820           -            449   2.6e-08   31.8  16.3   5   6   0.00087       0.6    7.5   0.1    58    85   297   324   277   337 0.70 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_088110.1-p1      -            686 4740at5820           -            449   2.6e-08   31.8  16.3   6   6   5.9e-05     0.041   11.4   0.1   374   409   339   375   334   391 0.81 | transcript=PVX_088110.1 | gene=PVX_088110 | organism=Plasmodium_vivax_Sal-1 | gene_product=regulator of chromosome condensation, putative | transcript_product=regulator of chromosome condensation, putative | location=Pv_Sal1_chr01:435906-437966(+) | protein_length=686 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 4740at5820           -            449   3.7e-07   28.0  11.1   1   5      0.82   5.7e+02   -2.3   0.0   171   190   108   127    82   133 0.70 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 4740at5820           -            449   3.7e-07   28.0  11.1   2   5   1.2e-08   8.5e-06   23.5   0.6   147   280   464   622   443   628 0.74 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 4740at5820           -            449   3.7e-07   28.0  11.1   3   5      0.48   3.3e+02   -1.5   0.1   388   415   670   698   652   705 0.74 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 4740at5820           -            449   3.7e-07   28.0  11.1   4   5   0.00041      0.28    8.6   0.1    55    87   785   820   752   825 0.64 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090020.1-p1      -           1699 4740at5820           -            449   3.7e-07   28.0  11.1   5   5       1.2   8.4e+02   -2.9   0.0   382   399  1676  1693  1666  1696 0.75 | transcript=PVX_090020.1 | gene=PVX_090020 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr05:1046372-1051471(+) | protein_length=1699 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092370.1-p1      -            960 4740at5820           -            449   7.4e-07   27.0  18.8   1   4   4.9e-07   0.00034   18.2   2.7   330   430    39   135    19   138 0.60 | transcript=PVX_092370.1 | gene=PVX_092370 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1316937-1320001(-) | protein_length=960 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092370.1-p1      -            960 4740at5820           -            449   7.4e-07   27.0  18.8   2   4    0.0065       4.5    4.6   0.1   237   268   138   171   132   182 0.74 | transcript=PVX_092370.1 | gene=PVX_092370 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1316937-1320001(-) | protein_length=960 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092370.1-p1      -            960 4740at5820           -            449   7.4e-07   27.0  18.8   3   4    0.0065       4.5    4.6   0.1   229   272   273   316   260   325 0.65 | transcript=PVX_092370.1 | gene=PVX_092370 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1316937-1320001(-) | protein_length=960 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092370.1-p1      -            960 4740at5820           -            449   7.4e-07   27.0  18.8   4   4    0.0015         1    6.8   2.4    58   131   334   403   315   421 0.62 | transcript=PVX_092370.1 | gene=PVX_092370 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1316937-1320001(-) | protein_length=960 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092780.1-p1      -            985 4740at5820           -            449    0.0002   19.0  15.7   1   4   8.2e-07   0.00057   17.5   0.3   205   274   207   278   198   289 0.77 | transcript=PVX_092780.1 | gene=PVX_092780 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1718940-1722088(-) | protein_length=985 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092780.1-p1      -            985 4740at5820           -            449    0.0002   19.0  15.7   2   4    0.0023       1.6    6.1   0.5   381   414   299   333   287   371 0.74 | transcript=PVX_092780.1 | gene=PVX_092780 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1718940-1722088(-) | protein_length=985 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092780.1-p1      -            985 4740at5820           -            449    0.0002   19.0  15.7   3   4      0.01         7    4.0   1.1   213   263   422   472   350   502 0.78 | transcript=PVX_092780.1 | gene=PVX_092780 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1718940-1722088(-) | protein_length=985 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092780.1-p1      -            985 4740at5820           -            449    0.0002   19.0  15.7   4   4         1     7e+02   -2.6   0.1    69    92   736   759   674   764 0.56 | transcript=PVX_092780.1 | gene=PVX_092780 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1718940-1722088(-) | protein_length=985 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4740at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4740at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4740at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:49 2026
# [ok]
