#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7   1  30   2.1e-21   1.2e-17   60.3   0.0     1    60    13    84    13    99 0.86 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  14  30   4.4e-13   2.5e-09   32.7   0.0  1393  1453  2290  2368  2285  2374 0.82 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  15  30   1.3e-18   7.1e-15   51.1   0.2  1453  1543  2402  2524  2395  2527 0.77 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  16  30    0.0011       6.2    1.5   0.0  1542  1572  2581  2616  2578  2637 0.78 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  17  30   2.5e-73   1.4e-69  232.6   4.5  1570  1767  2652  2906  2650  2918 0.80 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  18  30   3.1e-26   1.7e-22   76.4   0.0  1765  1825  2969  3038  2964  3040 0.86 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  19  30   8.9e-60   4.9e-56  187.7   6.0  1826  1944  3090  3212  3086  3219 0.93 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  20  30   2.1e-31   1.2e-27   93.5   0.1  1941  2014  3253  3326  3250  3332 0.96 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  21  30   6.6e-45   3.7e-41  138.3   4.3  2030  2122  3506  3598  3499  3606 0.90 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  22  30   2.6e-56   1.5e-52  176.1   3.1  2121  2216  3717  3812  3704  3821 0.92 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  23  30   3.8e-14   2.1e-10   36.3   0.4  2218  2263  3902  3947  3893  3963 0.87 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  24  30   4.3e-67   2.4e-63  211.9   3.3  2244  2387  3964  4113  3960  4125 0.92 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  25  30     1e-09   5.5e-06   21.6   3.8  2384  2415  4298  4329  4295  4332 0.91 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  26  30   3.9e-31   2.2e-27   92.6   0.0  2412  2482  4360  4430  4350  4443 0.92 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  27  30   6.3e-34   3.5e-30  101.9   6.1  2470  2548  4525  4608  4518  4611 0.90 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  28  30   7.5e-19   4.2e-15   51.9   0.1  2548  2600  4664  4718  4659  4723 0.86 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  29  30   3.6e-94     2e-90  301.8   0.1  2590  2755  4739  4904  4734  4928 0.94 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093535.1-p1      -           5112 123at5820            -           2857         0 3684.7 175.7  30  30   4.6e-47   2.5e-43  145.5   1.5  2750  2857  5003  5112  4993  5112 0.87 | transcript=PVX_093535.1 | gene=PVX_093535 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:604553-620044(-) | protein_length=5112 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/123at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/123at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/123at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:26:43 2026
# [ok]
