#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_086120.1-p1      -           2637 951at5820            -           1755         0 2771.2 468.4   1  15   0.00048      0.88    5.1   0.5     2    37    23    59    22    94 0.68 | transcript=PVX_086120.1 | gene=PVX_086120 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1842997-1850910(-) | protein_length=2637 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_086120.1-p1      -           2637 951at5820            -           1755         0 2771.2 468.4  12  15      0.78   1.4e+03   -5.6  19.8   908   961  1530  1595  1524  1618 0.79 | transcript=PVX_086120.1 | gene=PVX_086120 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1842997-1850910(-) | protein_length=2637 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_086120.1-p1      -           2637 951at5820            -           1755         0 2771.2 468.4  13  15    8e-281  1.5e-277  922.7  65.6   918  1424  1657  2191  1637  2198 0.93 | transcript=PVX_086120.1 | gene=PVX_086120 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1842997-1850910(-) | protein_length=2637 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_086120.1-p1      -           2637 951at5820            -           1755         0 2771.2 468.4  14  15   2.4e-48   4.4e-45  151.9   6.1  1423  1526  2216  2325  2210  2346 0.89 | transcript=PVX_086120.1 | gene=PVX_086120 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1842997-1850910(-) | protein_length=2637 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_086120.1-p1      -           2637 951at5820            -           1755         0 2771.2 468.4  15  15  2.7e-132    5e-129  430.2  26.7  1516  1755  2352  2634  2329  2634 0.92 | transcript=PVX_086120.1 | gene=PVX_086120 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr13:1842997-1850910(-) | protein_length=2637 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_101375.1-p1      -             58 951at5820            -           1755      0.21    7.1  11.6   1   1   0.00012      0.23    7.0  11.6    45    87    13    55    10    58 0.47 | transcript=PVX_101375.1 | gene=PVX_101375 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=Pv_Sal1_chr14:2835429-2835762(+) | protein_length=58 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_003875.1-p1      -            184 951at5820            -           1755       1.7    4.1   9.9   1   1    0.0012       2.2    3.7   9.9    80   137   125   179   117   183 0.74 | transcript=PVX_003875.1 | gene=PVX_003875 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein | transcript_product=hypothetical protein | location=Pv_Sal1_chr04:527634-528823(-) | protein_length=184 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/951at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/951at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/951at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:51:35 2026
# [ok]
