#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_118330.1-p1      -            596 6335at5820           -            474  4.9e-258  854.7  59.1   1   2  5.3e-200  3.3e-197  654.2  49.2     1   365     1   396     1   416 0.96 | transcript=PVX_118330.1 | gene=PVX_118330 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:2605021-2607047(-) | protein_length=596 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123775.1-p1      -            446 6335at5820           -            474   4.3e-08   30.5   5.8   1   2     7e-11   4.3e-08   30.5   5.8    17   146    75   202    57   207 0.87 | transcript=PVX_123775.1 | gene=PVX_123775 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1771263-1772856(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123775.1-p1      -            446 6335at5820           -            474   4.3e-08   30.5   5.8   2   2       1.3   8.2e+02   -3.3   0.1   290   310   345   365   332   398 0.64 | transcript=PVX_123775.1 | gene=PVX_123775 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1771263-1772856(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099195.1-p1      -            719 6335at5820           -            474   4.4e-05   20.6   3.9   1   3   3.4e-06    0.0021   15.1   0.2   289   358    63   133    32   212 0.79 | transcript=PVX_099195.1 | gene=PVX_099195 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr07:577155-579314(-) | protein_length=719 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099195.1-p1      -            719 6335at5820           -            474   4.4e-05   20.6   3.9   2   3      0.17     1e+02   -0.4   0.0   288   353   418   483   393   488 0.81 | transcript=PVX_099195.1 | gene=PVX_099195 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr07:577155-579314(-) | protein_length=719 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099195.1-p1      -            719 6335at5820           -            474   4.4e-05   20.6   3.9   3   3    0.0039       2.4    5.0   0.1   287   377   524   616   520   646 0.75 | transcript=PVX_099195.1 | gene=PVX_099195 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr07:577155-579314(-) | protein_length=719 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123955.1-p1      -           1234 6335at5820           -            474   0.00034   17.7   2.3   1   4      0.16        97   -0.3   0.4   299   351   112   164    76   180 0.81 | transcript=PVX_123955.1 | gene=PVX_123955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1924203-1927907(+) | protein_length=1234 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123955.1-p1      -           1234 6335at5820           -            474   0.00034   17.7   2.3   2   4     0.091        56    0.5   0.1    99   161   248   310   220   319 0.71 | transcript=PVX_123955.1 | gene=PVX_123955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1924203-1927907(+) | protein_length=1234 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123955.1-p1      -           1234 6335at5820           -            474   0.00034   17.7   2.3   3   4   5.5e-07   0.00034   17.7   2.3   231   329   404   501   401   544 0.83 | transcript=PVX_123955.1 | gene=PVX_123955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1924203-1927907(+) | protein_length=1234 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123955.1-p1      -           1234 6335at5820           -            474   0.00034   17.7   2.3   4   4   0.00045      0.28    8.1   4.2   144   339   595   781   593   794 0.80 | transcript=PVX_123955.1 | gene=PVX_123955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1924203-1927907(+) | protein_length=1234 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113574.1-p1      -           1215 6335at5820           -            474      0.47    7.3  27.3   1   5       2.2   1.4e+03   -4.1   0.0   291   327    89   125    84   133 0.81 | transcript=PVX_113574.1 | gene=PVX_113574 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:1688371-1692018(-) | protein_length=1215 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113574.1-p1      -           1215 6335at5820           -            474      0.47    7.3  27.3   2   5    0.0061       3.7    4.4   0.2   195   224   198   227   182   236 0.83 | transcript=PVX_113574.1 | gene=PVX_113574 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:1688371-1692018(-) | protein_length=1215 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113574.1-p1      -           1215 6335at5820           -            474      0.47    7.3  27.3   3   5    0.0089       5.5    3.8   5.8    71   319   352   444   338   488 0.53 | transcript=PVX_113574.1 | gene=PVX_113574 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:1688371-1692018(-) | protein_length=1215 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113574.1-p1      -           1215 6335at5820           -            474      0.47    7.3  27.3   4   5    0.0071       4.4    4.1   1.4   198   269   559   601   552   657 0.51 | transcript=PVX_113574.1 | gene=PVX_113574 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:1688371-1692018(-) | protein_length=1215 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113574.1-p1      -           1215 6335at5820           -            474      0.47    7.3  27.3   5   5   0.00035      0.22    8.5   0.1   299   347   738   786   731   794 0.90 | transcript=PVX_113574.1 | gene=PVX_113574 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr11:1688371-1692018(-) | protein_length=1215 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6335at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6335at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6335at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:45:59 2026
# [ok]
