#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_118205.1-p1      -            786 7357at5820           -            357  4.5e-172  570.4  36.7   1   5   6.5e-69   1.1e-66  223.7   1.4     1   114     1   113     1   135 0.93 | transcript=PVX_118205.1 | gene=PVX_118205 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:2502331-2505392(-) | protein_length=786 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114940.1-p1      -            513 7357at5820           -            357   3.2e-13   47.8   1.0   3   3     1e-08   1.7e-06   25.7   0.0    31   127   373   469   364   482 0.88 | transcript=PVX_114940.1 | gene=PVX_114940 | organism=Plasmodium_vivax_Sal-1 | gene_product=CUGBP Elav-like family member 1, putative | transcript_product=CUGBP Elav-like family member 1, putative | location=Pv_Sal1_chr11:494941-496663(+) | protein_length=513 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_115005.1-p1      -            392 7357at5820           -            357   4.3e-10   37.5   7.7   1   3   2.1e-07   3.4e-05   21.4   0.8    19   110    10    93     4   115 0.81 | transcript=PVX_115005.1 | gene=PVX_115005 | organism=Plasmodium_vivax_Sal-1 | gene_product=poly(A)-binding protein, putative | transcript_product=poly(A)-binding protein, putative | location=Pv_Sal1_chr11:406199-408868(+) | protein_length=392 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_115005.1-p1      -            392 7357at5820           -            357   4.3e-10   37.5   7.7   2   3   1.3e-06   0.00021   18.8   0.3    28   118   116   206    86   227 0.80 | transcript=PVX_115005.1 | gene=PVX_115005 | organism=Plasmodium_vivax_Sal-1 | gene_product=poly(A)-binding protein, putative | transcript_product=poly(A)-binding protein, putative | location=Pv_Sal1_chr11:406199-408868(+) | protein_length=392 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_115005.1-p1      -            392 7357at5820           -            357   4.3e-10   37.5   7.7   3   3      0.55        90    0.3   0.1    37   109   216   287   206   304 0.84 | transcript=PVX_115005.1 | gene=PVX_115005 | organism=Plasmodium_vivax_Sal-1 | gene_product=poly(A)-binding protein, putative | transcript_product=poly(A)-binding protein, putative | location=Pv_Sal1_chr11:406199-408868(+) | protein_length=392 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122855.1-p1      -            124 7357at5820           -            357   1.2e-09   36.0   1.1   1   1   8.2e-12   1.3e-09   35.9   1.1    25   115     3    92     1   119 0.86 | transcript=PVX_122855.1 | gene=PVX_122855 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr14:927195-928065(-) | protein_length=124 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114570.1-p1      -            670 7357at5820           -            357   5.2e-09   34.0  10.5   1   2   1.9e-05    0.0031   15.0   0.7    42   112    39   112     2   113 0.71 | transcript=PVX_114570.1 | gene=PVX_114570 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA binding function, putative | transcript_product=RNA binding function, putative | location=Pv_Sal1_chr11:826778-828790(-) | protein_length=670 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114570.1-p1      -            670 7357at5820           -            357   5.2e-09   34.0  10.5   2   2   1.3e-10   2.1e-08   32.0   3.3     8   132   109   227   106   247 0.80 | transcript=PVX_114570.1 | gene=PVX_114570 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA binding function, putative | transcript_product=RNA binding function, putative | location=Pv_Sal1_chr11:826778-828790(-) | protein_length=670 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092155.1-p1      -            156 7357at5820           -            357   1.4e-08   32.6   0.9   1   1   9.8e-11   1.6e-08   32.4   0.9    31   145     5   123     2   144 0.82 | transcript=PVX_092155.1 | gene=PVX_092155 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr09:1133265-1133735(-) | protein_length=156 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091625.1-p1      -            208 7357at5820           -            357   1.4e-08   32.6   0.7   1   1     1e-10   1.6e-08   32.3   0.7    31   112     9    89     3   135 0.91 | transcript=PVX_091625.1 | gene=PVX_091625 | organism=Plasmodium_vivax_Sal-1 | gene_product=alternative splicing factor ASF-1, putative | transcript_product=alternative splicing factor ASF-1, putative | location=Pv_Sal1_chr09:657690-658316(-) | protein_length=208 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_086130.1-p1      -            119 7357at5820           -            357   2.1e-08   31.9   0.3   1   1   1.4e-10   2.4e-08   31.8   0.3    30   110    35   115     7   119 0.86 | transcript=PVX_086130.1 | gene=PVX_086130 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr13:1857415-1858143(-) | protein_length=119 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111600.1-p1      -            544 7357at5820           -            357   2.4e-07   28.5   0.0   1   2   1.5e-09   2.4e-07   28.5   0.0    28   119    11   102     2   106 0.89 | transcript=PVX_111600.1 | gene=PVX_111600 | organism=Plasmodium_vivax_Sal-1 | gene_product=serine/arginine-rich splicing factor 4, putative | transcript_product=serine/arginine-rich splicing factor 4, putative | location=Pv_Sal1_chr06:335309-338077(-) | protein_length=544 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111600.1-p1      -            544 7357at5820           -            357   2.4e-07   28.5   0.0   2   2       4.1   6.6e+02   -2.6   2.2   117   162   183   228   112   259 0.66 | transcript=PVX_111600.1 | gene=PVX_111600 | organism=Plasmodium_vivax_Sal-1 | gene_product=serine/arginine-rich splicing factor 4, putative | transcript_product=serine/arginine-rich splicing factor 4, putative | location=Pv_Sal1_chr06:335309-338077(-) | protein_length=544 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113495.1-p1      -            747 7357at5820           -            357   2.6e-07   28.4   8.8   1   3      0.67   1.1e+02    0.0   0.7    33   110   406   482   379   514 0.62 | transcript=PVX_113495.1 | gene=PVX_113495 | organism=Plasmodium_vivax_Sal-1 | gene_product=polypyrimidine tract binding protein, putative | transcript_product=polypyrimidine tract binding protein, putative | location=Pv_Sal1_chr11:1765303-1768296(+) | protein_length=747 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113495.1-p1      -            747 7357at5820           -            357   2.6e-07   28.4   8.8   2   3    0.0016      0.26    8.6   0.1    19   133   540   654   532   666 0.73 | transcript=PVX_113495.1 | gene=PVX_113495 | organism=Plasmodium_vivax_Sal-1 | gene_product=polypyrimidine tract binding protein, putative | transcript_product=polypyrimidine tract binding protein, putative | location=Pv_Sal1_chr11:1765303-1768296(+) | protein_length=747 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113495.1-p1      -            747 7357at5820           -            357   2.6e-07   28.4   8.8   3   3   6.8e-08   1.1e-05   23.0   0.3    27   108   665   745   656   747 0.94 | transcript=PVX_113495.1 | gene=PVX_113495 | organism=Plasmodium_vivax_Sal-1 | gene_product=polypyrimidine tract binding protein, putative | transcript_product=polypyrimidine tract binding protein, putative | location=Pv_Sal1_chr11:1765303-1768296(+) | protein_length=747 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099257.1-p1      -            339 7357at5820           -            357   8.9e-07   26.6  18.0   1   2   4.3e-07     7e-05   20.4   0.0    28    90    85   146    73   161 0.87 | transcript=PVX_099257.1 | gene=PVX_099257 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein musashi, putative | transcript_product=RNA-binding protein musashi, putative | location=Pv_Sal1_chr07:628751-629772(-) | protein_length=339 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099257.1-p1      -            339 7357at5820           -            357   8.9e-07   26.6  18.0   2   2   9.3e-05     0.015   12.7   9.0    24   133   164   275   158   293 0.69 | transcript=PVX_099257.1 | gene=PVX_099257 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein musashi, putative | transcript_product=RNA-binding protein musashi, putative | location=Pv_Sal1_chr07:628751-629772(-) | protein_length=339 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099605.1-p1      -            202 7357at5820           -            357   1.3e-06   26.1   0.1   1   1   1.1e-08   1.8e-06   25.6   0.1    20   109    61   149    40   165 0.84 | transcript=PVX_099605.1 | gene=PVX_099605 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr07:907263-908738(-) | protein_length=202 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089205.1-p1      -            292 7357at5820           -            357   1.4e-06   26.0   0.0   1   2       0.1        17    2.7   0.0    34   114    11    93     4   117 0.78 | transcript=PVX_089205.1 | gene=PVX_089205 | organism=Plasmodium_vivax_Sal-1 | gene_product=clustered-asparagine-rich protein, putative | transcript_product=clustered-asparagine-rich protein, putative | location=Pv_Sal1_chr05:382086-383300(+) | protein_length=292 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089205.1-p1      -            292 7357at5820           -            357   1.4e-06   26.0   0.0   2   2   2.5e-07     4e-05   21.2   0.0    36   110   161   234   154   243 0.89 | transcript=PVX_089205.1 | gene=PVX_089205 | organism=Plasmodium_vivax_Sal-1 | gene_product=clustered-asparagine-rich protein, putative | transcript_product=clustered-asparagine-rich protein, putative | location=Pv_Sal1_chr05:382086-383300(+) | protein_length=292 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089625.1-p1      -            269 7357at5820           -            357   3.7e-06   24.6   0.1   1   2       6.5   1.1e+03   -3.2   5.8   119   179    22    87     5   117 0.54 | transcript=PVX_089625.1 | gene=PVX_089625 | organism=Plasmodium_vivax_Sal-1 | gene_product=eukaryotic translation initiation factor 3 subunit 4, putative | transcript_product=eukaryotic translation initiation factor 3 subunit 4, putative | location=Pv_Sal1_chr05:707726-709948(+) | protein_length=269 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089625.1-p1      -            269 7357at5820           -            357   3.7e-06   24.6   0.1   2   2   2.3e-08   3.7e-06   24.6   0.1    30   106   188   264   160   269 0.82 | transcript=PVX_089625.1 | gene=PVX_089625 | organism=Plasmodium_vivax_Sal-1 | gene_product=eukaryotic translation initiation factor 3 subunit 4, putative | transcript_product=eukaryotic translation initiation factor 3 subunit 4, putative | location=Pv_Sal1_chr05:707726-709948(+) | protein_length=269 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_097740.1-p1      -            328 7357at5820           -            357   6.6e-06   23.8   0.3   1   1   4.1e-08   6.6e-06   23.8   0.3    32   161    14   143     6   156 0.90 | transcript=PVX_097740.1 | gene=PVX_097740 | organism=Plasmodium_vivax_Sal-1 | gene_product=serine/arginine-rich splicing factor 12, putative | transcript_product=serine/arginine-rich splicing factor 12, putative | location=Pv_Sal1_chr10:1206068-1207054(+) | protein_length=328 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085960.1-p1      -            507 7357at5820           -            357   6.9e-06   23.7   0.4   1   3   0.00054     0.087   10.2   0.3     5    66    59   122    55   158 0.68 | transcript=PVX_085960.1 | gene=PVX_085960 | organism=Plasmodium_vivax_Sal-1 | gene_product=CUGBP Elav-like family member 2, putative | transcript_product=CUGBP Elav-like family member 2, putative | location=Pv_Sal1_chr13:1680355-1681878(-) | protein_length=507 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085960.1-p1      -            507 7357at5820           -            357   6.9e-06   23.7   0.4   2   3    0.0005     0.081   10.3   1.0    30    97   184   250   168   266 0.85 | transcript=PVX_085960.1 | gene=PVX_085960 | organism=Plasmodium_vivax_Sal-1 | gene_product=CUGBP Elav-like family member 2, putative | transcript_product=CUGBP Elav-like family member 2, putative | location=Pv_Sal1_chr13:1680355-1681878(-) | protein_length=507 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085960.1-p1      -            507 7357at5820           -            357   6.9e-06   23.7   0.4   3   3   4.2e-08   6.9e-06   23.7   0.4    34   112   402   480   397   504 0.83 | transcript=PVX_085960.1 | gene=PVX_085960 | organism=Plasmodium_vivax_Sal-1 | gene_product=CUGBP Elav-like family member 2, putative | transcript_product=CUGBP Elav-like family member 2, putative | location=Pv_Sal1_chr13:1680355-1681878(-) | protein_length=507 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099460.1-p1      -            475 7357at5820           -            357   1.2e-05   23.0   8.2   1   2     0.017       2.7    5.3   0.4    31    86    96   150    88   214 0.79 | transcript=PVX_099460.1 | gene=PVX_099460 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr07:790787-792409(+) | protein_length=475 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_099460.1-p1      -            475 7357at5820           -            357   1.2e-05   23.0   8.2   2   2   2.6e-07   4.2e-05   21.1   2.3    14   103   287   378   277   391 0.85 | transcript=PVX_099460.1 | gene=PVX_099460 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr07:790787-792409(+) | protein_length=475 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_087055.1-p1      -            721 7357at5820           -            357   1.2e-05   22.9   0.1   1   1   1.7e-07   2.8e-05   21.7   0.1    30   108     7    85     2    93 0.86 | transcript=PVX_087055.1 | gene=PVX_087055 | organism=Plasmodium_vivax_Sal-1 | gene_product=mRNA processing protein, putative | transcript_product=mRNA processing protein, putative | location=Pv_Sal1_chr07:1270715-1272880(+) | protein_length=721 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123535.1-p1      -           1127 7357at5820           -            357   2.4e-05   21.9  18.1   1   5       1.7   2.7e+02   -1.3   1.6    31    56    42    68    14   125 0.61 | transcript=PVX_123535.1 | gene=PVX_123535 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr14:1501610-1504993(+) | protein_length=1127 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123535.1-p1      -           1127 7357at5820           -            357   2.4e-05   21.9  18.1   2   5    0.0035      0.56    7.5   9.9    39   150   470   584   447   598 0.69 | transcript=PVX_123535.1 | gene=PVX_123535 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr14:1501610-1504993(+) | protein_length=1127 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123535.1-p1      -           1127 7357at5820           -            357   2.4e-05   21.9  18.1   3   5   6.4e-05      0.01   13.2   0.2    30    87   714   765   702   772 0.83 | transcript=PVX_123535.1 | gene=PVX_123535 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr14:1501610-1504993(+) | protein_length=1127 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123535.1-p1      -           1127 7357at5820           -            357   2.4e-05   21.9  18.1   4   5      0.15        25    2.1   5.2    28   120   867   972   846   983 0.66 | transcript=PVX_123535.1 | gene=PVX_123535 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr14:1501610-1504993(+) | protein_length=1127 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123535.1-p1      -           1127 7357at5820           -            357   2.4e-05   21.9  18.1   5   5   3.1e-07   5.1e-05   20.8  13.0    26   177   982  1126   969  1127 0.79 | transcript=PVX_123535.1 | gene=PVX_123535 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr14:1501610-1504993(+) | protein_length=1127 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085480.1-p1      -            479 7357at5820           -            357   3.3e-05   21.4   2.7   1   2   0.00012     0.019   12.4   0.2    18   104     8    94     3   104 0.91 | transcript=PVX_085480.1 | gene=PVX_085480 | organism=Plasmodium_vivax_Sal-1 | gene_product=spliceosome-associated protein 49, putative | transcript_product=spliceosome-associated protein 49, putative | location=Pv_Sal1_chr13:1204376-1206069(+) | protein_length=479 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_085480.1-p1      -            479 7357at5820           -            357   3.3e-05   21.4   2.7   2   2   0.00056     0.092   10.1   0.3    20   112    98   188    89   212 0.78 | transcript=PVX_085480.1 | gene=PVX_085480 | organism=Plasmodium_vivax_Sal-1 | gene_product=spliceosome-associated protein 49, putative | transcript_product=spliceosome-associated protein 49, putative | location=Pv_Sal1_chr13:1204376-1206069(+) | protein_length=479 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094315.1-p1      -            322 7357at5820           -            357   4.3e-05   21.1   2.1   1   1   2.6e-07   4.3e-05   21.1   2.1    28   113    88   173    70   213 0.74 | transcript=PVX_094315.1 | gene=PVX_094315 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr08:148003-151105(+) | protein_length=322 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_114975.1-p1      -            181 7357at5820           -            357     8e-05   20.2   6.9   1   1   5.8e-07   9.5e-05   20.0   6.9    25   153    46   175    37   181 0.77 | transcript=PVX_114975.1 | gene=PVX_114975 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr11:447877-449199(+) | protein_length=181 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123875.1-p1      -            110 7357at5820           -            357     8e-05   20.2   0.0   1   1   5.7e-07   9.3e-05   20.0   0.0    27   114    11    96     4   109 0.75 | transcript=PVX_123875.1 | gene=PVX_123875 | organism=Plasmodium_vivax_Sal-1 | gene_product=splicing factor 3B subunit 6, putative | transcript_product=splicing factor 3B subunit 6, putative | location=Pv_Sal1_chr14:1860422-1861009(-) | protein_length=110 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_092210.1-p1      -            962 7357at5820           -            357    0.0001   19.9   0.0   1   1   9.9e-07   0.00016   19.2   0.0    20   111   734   834   719   844 0.74 | transcript=PVX_092210.1 | gene=PVX_092210 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr09:1178329-1181217(-) | protein_length=962 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089730.1-p1      -            236 7357at5820           -            357   0.00011   19.8   0.5   1   1   1.1e-06   0.00018   19.0   0.5    30   134    34   139    18   179 0.76 | transcript=PVX_089730.1 | gene=PVX_089730 | organism=Plasmodium_vivax_Sal-1 | gene_product=nuclear cap-binding protein, putative | transcript_product=nuclear cap-binding protein, putative | location=Pv_Sal1_chr05:792111-792955(+) | protein_length=236 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094535.1-p1      -            250 7357at5820           -            357   0.00016   19.2  12.0   1   2     0.022       3.6    4.9   7.4    76   144    66   135    55   154 0.80 | transcript=PVX_094535.1 | gene=PVX_094535 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr08:314388-316060(+) | protein_length=250 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_094535.1-p1      -            250 7357at5820           -            357   0.00016   19.2  12.0   2   2   5.1e-06   0.00083   16.9   0.1    21   107   163   248   155   250 0.91 | transcript=PVX_094535.1 | gene=PVX_094535 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr08:314388-316060(+) | protein_length=250 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_001865.1-p1      -            491 7357at5820           -            357   0.00046   17.7   0.2   1   2       2.6   4.2e+02   -1.9   0.0    22    62   224   266   210   277 0.77 | transcript=PVX_001865.1 | gene=PVX_001865 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr06:208485-211414(-) | protein_length=491 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_001865.1-p1      -            491 7357at5820           -            357   0.00046   17.7   0.2   2   2   2.8e-06   0.00046   17.7   0.2    30   109   337   416   329   457 0.84 | transcript=PVX_001865.1 | gene=PVX_001865 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr06:208485-211414(-) | protein_length=491 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111500.1-p1      -            181 7357at5820           -            357   0.00095   16.7   0.3   1   1   7.4e-06    0.0012   16.3   0.3    28   113    74   161    54   180 0.72 | transcript=PVX_111500.1 | gene=PVX_111500 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr06:419973-420518(-) | protein_length=181 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
