#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_123715.1-p1      -            430 8306at5820           -            317  1.4e-161  535.4  14.1   1   2   3.6e-36   1.1e-33  115.2   0.3     1    82     8   100     8   112 0.88 | transcript=PVX_123715.1 | gene=PVX_123715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1689797-1691089(+) | protein_length=430 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083090.1-p1      -            644 8306at5820           -            317     7e-10   37.0   1.5   3   4   2.3e-12     7e-10   37.0   1.5   140   254   434   546   425   559 0.90 | transcript=PVX_083090.1 | gene=PVX_083090 | organism=Plasmodium_vivax_Sal-1 | gene_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | transcript_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | location=Pv_Sal1_chr12:417792-419726(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083090.1-p1      -            644 8306at5820           -            317     7e-10   37.0   1.5   4   4      0.13        38    1.7   0.6   179   221   558   601   544   636 0.61 | transcript=PVX_083090.1 | gene=PVX_083090 | organism=Plasmodium_vivax_Sal-1 | gene_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | transcript_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | location=Pv_Sal1_chr12:417792-419726(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082410.1-p1      -            533 8306at5820           -            317   9.3e-10   36.6   4.1   1   2      0.57   1.8e+02   -0.4   0.0   191   210   272   292   270   298 0.81 | transcript=PVX_082410.1 | gene=PVX_082410 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr12:943725-945326(+) | protein_length=533 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082410.1-p1      -            533 8306at5820           -            317   9.3e-10   36.6   4.1   2   2     6e-12   1.8e-09   35.6   2.2   137   300   339   519   314   529 0.77 | transcript=PVX_082410.1 | gene=PVX_082410 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr12:943725-945326(+) | protein_length=533 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089605.1-p1      -            458 8306at5820           -            317   2.3e-08   32.0   2.5   1   3       2.5   7.6e+02   -2.5   0.0   175   208   201   234   190   235 0.85 | transcript=PVX_089605.1 | gene=PVX_089605 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr05:693181-694557(+) | protein_length=458 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089605.1-p1      -            458 8306at5820           -            317   2.3e-08   32.0   2.5   2   3   3.9e-10   1.2e-07   29.7   0.8   178   255   325   402   315   414 0.93 | transcript=PVX_089605.1 | gene=PVX_089605 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr05:693181-694557(+) | protein_length=458 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089605.1-p1      -            458 8306at5820           -            317   2.3e-08   32.0   2.5   3   3   0.00066       0.2    9.2   0.8   179   247   370   449   369   454 0.76 | transcript=PVX_089605.1 | gene=PVX_089605 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr05:693181-694557(+) | protein_length=458 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089025.1-p1      -            322 8306at5820           -            317   7.8e-08   30.3   3.0   1   4       1.2   3.7e+02   -1.5   0.0   223   250    19    47    16    57 0.67 | transcript=PVX_089025.1 | gene=PVX_089025 | organism=Plasmodium_vivax_Sal-1 | gene_product=receptor for activated c kinase, putative | transcript_product=receptor for activated c kinase, putative | location=Pv_Sal1_chr05:234755-236165(+) | protein_length=322 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089025.1-p1      -            322 8306at5820           -            317   7.8e-08   30.3   3.0   2   4   4.8e-09   1.5e-06   26.1   0.3   172   257   105   190    86   213 0.80 | transcript=PVX_089025.1 | gene=PVX_089025 | organism=Plasmodium_vivax_Sal-1 | gene_product=receptor for activated c kinase, putative | transcript_product=receptor for activated c kinase, putative | location=Pv_Sal1_chr05:234755-236165(+) | protein_length=322 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089025.1-p1      -            322 8306at5820           -            317   7.8e-08   30.3   3.0   3   4       1.2   3.7e+02   -1.5   0.0   198   210   217   229   205   241 0.81 | transcript=PVX_089025.1 | gene=PVX_089025 | organism=Plasmodium_vivax_Sal-1 | gene_product=receptor for activated c kinase, putative | transcript_product=receptor for activated c kinase, putative | location=Pv_Sal1_chr05:234755-236165(+) | protein_length=322 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_089025.1-p1      -            322 8306at5820           -            317   7.8e-08   30.3   3.0   4   4     0.068        21    2.6   0.0   196   254   255   317   227   321 0.74 | transcript=PVX_089025.1 | gene=PVX_089025 | organism=Plasmodium_vivax_Sal-1 | gene_product=receptor for activated c kinase, putative | transcript_product=receptor for activated c kinase, putative | location=Pv_Sal1_chr05:234755-236165(+) | protein_length=322 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_001875.1-p1      -            735 8306at5820           -            317   1.1e-07   29.8   0.2   1   2    0.0051       1.6    6.3   0.0   181   249   440   513   429   554 0.74 | transcript=PVX_001875.1 | gene=PVX_001875 | organism=Plasmodium_vivax_Sal-1 | gene_product=cytoplasmic dynein intermediate chain, putative | transcript_product=cytoplasmic dynein intermediate chain, putative | location=Pv_Sal1_chr06:219088-221295(+) | protein_length=735 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_001875.1-p1      -            735 8306at5820           -            317   1.1e-07   29.8   0.2   2   2   1.5e-07   4.7e-05   21.2   0.1   134   231   586   684   575   705 0.86 | transcript=PVX_001875.1 | gene=PVX_001875 | organism=Plasmodium_vivax_Sal-1 | gene_product=cytoplasmic dynein intermediate chain, putative | transcript_product=cytoplasmic dynein intermediate chain, putative | location=Pv_Sal1_chr06:219088-221295(+) | protein_length=735 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_079930.1-p1      -            329 8306at5820           -            317   3.2e-07   28.3   4.4   1   3   6.5e-06     0.002   15.8   0.1   144   210    25    93     2   113 0.73 | transcript=PVX_079930.1 | gene=PVX_079930 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr10:224509-225498(+) | protein_length=329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_079930.1-p1      -            329 8306at5820           -            317   3.2e-07   28.3   4.4   2   3    0.0055       1.7    6.2   0.1   174   211    99   134    90   142 0.88 | transcript=PVX_079930.1 | gene=PVX_079930 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr10:224509-225498(+) | protein_length=329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_079930.1-p1      -            329 8306at5820           -            317   3.2e-07   28.3   4.4   3   3    0.0016      0.48    8.0   0.4    67   127   153   213   135   246 0.76 | transcript=PVX_079930.1 | gene=PVX_079930 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr10:224509-225498(+) | protein_length=329 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113565.1-p1      -            361 8306at5820           -            317   9.3e-06   23.5   0.1   1   1     5e-08   1.5e-05   22.7   0.1   178   253   190   264   174   295 0.82 | transcript=PVX_113565.1 | gene=PVX_113565 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr11:1697877-1700429(+) | protein_length=361 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083250.1-p1      -            363 8306at5820           -            317   1.3e-05   23.0   3.0   1   3   5.5e-08   1.7e-05   22.6   1.2   149   256    30   144     3   152 0.78 | transcript=PVX_083250.1 | gene=PVX_083250 | organism=Plasmodium_vivax_Sal-1 | gene_product=G-beta repeat protein, putative | transcript_product=G-beta repeat protein, putative | location=Pv_Sal1_chr12:280598-282743(+) | protein_length=363 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083250.1-p1      -            363 8306at5820           -            317   1.3e-05   23.0   3.0   2   3       1.5   4.6e+02   -1.8   0.0   202   216   194   208   185   247 0.60 | transcript=PVX_083250.1 | gene=PVX_083250 | organism=Plasmodium_vivax_Sal-1 | gene_product=G-beta repeat protein, putative | transcript_product=G-beta repeat protein, putative | location=Pv_Sal1_chr12:280598-282743(+) | protein_length=363 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083250.1-p1      -            363 8306at5820           -            317   1.3e-05   23.0   3.0   3   3       3.6   1.1e+03   -3.0   0.0   292   312   279   299   272   303 0.78 | transcript=PVX_083250.1 | gene=PVX_083250 | organism=Plasmodium_vivax_Sal-1 | gene_product=G-beta repeat protein, putative | transcript_product=G-beta repeat protein, putative | location=Pv_Sal1_chr12:280598-282743(+) | protein_length=363 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123965.1-p1      -            643 8306at5820           -            317   1.7e-05   22.6  15.4   1   2   5.1e-07   0.00016   19.4  12.0   153   295   389   534   359   553 0.77 | transcript=PVX_123965.1 | gene=PVX_123965 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr14:1932493-1934424(+) | protein_length=643 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123965.1-p1      -            643 8306at5820           -            317   1.7e-05   22.6  15.4   2   2     0.019       5.8    4.4   0.2   193   219   561   587   526   591 0.79 | transcript=PVX_123965.1 | gene=PVX_123965 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr14:1932493-1934424(+) | protein_length=643 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002830.1-p1      -           1438 8306at5820           -            317   1.8e-05   22.6   4.2   1   3      0.65     2e+02   -0.6   0.0   169   210   135   176    92   184 0.81 | transcript=PVX_002830.1 | gene=PVX_002830 | organism=Plasmodium_vivax_Sal-1 | gene_product=protein transport protein SEC31, putative | transcript_product=protein transport protein SEC31, putative | location=Pv_Sal1_chr04:307397-312265(+) | protein_length=1438 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002830.1-p1      -           1438 8306at5820           -            317   1.8e-05   22.6   4.2   2   3     4e-05     0.012   13.2   0.8   158   221   168   235   119   243 0.65 | transcript=PVX_002830.1 | gene=PVX_002830 | organism=Plasmodium_vivax_Sal-1 | gene_product=protein transport protein SEC31, putative | transcript_product=protein transport protein SEC31, putative | location=Pv_Sal1_chr04:307397-312265(+) | protein_length=1438 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002830.1-p1      -           1438 8306at5820           -            317   1.8e-05   22.6   4.2   3   3   0.00048      0.15    9.7   0.2   180   248   239   310   231   336 0.84 | transcript=PVX_002830.1 | gene=PVX_002830 | organism=Plasmodium_vivax_Sal-1 | gene_product=protein transport protein SEC31, putative | transcript_product=protein transport protein SEC31, putative | location=Pv_Sal1_chr04:307397-312265(+) | protein_length=1438 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081265.1-p1      -            447 8306at5820           -            317   1.9e-05   22.4   6.0   1   4     0.084        26    2.3   0.1   158   210   129   184    73   197 0.81 | transcript=PVX_081265.1 | gene=PVX_081265 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 protein WD40 domain, putative | transcript_product=chromatin assembly factor 1 protein WD40 domain, putative | location=Pv_Sal1_chr02:210496-211839(+) | protein_length=447 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081265.1-p1      -            447 8306at5820           -            317   1.9e-05   22.4   6.0   2   4   0.00011     0.033   11.8   0.4   108   213   168   284   148   311 0.64 | transcript=PVX_081265.1 | gene=PVX_081265 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 protein WD40 domain, putative | transcript_product=chromatin assembly factor 1 protein WD40 domain, putative | location=Pv_Sal1_chr02:210496-211839(+) | protein_length=447 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081265.1-p1      -            447 8306at5820           -            317   1.9e-05   22.4   6.0   3   4   0.00033       0.1   10.2   0.3   197   254   312   369   296   408 0.79 | transcript=PVX_081265.1 | gene=PVX_081265 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 protein WD40 domain, putative | transcript_product=chromatin assembly factor 1 protein WD40 domain, putative | location=Pv_Sal1_chr02:210496-211839(+) | protein_length=447 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_081265.1-p1      -            447 8306at5820           -            317   1.9e-05   22.4   6.0   4   4      0.03       9.3    3.8   0.4   174   254   333   428   323   438 0.64 | transcript=PVX_081265.1 | gene=PVX_081265 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 protein WD40 domain, putative | transcript_product=chromatin assembly factor 1 protein WD40 domain, putative | location=Pv_Sal1_chr02:210496-211839(+) | protein_length=447 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111390.1-p1      -            629 8306at5820           -            317   4.7e-05   21.2   2.4   1   2   7.4e-07   0.00023   18.9   0.3   123   250   326   445   302   451 0.85 | transcript=PVX_111390.1 | gene=PVX_111390 | organism=Plasmodium_vivax_Sal-1 | gene_product=cell division cycle protein 20 homolog, putative | transcript_product=cell division cycle protein 20 homolog, putative | location=Pv_Sal1_chr06:504070-505959(-) | protein_length=629 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111390.1-p1      -            629 8306at5820           -            317   4.7e-05   21.2   2.4   2   2      0.13        39    1.7   0.1   175   210   457   494   449   538 0.80 | transcript=PVX_111390.1 | gene=PVX_111390 | organism=Plasmodium_vivax_Sal-1 | gene_product=cell division cycle protein 20 homolog, putative | transcript_product=cell division cycle protein 20 homolog, putative | location=Pv_Sal1_chr06:504070-505959(-) | protein_length=629 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_100955.1-p1      -            472 8306at5820           -            317   9.2e-05   20.2   1.7   1   2     3e-07   9.2e-05   20.2   1.7   134   213   212   291   190   296 0.58 | transcript=PVX_100955.1 | gene=PVX_100955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:2528730-2530388(-) | protein_length=472 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_100955.1-p1      -            472 8306at5820           -            317   9.2e-05   20.2   1.7   2   2     0.057        18    2.9   1.0   145   230   318   406   309   450 0.69 | transcript=PVX_100955.1 | gene=PVX_100955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:2528730-2530388(-) | protein_length=472 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_101450.1-p1      -            558 8306at5820           -            317    0.0001   20.1   0.9   1   3     0.019       5.9    4.4   0.0   179   212    66    99    60   109 0.82 | transcript=PVX_101450.1 | gene=PVX_101450 | organism=Plasmodium_vivax_Sal-1 | gene_product=coronin, putative | transcript_product=coronin, putative | location=Pv_Sal1_chr14:2900350-2902407(+) | protein_length=558 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_101450.1-p1      -            558 8306at5820           -            317    0.0001   20.1   0.9   2   3   9.9e-05     0.031   11.9   0.3   177   219   115   157   102   179 0.86 | transcript=PVX_101450.1 | gene=PVX_101450 | organism=Plasmodium_vivax_Sal-1 | gene_product=coronin, putative | transcript_product=coronin, putative | location=Pv_Sal1_chr14:2900350-2902407(+) | protein_length=558 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_101450.1-p1      -            558 8306at5820           -            317    0.0001   20.1   0.9   3   3      0.43   1.3e+02   -0.0   0.0   204   223   234   253   219   261 0.84 | transcript=PVX_101450.1 | gene=PVX_101450 | organism=Plasmodium_vivax_Sal-1 | gene_product=coronin, putative | transcript_product=coronin, putative | location=Pv_Sal1_chr14:2900350-2902407(+) | protein_length=558 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090905.1-p1      -            616 8306at5820           -            317    0.0031   15.2   4.4   1   2    0.0011      0.35    8.4   2.6   196   255   260   321   125   330 0.76 | transcript=PVX_090905.1 | gene=PVX_090905 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr09:85198-87048(-) | protein_length=616 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090905.1-p1      -            616 8306at5820           -            317    0.0031   15.2   4.4   2   2     0.029         9    3.8   0.0   177   211   578   609   563   613 0.81 | transcript=PVX_090905.1 | gene=PVX_090905 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr09:85198-87048(-) | protein_length=616 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8306at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8306at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8306at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:46:40 2026
# [ok]
