#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_122250.1-p1      -           5319 109at5820            -           2731         0 4117.9 473.6   1  16   4.3e-77   2.4e-73  245.4  18.1     8   154    71   220    65   245 0.92 | transcript=PVX_122250.1 | gene=PVX_122250 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:415476-431561(-) | protein_length=5319 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122250.1-p1      -           5319 109at5820            -           2731         0 4117.9 473.6  12  16     2e-48   1.1e-44  150.2   5.0  2071  2170  4270  4371  4265  4383 0.93 | transcript=PVX_122250.1 | gene=PVX_122250 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:415476-431561(-) | protein_length=5319 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122250.1-p1      -           5319 109at5820            -           2731         0 4117.9 473.6  13  16    0.0029        16    0.4   1.6  2171  2214  4481  4523  4462  4544 0.69 | transcript=PVX_122250.1 | gene=PVX_122250 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:415476-431561(-) | protein_length=5319 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122250.1-p1      -           5319 109at5820            -           2731         0 4117.9 473.6  14  16   4.2e-82   2.3e-78  262.0  21.1  2200  2350  4566  4718  4551  4722 0.95 | transcript=PVX_122250.1 | gene=PVX_122250 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:415476-431561(-) | protein_length=5319 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122250.1-p1      -           5319 109at5820            -           2731         0 4117.9 473.6  15  16  3.3e-138  1.8e-134  448.1  35.4  2367  2645  4889  5198  4879  5210 0.90 | transcript=PVX_122250.1 | gene=PVX_122250 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:415476-431561(-) | protein_length=5319 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_122250.1-p1      -           5319 109at5820            -           2731         0 4117.9 473.6  16  16     4e-44   2.2e-40  136.0  11.3  2641  2731  5228  5318  5200  5318 0.90 | transcript=PVX_122250.1 | gene=PVX_122250 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:415476-431561(-) | protein_length=5319 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/109at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/109at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/109at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:28:08 2026
# [ok]
