tName	tStart	tEnd	qName	qStart	qEnd	strand	score
GCA_900093555.2#1#LT635617.2#0	1100473	1102727	GCA_040114635.1#1#JBDKXN010000113.1#0	7773	10934	-	2317
GCA_900093555.2#1#LT635617.2#0	1103233	1104398	GCA_040114635.1#1#JBDKXN010000011.1#0	1123636	1124798	+	1238
GCA_900093555.2#1#LT635617.2#0	1104484	1106065	GCA_040114635.1#1#JBDKXN010000002.1#0	31947	33529	-	1620
GCA_900093555.2#1#LT635618.2#0	776	3202	GCA_040114635.1#1#JBDKXN010000093.1#0	14127	17716	-	1084
GCA_900093555.2#1#LT635618.2#0	776	3202	GCA_040114635.1#1#JBDKXN010000107.1#0	16753	20403	-	1084
GCA_900093555.2#1#LT635618.2#0	3441	4309	GCA_040114635.1#1#JBDKXN010000107.1#0	15506	17841	-	1060
GCA_900093555.2#1#LT635618.2#0	3441	4660	GCA_040114635.1#1#JBDKXN010000120.1#0	3215	5656	-	1447
GCA_900093555.2#1#LT635618.2#0	3687	4985	GCA_040114635.1#1#JBDKXN010000008.1#0	1222	3406	+	1526
GCA_900093555.2#1#LT635618.2#0	5796	6727	GCA_040114635.1#1#JBDKXN010000012.1#0	1145211	1148308	-	1191
GCA_900093555.2#1#LT635618.2#0	15293	16183	GCA_040114635.1#1#JBDKXN010000010.1#0	8034	9502	+	1405
GCA_900093555.2#1#LT635618.2#0	16459	17213	GCA_040114635.1#1#JBDKXN010000010.1#0	9198	9952	+	1022
GCA_900093555.2#1#LT635618.2#0	18556	20671	GCA_040114635.1#1#JBDKXN010000010.1#0	11279	15662	+	2377
GCA_900093555.2#1#LT635618.2#0	20673	123484	GCA_040114635.1#1#JBDKXN010000010.1#0	13396	120432	+	103100
GCA_900093555.2#1#LT635618.2#0	123565	128476	GCA_040114635.1#1#JBDKXN010000010.1#0	116169	121148	+	5604
GCA_900093555.2#1#LT635618.2#0	128566	190064	GCA_040114635.1#1#JBDKXN010000010.1#0	121238	182356	+	63508
GCA_900093555.2#1#LT635618.2#0	190094	196597	GCA_040114635.1#1#JBDKXN010000010.1#0	182386	192584	+	7276
GCA_900093555.2#1#LT635618.2#0	196618	909896	GCA_040114635.1#1#JBDKXN010000010.1#0	188972	895101	+	699723
GCA_900093555.2#1#LT635618.2#0	910963	915472	GCA_040114635.1#1#JBDKXN010000010.1#0	896156	904945	+	5074
GCA_900093555.2#1#LT635618.2#0	916295	1173003	GCA_040114635.1#1#JBDKXN010000010.1#0	901495	1149323	+	243486
GCA_900093555.2#1#LT635618.2#0	1173577	1178155	GCA_040114635.1#1#JBDKXN010000010.1#0	1149897	1154476	+	4537
GCA_900093555.2#1#LT635618.2#0	1178728	1211636	GCA_040114635.1#1#JBDKXN010000010.1#0	1155047	1187690	+	31514
GCA_900093555.2#1#LT635618.2#0	1212200	1217580	GCA_040114635.1#1#JBDKXN010000010.1#0	1188247	1196042	+	5004
GCA_900093555.2#1#LT635618.2#0	1218043	1252503	GCA_040114635.1#1#JBDKXN010000010.1#0	1193696	1233528	+	33335
GCA_900093555.2#1#LT635618.2#0	1252953	1256527	GCA_040114635.1#1#JBDKXN010000010.1#0	1228934	1237215	+	4040
GCA_900093555.2#1#LT635618.2#0	1258080	1572402	GCA_040114635.1#1#JBDKXN010000010.1#0	1228931	1545682	+	303987
GCA_900093555.2#1#LT635618.2#0	1572540	1573660	GCA_040114635.1#1#JBDKXN010000010.1#0	1545797	1546917	+	1120
GCA_900093555.2#1#LT635618.2#0	1573425	1576325	GCA_040114635.1#1#JBDKXN010000012.1#0	7162	9916	-	2730
GCA_900093555.2#1#LT635618.2#0	1574769	1576330	GCA_040114635.1#1#JBDKXN010000010.1#0	1547884	1549434	+	1545
GCA_900093555.2#1#LT635618.2#0	1576334	1578921	GCA_040114635.1#1#JBDKXN010000012.1#0	4577	7162	-	2576
GCA_900093555.2#1#LT635618.2#0	1576336	1581072	GCA_040114635.1#1#JBDKXN010000010.1#0	1549434	1554170	+	4676
GCA_900093555.2#1#LT635618.2#0	1578923	1581538	GCA_040114635.1#1#JBDKXN010000012.1#0	1958	4575	-	2554
GCA_900093555.2#1#LT635618.2#0	1581090	1583543	GCA_040114635.1#1#JBDKXN010000010.1#0	1554188	1556768	+	1671
GCA_900093555.2#1#LT635618.2#0	1584857	1588395	GCA_040114635.1#1#JBDKXN010000010.1#0	1558041	1561582	+	3651
GCA_900093555.2#1#LT635618.2#0	1600365	1604283	GCA_040114635.1#1#JBDKXN010000003.1#0	243530	247749	+	3060
GCA_900093555.2#1#LT635618.2#0	1646994	1648535	GCA_040114635.1#1#JBDKXN010000041.1#0	11428	12967	-	1140
GCA_900093555.2#1#LT635618.2#0	1654716	1655934	GCA_040114635.1#1#JBDKXN010000012.1#0	171369	172587	+	1218
GCA_900093555.2#1#LT635618.2#0	1655252	1656395	GCA_040114635.1#1#JBDKXN010000041.1#0	3596	4737	-	1141
GCA_900093555.2#1#LT635618.2#0	1659905	1675720	GCA_040114635.1#1#JBDKXN010000012.1#0	176533	187056	+	8897
GCA_900093555.2#1#LT635619.1#0	261	1048	GCA_040114635.1#1#JBDKXN010000107.1#0	2252	4695	-	1298
GCA_900093555.2#1#LT635619.1#0	0	1752	GCA_040114635.1#1#JBDKXN010000008.1#0	13777	16483	+	2812
GCA_900093555.2#1#LT635619.1#0	3332	57533	GCA_040114635.1#1#JBDKXN010000008.1#0	17107	71478	+	51537
GCA_900093555.2#1#LT635619.1#0	57563	1252560	GCA_040114635.1#1#JBDKXN010000008.1#0	80459	1249421	+	1141568
GCA_900093555.2#1#LT635619.1#0	1252560	1568465	GCA_040114635.1#1#JBDKXN010000008.1#0	1240315	1556164	+	298799
GCA_900093555.2#1#LT635619.1#0	1568490	1571990	GCA_040114635.1#1#JBDKXN010000008.1#0	1552664	1558527	+	4003
GCA_900093555.2#1#LT635619.1#0	1572006	1574373	GCA_040114635.1#1#JBDKXN010000008.1#0	1552652	1559600	+	2929
GCA_900093555.2#1#LT635619.1#0	1574392	1760071	GCA_040114635.1#1#JBDKXN010000008.1#0	1558553	1743526	+	179776
GCA_900093555.2#1#LT635619.1#0	1762754	1788690	GCA_040114635.1#1#JBDKXN010000008.1#0	1737884	1762800	+	22846
GCA_900093555.2#1#LT635620.2#0	17986	27004	GCA_040114635.1#1#JBDKXN010000013.1#0	104301	108888	+	2694
GCA_900093555.2#1#LT635620.2#0	27900	42634	GCA_040114635.1#1#JBDKXN010000006.1#0	0	13165	+	11526
GCA_900093555.2#1#LT635620.2#0	42814	77733	GCA_040114635.1#1#JBDKXN010000006.1#0	13345	48180	+	30923
GCA_900093555.2#1#LT635620.2#0	78749	92626	GCA_040114635.1#1#JBDKXN010000006.1#0	49167	65888	+	10327
GCA_900093555.2#1#LT635620.2#0	92938	94602	GCA_040114635.1#1#JBDKXN010000006.1#0	61571	64179	+	1159
GCA_900093555.2#1#LT635620.2#0	94936	96340	GCA_040114635.1#1#JBDKXN010000006.1#0	64480	66212	+	1347
GCA_900093555.2#1#LT635620.2#0	96593	103439	GCA_040114635.1#1#JBDKXN010000006.1#0	66137	72883	+	4852
GCA_900093555.2#1#LT635620.2#0	110620	159569	GCA_040114635.1#1#JBDKXN010000006.1#0	79798	129148	+	41176
GCA_900093555.2#1#LT635620.2#0	260976	1704649	GCA_040114635.1#1#JBDKXN010000006.1#0	202017	1611990	+	1379061
GCA_900093555.2#1#LT635620.2#0	1704762	1708617	GCA_040114635.1#1#JBDKXN010000006.1#0	1612094	1620681	+	4607
GCA_900093555.2#1#LT635620.2#0	1709810	1713650	GCA_040114635.1#1#JBDKXN010000006.1#0	1617097	1620912	+	4623
GCA_900093555.2#1#LT635620.2#0	1715664	2333862	GCA_040114635.1#1#JBDKXN010000006.1#0	1622909	2239953	+	609869
GCA_900093555.2#1#LT635620.2#0	2338268	2350024	GCA_040114635.1#1#JBDKXN010000006.1#0	2244306	2256059	+	11716
GCA_900093555.2#1#LT635620.2#0	2353930	2367425	GCA_040114635.1#1#JBDKXN010000006.1#0	2259851	2272203	+	11579
GCA_900093555.2#1#LT635620.2#0	2367423	2384367	GCA_040114635.1#1#JBDKXN010000039.1#0	24497	41404	-	16492
GCA_900093555.2#1#LT635621.2#0	133112	1409980	GCA_040114635.1#1#JBDKXN010000004.1#0	826891	2076230	+	1215410
GCA_900093555.2#1#LT635621.2#0	1411173	1412564	GCA_040114635.1#1#JBDKXN010000004.1#0	2077427	2078739	+	1241
GCA_900093555.2#1#LT635621.2#0	1413886	1415656	GCA_040114635.1#1#JBDKXN010000026.1#0	18349	20236	-	1682
GCA_900093555.2#1#LT635621.2#0	1418526	1419963	GCA_040114635.1#1#JBDKXN010000004.1#0	2097845	2099277	+	1091
GCA_900093555.2#1#LT635621.2#0	1435132	1449320	GCA_040114635.1#1#JBDKXN010000004.1#0	2114240	2130769	+	11076
GCA_900093555.2#1#LT635621.2#0	1449331	1580803	GCA_040114635.1#1#JBDKXN010000004.1#0	2124808	2260732	+	127377
GCA_900093555.2#1#LT635622.1#0	5802	780785	GCA_040114635.1#1#JBDKXN010000007.1#0	57899	822264	+	743217
GCA_900093555.2#1#LT635622.1#0	780852	783887	GCA_040114635.1#1#JBDKXN010000007.1#0	816880	822876	+	4221
GCA_900093555.2#1#LT635622.1#0	783887	786135	GCA_040114635.1#1#JBDKXN010000007.1#0	816981	822262	+	3355
GCA_900093555.2#1#LT635622.1#0	786200	2215786	GCA_040114635.1#1#JBDKXN010000007.1#0	822327	2238712	+	1382722
GCA_900093555.2#1#LT635622.1#0	2223503	2239754	GCA_040114635.1#1#JBDKXN010000010.1#0	1665740	1681917	+	17600
GCA_900093555.2#1#LT635622.1#0	2242379	2247048	GCA_040114635.1#1#JBDKXN010000010.1#0	1684533	1688812	+	3766
GCA_900093555.2#1#LT635622.1#0	2264536	2265835	GCA_040114635.1#1#JBDKXN010000019.1#0	344	1818	+	1033
GCA_900093555.2#1#LT635622.1#0	2266289	2269443	GCA_040114635.1#1#JBDKXN010000019.1#0	2262	5281	+	2788
GCA_900093555.2#1#LT635623.1#0	47366	50724	GCA_040114635.1#1#JBDKXN010000003.1#0	548019	551815	+	2844
GCA_900093555.2#1#LT635623.1#0	51106	56083	GCA_040114635.1#1#JBDKXN010000003.1#0	552197	561080	+	5721
GCA_900093555.2#1#LT635623.1#0	56203	1232351	GCA_040114635.1#1#JBDKXN010000003.1#0	557313	1713344	+	1125012
GCA_900093555.2#1#LT635623.1#0	1232378	3219068	GCA_040114635.1#1#JBDKXN010000003.1#0	1705661	3678433	+	1943279
GCA_900093555.2#1#LT635623.1#0	3233811	3262316	GCA_040114635.1#1#JBDKXN010000003.1#0	3706797	3735266	+	25100
GCA_900093555.2#1#LT635623.1#0	3267243	3269093	GCA_040114635.1#1#JBDKXN010000096.1#0	11823	13449	-	1073
GCA_900093555.2#1#LT635623.1#0	3269203	3272974	GCA_040114635.1#1#JBDKXN010000096.1#0	7653	11713	-	2227
GCA_900093555.2#1#LT635623.1#0	3291812	3295383	GCA_040114635.1#1#JBDKXN010000017.1#0	67481	73336	+	1862
GCA_900093555.2#1#LT635623.1#0	3332570	3339728	GCA_040114635.1#1#JBDKXN010000030.1#0	320	7424	+	6020
GCA_900093555.2#1#LT635623.1#0	3339730	3340993	GCA_040114635.1#1#JBDKXN010000030.1#0	7426	8689	+	1257
GCA_900093555.2#1#LT635623.1#0	3340995	3342269	GCA_040114635.1#1#JBDKXN010000030.1#0	8691	9988	+	1266
GCA_900093555.2#1#LT635623.1#0	3340007	3343484	GCA_040114635.1#1#JBDKXN010000069.1#0	22146	25646	-	3463
GCA_900093555.2#1#LT635623.1#0	3342747	3343834	GCA_040114635.1#1#JBDKXN010000030.1#0	10466	11553	+	1087
GCA_900093555.2#1#LT635623.1#0	3360715	3362356	GCA_040114635.1#1#JBDKXN010000030.1#0	28278	29924	+	1617
GCA_900093555.2#1#LT635624.2#0	27935	193290	GCA_040114635.1#1#JBDKXN010000005.1#0	43256	207541	+	159390
GCA_900093555.2#1#LT635624.2#0	193418	198920	GCA_040114635.1#1#JBDKXN010000005.1#0	205140	210493	+	5347
GCA_900093555.2#1#LT635624.2#0	199352	395766	GCA_040114635.1#1#JBDKXN010000005.1#0	210913	409015	+	195620
GCA_900093555.2#1#LT635624.2#0	396386	401626	GCA_040114635.1#1#JBDKXN010000005.1#0	406280	411457	+	6053
GCA_900093555.2#1#LT635624.2#0	403174	509424	GCA_040114635.1#1#JBDKXN010000005.1#0	412999	519439	+	104798
GCA_900093555.2#1#LT635624.2#0	509463	514773	GCA_040114635.1#1#JBDKXN010000005.1#0	519375	526004	+	5321
GCA_900093555.2#1#LT635624.2#0	517293	520015	GCA_040114635.1#1#JBDKXN010000005.1#0	527218	529926	+	2650
GCA_900093555.2#1#LT635624.2#0	523082	643404	GCA_040114635.1#1#JBDKXN010000005.1#0	532958	654923	+	117788
GCA_900093555.2#1#LT635624.2#0	643454	978571	GCA_040114635.1#1#JBDKXN010000005.1#0	653712	987634	+	328739
GCA_900093555.2#1#LT635624.2#0	978822	985084	GCA_040114635.1#1#JBDKXN010000005.1#0	987877	997742	+	6821
GCA_900093555.2#1#LT635624.2#0	985338	1091726	GCA_040114635.1#1#JBDKXN010000005.1#0	994276	1094696	+	97249
GCA_900093555.2#1#LT635624.2#0	1091726	1125740	GCA_040114635.1#1#JBDKXN010000005.1#0	1084095	1126724	+	32556
GCA_900093555.2#1#LT635624.2#0	1125764	1126985	GCA_040114635.1#1#JBDKXN010000005.1#0	1125403	1130252	+	1207
GCA_900093555.2#1#LT635624.2#0	1127091	1134676	GCA_040114635.1#1#JBDKXN010000005.1#0	1126728	1135990	+	8060
GCA_900093555.2#1#LT635624.2#0	1134721	1160358	GCA_040114635.1#1#JBDKXN010000005.1#0	1134224	1159487	+	25514
GCA_900093555.2#1#LT635624.2#0	1160397	1166296	GCA_040114635.1#1#JBDKXN010000005.1#0	1159526	1167488	+	6326
GCA_900093555.2#1#LT635624.2#0	1166335	1239746	GCA_040114635.1#1#JBDKXN010000005.1#0	1165462	1240487	+	73045
GCA_900093555.2#1#LT635624.2#0	1244328	1246355	GCA_040114635.1#1#JBDKXN010000005.1#0	1240093	1247256	+	1932
GCA_900093555.2#1#LT635624.2#0	1248005	1410916	GCA_040114635.1#1#JBDKXN010000005.1#0	1247301	1409407	+	159797
GCA_900093555.2#1#LT635624.2#0	1414346	1417044	GCA_040114635.1#1#JBDKXN010000005.1#0	1412898	1415596	+	2696
GCA_900093555.2#1#LT635624.2#0	1419515	1488284	GCA_040114635.1#1#JBDKXN010000005.1#0	1418027	1491651	+	70028
GCA_900093555.2#1#LT635624.2#0	1489553	1494362	GCA_040114635.1#1#JBDKXN010000005.1#0	1488050	1492863	+	4813
GCA_900093555.2#1#LT635624.2#0	1496607	1678344	GCA_040114635.1#1#JBDKXN010000005.1#0	1495101	1675768	+	179032
GCA_900093555.2#1#LT635624.2#0	1678591	2118357	GCA_040114635.1#1#JBDKXN010000005.1#0	1675834	2113209	+	430018
GCA_900093555.2#1#LT635624.2#0	2118764	2123407	GCA_040114635.1#1#JBDKXN010000005.1#0	2109554	2114195	+	5354
GCA_900093555.2#1#LT635624.2#0	2123862	2125273	GCA_040114635.1#1#JBDKXN010000005.1#0	2114642	2116053	+	1405
GCA_900093555.2#1#LT635624.2#0	2126404	2131420	GCA_040114635.1#1#JBDKXN010000005.1#0	2117168	2123448	+	5457
GCA_900093555.2#1#LT635624.2#0	2131661	2221039	GCA_040114635.1#1#JBDKXN010000005.1#0	2122407	2211828	+	83367
GCA_900093555.2#1#LT635624.2#0	2223062	2223981	GCA_040114635.1#1#JBDKXN010000005.1#0	2213396	2216762	+	1163
GCA_900093555.2#1#LT635624.2#0	2225463	2226880	GCA_040114635.1#1#JBDKXN010000005.1#0	2216298	2217719	+	1693
GCA_900093555.2#1#LT635624.2#0	2236216	2237259	GCA_040114635.1#1#JBDKXN010000119.1#0	12875	13918	-	1045
GCA_900093555.2#1#LT635624.2#0	2235805	2237624	GCA_040114635.1#1#JBDKXN010000005.1#0	2221600	2223419	+	1790
GCA_900093555.2#1#LT635624.2#0	2247826	2248462	GCA_040114635.1#1#JBDKXN010000005.1#0	2242420	2245549	+	1085
GCA_900093555.2#1#LT635624.2#0	2250491	2251271	GCA_040114635.1#1#JBDKXN010000107.1#0	5141	5241	+	1101
GCA_900093555.2#1#LT635625.2#0	650	23370	GCA_040114635.1#1#JBDKXN010000002.1#0	56400	78809	+	22235
GCA_900093555.2#1#LT635625.2#0	23885	24912	GCA_040114635.1#1#JBDKXN010000002.1#0	79320	80347	+	1023
GCA_900093555.2#1#LT635625.2#0	25246	26487	GCA_040114635.1#1#JBDKXN010000002.1#0	80679	81915	+	1232
GCA_900093555.2#1#LT635625.2#0	40828	3202877	GCA_040114635.1#1#JBDKXN010000002.1#0	88397	3218382	+	3076593
GCA_900093555.2#1#LT635625.2#0	3202877	3281504	GCA_040114635.1#1#JBDKXN010000002.1#0	3211527	3298847	+	76400
GCA_900093555.2#1#LT635625.2#0	3282342	3283739	GCA_040114635.1#1#JBDKXN010000002.1#0	3297256	3299790	+	1501
GCA_900093555.2#1#LT635625.2#0	3342943	3344454	GCA_040114635.1#1#JBDKXN010000010.1#0	1771951	1773463	+	1466
GCA_900093555.2#1#FLZR02000001.1#0	12891	115350	GCA_040114635.1#1#JBDKXN010000016.1#0	185742	292687	+	99855
GCA_900093555.2#1#FLZR02000001.1#0	153458	174706	GCA_040114635.1#1#JBDKXN010000016.1#0	322757	349914	+	17250
GCA_900093555.2#1#FLZR02000002.1#0	243867	304944	GCA_040114635.1#1#JBDKXN010000004.1#0	224168	285221	-	54724
GCA_900093555.2#1#FLZR02000003.1#0	15537	17033	GCA_040114635.1#1#JBDKXN010000014.1#0	150549	152089	-	1076
GCA_900093555.2#1#FLZR02000003.1#0	167861	170265	GCA_040114635.1#1#JBDKXN010000090.1#0	3540	5944	-	2398
GCA_900093555.2#1#FLZR02000003.1#0	168749	170265	GCA_040114635.1#1#JBDKXN010000009.1#0	20656	22172	+	1514
GCA_900093555.2#1#FLZR02000003.1#0	170480	171892	GCA_040114635.1#1#JBDKXN010000082.1#0	2658	4070	-	1410
GCA_900093555.2#1#FLZR02000003.1#0	171896	172961	GCA_040114635.1#1#JBDKXN010000082.1#0	1589	2654	-	1059
GCA_900093555.2#1#FLZR02000003.1#0	169077	173126	GCA_040114635.1#1#JBDKXN010000083.1#0	633	4682	-	4039
GCA_900093555.2#1#FLZR02000003.1#0	170267	173126	GCA_040114635.1#1#JBDKXN010000009.1#0	22174	25033	+	2851
GCA_900093555.2#1#FLZR02000003.1#0	170267	173126	GCA_040114635.1#1#JBDKXN010000090.1#0	679	3538	-	2851
GCA_900093555.2#1#FLZR02000004.1#0	53539	54667	GCA_040114635.1#1#JBDKXN010000017.1#0	89772	90900	+	1128
GCA_900093555.2#1#FLZR02000004.1#0	64833	71769	GCA_040114635.1#1#JBDKXN010000009.1#0	4572	11506	-	6744
GCA_900093555.2#1#FLZR02000004.1#0	81624	85253	GCA_040114635.1#1#JBDKXN010000015.1#0	968205	973296	+	2537
GCA_900093555.2#1#FLZR02000004.1#0	87010	88195	GCA_040114635.1#1#JBDKXN010000017.1#0	24910	25951	+	1227
GCA_900093555.2#1#FLZR02000004.1#0	93523	94652	GCA_040114635.1#1#JBDKXN010000017.1#0	29062	30191	+	1201
GCA_900093555.2#1#FLZR02000004.1#0	173601	180783	GCA_040114635.1#1#JBDKXN010000003.1#0	106575	114254	-	5968
GCA_900093555.2#1#FLZR02000005.1#0	0	10453	GCA_040114635.1#1#JBDKXN010000036.1#0	2231	12035	-	5754
GCA_900093555.2#1#FLZR02000005.1#0	58847	62347	GCA_040114635.1#1#JBDKXN010000096.1#0	7752	11475	+	2137
GCA_900093555.2#1#FLZR02000007.1#0	23509	25719	GCA_040114635.1#1#JBDKXN010000003.1#0	3779450	3787394	+	1382
GCA_900093555.2#1#FLZR02000008.1#0	2021	5698	GCA_040114635.1#1#JBDKXN010000014.1#0	152131	155799	+	3039
GCA_900093555.2#1#FLZR02000008.1#0	6016	37740	GCA_040114635.1#1#JBDKXN010000002.1#0	3785808	3804884	-	18383
GCA_900093555.2#1#FLZR02000008.1#0	35094	38330	GCA_040114635.1#1#JBDKXN010000005.1#0	2343725	2346932	-	3153
GCA_900093555.2#1#FLZR02000008.1#0	35141	38634	GCA_040114635.1#1#JBDKXN010000015.1#0	91	3555	+	3410
GCA_900093555.2#1#FLZR02000008.1#0	40194	41324	GCA_040114635.1#1#JBDKXN010000015.1#0	5117	6242	+	1068
GCA_900093555.2#1#FLZR02000008.1#0	40570	41968	GCA_040114635.1#1#JBDKXN010000005.1#0	2340108	2341489	-	1297
GCA_900093555.2#1#FLZR02000008.1#0	42180	43302	GCA_040114635.1#1#JBDKXN010000015.1#0	7080	8197	+	1047
GCA_900093555.2#1#FLZR02000008.1#0	42293	43436	GCA_040114635.1#1#JBDKXN010000002.1#0	3780147	3781281	-	1060
GCA_900093555.2#1#FLZR02000008.1#0	49321	51341	GCA_040114635.1#1#JBDKXN010000015.1#0	14151	18738	+	2770
GCA_900093555.2#1#FLZR02000008.1#0	49291	51543	GCA_040114635.1#1#JBDKXN010000002.1#0	3770005	3774626	-	3174
GCA_900093555.2#1#FLZR02000008.1#0	49291	51543	GCA_040114635.1#1#JBDKXN010000005.1#0	2328493	2333162	-	3299
GCA_900093555.2#1#FLZR02000008.1#0	51545	52218	GCA_040114635.1#1#JBDKXN010000005.1#0	2328497	2330906	-	1267
GCA_900093555.2#1#FLZR02000008.1#0	52220	53129	GCA_040114635.1#1#JBDKXN010000005.1#0	2328507	2330231	-	1414
GCA_900093555.2#1#FLZR02000008.1#0	52963	54049	GCA_040114635.1#1#JBDKXN010000015.1#0	16596	18876	+	1191
