tName	tStart	tEnd	qName	qStart	qEnd	strand	score
GCA_900093555.2#1#LT635618.2#0	1212200	1217580	GCA_000002415.2#1#CM000448.1#0	1142475	1150595	+	5475
GCA_900093555.2#1#LT635618.2#0	1218043	1252645	GCA_000002415.2#1#CM000448.1#0	1148276	1188343	+	33592
GCA_900093555.2#1#LT635618.2#0	1252960	1256569	GCA_000002415.2#1#CM000448.1#0	1183565	1191962	+	4179
GCA_900093555.2#1#LT635618.2#0	1256982	1257740	GCA_000002415.2#1#CM000448.1#0	1183546	1190187	+	1020
GCA_900093555.2#1#LT635618.2#0	1258083	1588397	GCA_000002415.2#1#CM000448.1#0	1188715	1518859	+	323108
GCA_900093555.2#1#LT635619.1#0	0	1752	GCA_000002415.2#1#CM000449.1#0	27190	29899	+	2832
GCA_900093555.2#1#LT635619.1#0	1756	57533	GCA_000002415.2#1#CM000449.1#0	28944	85172	+	54692
GCA_900093555.2#1#LT635619.1#0	57563	1252560	GCA_000002415.2#1#CM000449.1#0	94177	1294384	+	1176970
GCA_900093555.2#1#LT635619.1#0	1252560	1379324	GCA_000002415.2#1#CM000449.1#0	1285219	1422436	+	125199
GCA_900093555.2#1#LT635619.1#0	1379324	1568465	GCA_000002415.2#1#CM000449.1#0	1414007	1608236	+	182035
GCA_900093555.2#1#LT635619.1#0	1568490	1571990	GCA_000002415.2#1#CM000449.1#0	1604671	1610589	+	3996
GCA_900093555.2#1#LT635619.1#0	1572006	1574373	GCA_000002415.2#1#CM000449.1#0	1604659	1611662	+	2929
GCA_900093555.2#1#LT635619.1#0	1574392	1765296	GCA_000002415.2#1#CM000449.1#0	1610615	1792657	+	180791
GCA_900093555.2#1#LT635620.2#0	260976	1704649	GCA_000002415.2#1#CM000450.1#0	2432	1448659	+	1417636
GCA_900093555.2#1#LT635620.2#0	1704762	1708617	GCA_000002415.2#1#CM000450.1#0	1448774	1457425	+	4658
GCA_900093555.2#1#LT635620.2#0	1709810	1713650	GCA_000002415.2#1#CM000450.1#0	1453828	1457656	+	4639
GCA_900093555.2#1#LT635620.2#0	1715664	2301429	GCA_000002415.2#1#CM000450.1#0	1459670	2044057	+	576612
GCA_900093555.2#1#LT635620.2#0	2383917	2386013	GCA_000002415.2#1#DS480789.1#0	13	2197	+	1139
GCA_900093555.2#1#LT635621.2#0	128432	133112	GCA_000002415.2#1#CM000451.1#0	3456	8134	+	4171
GCA_900093555.2#1#LT635621.2#0	133417	1416693	GCA_000002415.2#1#CM000451.1#0	15208	1300715	+	1256538
GCA_900093555.2#1#LT635621.2#0	1418528	1421380	GCA_000002415.2#1#CM000451.1#0	1314067	1316999	+	1963
GCA_900093555.2#1#LT635621.2#0	1434853	1614637	GCA_000002415.2#1#CM000451.1#0	1336781	1520521	+	173190
GCA_900093555.2#1#LT635622.1#0	47013	780785	GCA_000002415.2#1#CM000452.1#0	0	739575	+	725397
GCA_900093555.2#1#LT635622.1#0	780852	786135	GCA_000002415.2#1#CM000452.1#0	734260	740185	+	7581
GCA_900093555.2#1#LT635622.1#0	786200	2240678	GCA_000002415.2#1#CM000452.1#0	739638	2192213	+	1418862
GCA_900093555.2#1#LT635622.1#0	2241406	2243989	GCA_000002415.2#1#CM000452.1#0	2192941	2195508	+	2445
GCA_900093555.2#1#LT635623.1#0	47366	50724	GCA_000002415.2#1#CM000453.1#0	13327	17118	+	2791
GCA_900093555.2#1#LT635623.1#0	51106	56083	GCA_000002415.2#1#CM000453.1#0	17500	26407	+	5800
GCA_900093555.2#1#LT635623.1#0	56203	1112824	GCA_000002415.2#1#CM000453.1#0	22625	1080635	+	1041712
GCA_900093555.2#1#LT635623.1#0	1112824	1232305	GCA_000002415.2#1#CM000453.1#0	1085689	1209213	+	116532
GCA_900093555.2#1#LT635623.1#0	1232351	1240161	GCA_000002415.2#1#CM000453.1#0	1205594	1213597	+	7490
GCA_900093555.2#1#LT635623.1#0	1240206	3210319	GCA_000002415.2#1#CM000453.1#0	1213642	3186549	+	1948900
GCA_900093555.2#1#LT635624.2#0	25343	193290	GCA_000002415.2#1#CM000454.1#0	76	170926	+	165972
GCA_900093555.2#1#LT635624.2#0	193418	198920	GCA_000002415.2#1#CM000454.1#0	168207	173905	+	5398
GCA_900093555.2#1#LT635624.2#0	199352	395766	GCA_000002415.2#1#CM000454.1#0	174337	374171	+	197823
GCA_900093555.2#1#LT635624.2#0	396386	401626	GCA_000002415.2#1#CM000454.1#0	371436	376643	+	6054
GCA_900093555.2#1#LT635624.2#0	403174	509424	GCA_000002415.2#1#CM000454.1#0	378191	484843	+	105487
GCA_900093555.2#1#LT635624.2#0	509463	514773	GCA_000002415.2#1#CM000454.1#0	484779	491416	+	5321
GCA_900093555.2#1#LT635624.2#0	517355	520015	GCA_000002415.2#1#CM000454.1#0	492726	495386	+	2654
GCA_900093555.2#1#LT635624.2#0	523082	978571	GCA_000002415.2#1#CM000454.1#0	498446	956299	+	452842
GCA_900093555.2#1#LT635624.2#0	978810	985084	GCA_000002415.2#1#CM000454.1#0	956538	966559	+	6985
GCA_900093555.2#1#LT635624.2#0	985327	1083300	GCA_000002415.2#1#CM000454.1#0	963106	1061998	+	98392
GCA_900093555.2#1#LT635624.2#0	1083405	1091726	GCA_000002415.2#1#CM000454.1#0	1061715	1072599	+	8872
GCA_900093555.2#1#LT635624.2#0	1091831	1125740	GCA_000002415.2#1#CM000454.1#0	1070284	1105868	+	33975
GCA_900093555.2#1#LT635624.2#0	1125764	1126985	GCA_000002415.2#1#CM000454.1#0	1104492	1109462	+	1431
GCA_900093555.2#1#LT635624.2#0	1127085	1134676	GCA_000002415.2#1#CM000454.1#0	1105877	1115267	+	8270
GCA_900093555.2#1#LT635624.2#0	1134721	1160358	GCA_000002415.2#1#CM000454.1#0	1113501	1138840	+	25956
GCA_900093555.2#1#LT635624.2#0	1160397	1166296	GCA_000002415.2#1#CM000454.1#0	1138879	1146960	+	6413
GCA_900093555.2#1#LT635624.2#0	1166335	1239746	GCA_000002415.2#1#CM000454.1#0	1144768	1220324	+	74176
GCA_900093555.2#1#LT635624.2#0	1244328	1246355	GCA_000002415.2#1#CM000454.1#0	1219881	1226949	+	1837
GCA_900093555.2#1#LT635624.2#0	1248078	1410916	GCA_000002415.2#1#CM000454.1#0	1227067	1389546	+	159539
GCA_900093555.2#1#LT635624.2#0	1414346	1417044	GCA_000002415.2#1#CM000454.1#0	1393001	1395699	+	2696
GCA_900093555.2#1#LT635624.2#0	1419515	1488284	GCA_000002415.2#1#CM000454.1#0	1398170	1472008	+	70394
GCA_900093555.2#1#LT635624.2#0	1489600	1494362	GCA_000002415.2#1#CM000454.1#0	1468458	1473220	+	4785
GCA_900093555.2#1#LT635624.2#0	1496599	2118357	GCA_000002415.2#1#CM000454.1#0	1475507	2101397	+	619854
GCA_900093555.2#1#LT635624.2#0	2118764	2123407	GCA_000002415.2#1#CM000454.1#0	2097742	2102385	+	5366
GCA_900093555.2#1#LT635624.2#0	2123862	2125273	GCA_000002415.2#1#CM000454.1#0	2102840	2104251	+	1407
GCA_900093555.2#1#LT635624.2#0	2126404	2131420	GCA_000002415.2#1#CM000454.1#0	2105378	2111676	+	5469
GCA_900093555.2#1#LT635624.2#0	2131661	2201565	GCA_000002415.2#1#CM000454.1#0	2110635	2177092	+	64285
GCA_900093555.2#1#LT635624.2#0	2220990	2226631	GCA_000002415.2#1#CM000444.2#0	1017534	1021092	+	3316
GCA_900093555.2#1#LT635624.2#0	2243689	2246028	GCA_000002415.2#1#DS480761.1#0	349	2681	-	1882
GCA_900093555.2#1#LT635624.2#0	2250457	2251271	GCA_000002415.2#1#CM000449.1#0	26905	27061	-	1047
GCA_900093555.2#1#LT635625.2#0	23370	3202877	GCA_000002415.2#1#CM000455.1#0	17127	3199277	+	3134107
GCA_900093555.2#1#LT635625.2#0	3202877	3244966	GCA_000002415.2#1#CM000455.1#0	3192244	3241279	+	40506
GCA_900093555.2#1#LT635625.2#0	3248036	3279932	GCA_000002415.2#1#CM000455.1#0	3253019	3284901	+	31307
GCA_900093555.2#1#LT635625.2#0	3279934	3281504	GCA_000002415.2#1#CM000455.1#0	3284903	3287787	+	1723
GCA_900093555.2#1#LT635625.2#0	3282362	3285087	GCA_000002415.2#1#CM000455.1#0	3285816	3290080	+	2837
GCA_900093555.2#1#LT635625.2#0	3292663	3295059	GCA_000002415.2#1#CM000455.1#0	3297685	3299842	+	1774
GCA_900093555.2#1#LT635625.2#0	3296138	3299048	GCA_000002415.2#1#CM000455.1#0	3301103	3307657	+	3028
GCA_900093555.2#1#LT635625.2#0	3300384	3301517	GCA_000002415.2#1#CM000455.1#0	3307266	3307518	+	1626
GCA_900093555.2#1#LT635625.2#0	3311286	3312462	GCA_000002415.2#1#CM000453.1#0	893	7045	-	1008
GCA_900093555.2#1#LT635625.2#0	3312858	3319766	GCA_000002415.2#1#CM000453.1#0	224	935	-	3266
GCA_900093555.2#1#FLZR02000004.1#0	81624	90181	GCA_000002415.2#1#CM000442.1#0	882617	888189	+	3351
GCA_900093555.2#1#FLZR02000005.1#0	69606	71760	GCA_000002415.2#1#DS480794.1#0	1301	3075	-	1135
GCA_900093555.2#1#FLZR02000005.1#0	73521	77134	GCA_000002415.2#1#DS480789.1#0	7	2197	-	1344
GCA_900093555.2#1#FLZR02000007.1#0	43581	50650	GCA_000002415.2#1#CM000453.1#0	889	7391	-	3411
GCA_900093555.2#1#FLZR02000007.1#0	134054	141774	GCA_000002415.2#1#CM000444.2#0	998630	1010980	+	5759
GCA_900093555.2#1#FLZR02000007.1#0	141800	142525	GCA_000002415.2#1#CM000444.2#0	1005910	1011022	+	1191
GCA_900093555.2#1#FLZR02000007.1#0	143127	144391	GCA_000002415.2#1#CM000444.2#0	1005910	1011096	+	2883
GCA_900093555.2#1#FLZR02000011.1#0	0	43940	GCA_000002415.2#1#CM000444.2#0	862803	906951	+	38870
GCA_900093555.2#1#FLZR02000011.1#0	46827	81249	GCA_000002415.2#1#CM000444.2#0	914978	952983	+	34241
GCA_900093555.2#1#FLZR02000011.1#0	81249	82482	GCA_000002415.2#1#CM000444.2#0	946396	953813	+	1602
GCA_900093555.2#1#FLZR02000011.1#0	82754	87634	GCA_000002415.2#1#CM000444.2#0	949573	955733	+	5273
GCA_900093555.2#1#FLZR02000011.1#0	88215	130496	GCA_000002415.2#1#CM000444.2#0	956314	998200	+	36769
GCA_900093555.2#1#FLZR02000011.1#0	132171	134163	GCA_000002415.2#1#DS480761.1#0	349	2681	-	1720
GCA_900093555.2#1#FLZR02000014.1#0	2412	4027	GCA_000002415.2#1#CM000453.1#0	226	6003	+	1153
GCA_900093555.2#1#FLZR02000016.1#0	58565	60531	GCA_000002415.2#1#CM000444.2#0	1014431	1017402	+	2196
GCA_900093555.2#1#FLZR02000031.1#0	14187	19782	GCA_000002415.2#1#CM000444.2#0	1017534	1021095	+	1266
GCA_900093555.2#1#FLZR02000032.1#0	133	1780	GCA_000002415.2#1#DS480789.1#0	929	2197	+	1027
GCA_900093555.2#1#FLZR02000046.1#0	130	6732	GCA_000002415.2#1#CM000444.2#0	1000690	1011006	+	7212
GCA_900093555.2#1#FLZR02000046.1#0	6954	7596	GCA_000002415.2#1#CM000444.2#0	1005900	1011018	+	1456
GCA_900093555.2#1#FLZR02000046.1#0	8198	10557	GCA_000002415.2#1#CM000444.2#0	1005910	1011382	+	5098
GCA_900093555.2#1#FLZR02000046.1#0	10565	29821	GCA_000002415.2#1#CM000444.2#0	1005884	1021020	+	12747
GCA_900093555.2#1#FLZR02000052.1#0	8464	12008	GCA_000002415.2#1#CM000455.1#0	3300779	3304642	-	1382
GCA_900093555.2#1#FLZR02000052.1#0	12100	13197	GCA_000002415.2#1#CM000447.1#0	357908	359021	+	1078
GCA_900093555.2#1#FLZR02000052.1#0	13266	15049	GCA_000002415.2#1#CM000455.1#0	3298105	3299524	-	1027
GCA_900093555.2#1#FLZR02000052.1#0	21758	22799	GCA_000002415.2#1#CM000455.1#0	6348	7389	+	1178
GCA_900093555.2#1#FLZR02000052.1#0	23359	25872	GCA_000002415.2#1#CM000455.1#0	8008	10098	+	2042
GCA_900093555.2#1#FLZR02000052.1#0	26642	27650	GCA_000002415.2#1#CM000455.1#0	10865	14248	+	1162
GCA_900093555.2#1#FLZR02000055.1#0	2983	17842	GCA_000002415.2#1#CM000444.2#0	1011527	1019192	-	9817
GCA_900093555.2#1#FLZR02000061.1#0	965	2727	GCA_000002415.2#1#DS480794.1#0	1301	3075	+	1166
GCA_900093555.2#1#FLZR02000062.1#0	481	5434	GCA_000002415.2#1#CM000444.2#0	1017534	1020478	+	1953
GCA_900093555.2#1#FLZR02000062.1#0	5602	11216	GCA_000002415.2#1#CM000444.2#0	1019602	1024474	+	1336
GCA_900093555.2#1#FLZR02000063.1#0	5208	9996	GCA_000002415.2#1#CM000444.2#0	1000997	1011006	+	6680
GCA_900093555.2#1#FLZR02000063.1#0	10014	10750	GCA_000002415.2#1#CM000444.2#0	1005910	1011022	+	1316
GCA_900093555.2#1#FLZR02000063.1#0	10856	13197	GCA_000002415.2#1#CM000444.2#0	1005914	1011382	+	4676
GCA_900093555.2#1#FLZR02000063.1#0	13876	14501	GCA_000002415.2#1#CM000444.2#0	1005902	1011112	+	1411
GCA_900093555.2#1#FLZR02000063.1#0	14501	15395	GCA_000002415.2#1#CM000444.2#0	1005768	1011382	+	1480
GCA_900093555.2#1#FLZR02000065.1#0	181	1642	GCA_000002415.2#1#DS480789.1#0	1274	2743	+	1155
GCA_900093555.2#1#FLZR02000068.1#0	849	2733	GCA_000002415.2#1#CM000447.1#0	375623	377311	+	1561
GCA_900093555.2#1#FLZR02000068.1#0	2508	11927	GCA_000002415.2#1#CM000455.1#0	16742	31410	+	7491
GCA_900093555.2#1#FLZR02000072.1#0	2342	6844	GCA_000002415.2#1#CM000445.1#0	78123	84261	+	2611
GCA_900093555.2#1#FLZR02000074.1#0	5983	11885	GCA_000002415.2#1#CM000453.1#0	250	7356	-	2100
GCA_900093555.2#1#FLZR02000077.1#0	3599	6612	GCA_000002415.2#1#CM000453.1#0	224	7119	+	1142
GCA_900093555.2#1#FLZR02000093.1#0	544	2792	GCA_000002415.2#1#CM000444.2#0	909848	915915	-	2687
GCA_900093555.2#1#FLZR02000122.1#0	77	1850	GCA_000002415.2#1#CM000446.1#0	955350	957951	+	1515
GCA_900093555.2#1#FLZR02000123.1#0	0	1855	GCA_000002415.2#1#CM000451.1#0	680868	685283	+	1724
GCA_900093555.2#1#FLZR02000129.1#0	2	2211	GCA_000002415.2#1#CM000446.1#0	97604	104708	+	1481
GCA_900093555.2#1#FLZR02000131.1#0	0	1635	GCA_000002415.2#1#CM000444.2#0	1048035	1052704	-	1356
GCA_900093555.2#1#FLZR02000141.1#0	3	1556	GCA_000002415.2#1#CM000450.1#0	514981	518546	-	1397
GCA_900093555.2#1#FLZR02000174.1#0	0	1684	GCA_000002415.2#1#CM000453.1#0	9557	11552	-	1421
GCA_900093555.2#1#FLZR02000187.1#0	0	1303	GCA_000002415.2#1#CM000449.1#0	79914	81217	-	1303
GCA_900093555.2#1#FLZR02000202.1#0	0	1143	GCA_000002415.2#1#CM000453.1#0	321830	322916	+	1030
GCA_900093555.2#1#FLZR02000204.1#0	46	1147	GCA_000002415.2#1#CM000449.1#0	1469394	1472406	-	1043
GCA_900093555.2#1#FLZR02000208.1#0	0	1142	GCA_000002415.2#1#CM000451.1#0	1470620	1471762	+	1112
GCA_900093555.2#1#FLZR02000212.1#0	30	1185	GCA_000002415.2#1#CM000449.1#0	1519491	1521989	+	1153
GCA_900093555.2#1#FLZR02000214.1#0	71	1119	GCA_000002415.2#1#CM000442.1#0	516368	517505	+	1046
