# BUSCO version is: 5.8.0 
# The lineage dataset is: plasmodium_odb10 (Creation date: 2024-01-08, number of genomes: 23, number of BUSCOs: 3642)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
45at5820	Complete	PVP01_0923500.1-p1	8323.1	4216	https://v10-1.orthodb.org/?query=45at5820	Dynein heavy chain
48at5820	Complete	PVP01_1208400.1-p1	7691.8	4146	https://v10-1.orthodb.org/?query=48at5820	Vacuolar protein sorting-associated protein 13, N-terminal domain
54at5820	Complete	PVP01_1119800.1-p1	4183.5	3074	https://v10-1.orthodb.org/?query=54at5820	SET domain
56at5820	Complete	PVP01_0913800.1-p1	6190.2	3897	https://v10-1.orthodb.org/?query=56at5820	PowCR01_090014600
59at5820	Complete	PVP01_1430700.1-p1	4921.1	3313	https://v10-1.orthodb.org/?query=59at5820	Peptidase C50, separase
65at5820	Complete	PVP01_1301600.1-p1	7658.4	4298	https://v10-1.orthodb.org/?query=65at5820	Dynein heavy chain
70at5820	Complete	PVP01_0610700.1-p1	4504.7	3381	https://v10-1.orthodb.org/?query=70at5820	Dynein heavy chain
71at5820	Complete	PVP01_1457900.1-p1	6562.1	4310	https://v10-1.orthodb.org/?query=71at5820	PowCR01_140059700
72at5820	Complete	PVP01_0606900.1-p1	4809.2	3231	https://v10-1.orthodb.org/?query=72at5820	Vacuolar protein sorting-associated protein 13, C-terminal
74at5820	Complete	PVP01_0213800.1-p1	4012.5	2829	https://v10-1.orthodb.org/?query=74at5820	Anaphase-promoting complex subunit 1
83at5820	Complete	PVP01_0527400.1-p1	3743.3	2841	https://v10-1.orthodb.org/?query=83at5820	Immunoglobulin-like fold
86at5820	Complete	PVP01_0526800.1-p1	2995.8	2796	https://v10-1.orthodb.org/?query=86at5820	PowCR01_050023700
90at5820	Complete	PVP01_1139900.1-p1	5187.0	3262	https://v10-1.orthodb.org/?query=90at5820	PowCR01_110041800
92at5820	Complete	PVP01_1307200.1-p1	4332.4	2846	https://v10-1.orthodb.org/?query=92at5820	Armadillo-type fold
99at5820	Complete	PVP01_0821600.1-p1	4976.2	3542	https://v10-1.orthodb.org/?query=99at5820	DNA helicase Ino80
100at5820	Complete	PVP01_0939400.1-p1	5130.6	2593	https://v10-1.orthodb.org/?query=100at5820	P-type ATPase, C-terminal
101at5820	Complete	PVP01_1029200.1-p1	4625.8	3871	https://v10-1.orthodb.org/?query=101at5820	A0A077TKE7_PLACH
102at5820	Complete	PVP01_0729400.1-p1	4741.4	2986	https://v10-1.orthodb.org/?query=102at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
108at5820	Complete	PVP01_0212100.1-p1	3173.5	2577	https://v10-1.orthodb.org/?query=108at5820	PowCR01_020013900
109at5820	Complete	PVP01_1409400.1-p1	4119.1	2670	https://v10-1.orthodb.org/?query=109at5820	PowCR01_140011200
118at5820	Complete	PVP01_0819800.1-p1	2919.7	2181	https://v10-1.orthodb.org/?query=118at5820	Oocyst capsule protein
121at5820	Complete	PVP01_1451700.1-p1	5549.7	3542	https://v10-1.orthodb.org/?query=121at5820	Zinc finger, UBR-type
123at5820	Complete	PVP01_0116000.1-p1	3687.1	2804	https://v10-1.orthodb.org/?query=123at5820	RAVE complex protein Rav1 C-terminal
126at5820	Complete	PVP01_1406200.1-p1	4268.2	2553	https://v10-1.orthodb.org/?query=126at5820	Translational activator Gcn1
132at5820	Complete	PVP01_1227800.1-p1	2481.7	2106	https://v10-1.orthodb.org/?query=132at5820	Cullin homology domain superfamily
137at5820	Complete	PVP01_1441700.1-p1	2942.0	2357	https://v10-1.orthodb.org/?query=137at5820	A0A1K9YNA1_PLAVI
142at5820	Complete	PVP01_1314200.1-p1	5357.4	2475	https://v10-1.orthodb.org/?query=142at5820	Glutamate synthase, alpha subunit, C-terminal
145at5820	Complete	PVP01_0304800.1-p1	5196.2	2261	https://v10-1.orthodb.org/?query=145at5820	Pre-mRNA-processing-splicing factor 8
150at5820	Complete	PVP01_0709800.1-p1	3448.5	2262	https://v10-1.orthodb.org/?query=150at5820	Kringle
151at5820	Complete	PVP01_1269100.1-p1	4867.3	3283	https://v10-1.orthodb.org/?query=151at5820	PowCR01_120070100
154at5820	Complete	PVP01_1119200.1-p1	4836.1	2364	https://v10-1.orthodb.org/?query=154at5820	DNA polymerase epsilon catalytic subunit
160at5820	Complete	PVP01_1330800.1-p1	3682.2	2351	https://v10-1.orthodb.org/?query=160at5820	Liver specific protein 1, putative
165at5820	Complete	PVP01_1237200.1-p1	3554.5	2033	https://v10-1.orthodb.org/?query=165at5820	ATP-grasp fold
171at5820	Complete	PVP01_1331700.1-p1	2864.5	2174	https://v10-1.orthodb.org/?query=171at5820	CCR4-Not complex component, Not1, C-terminal
174at5820	Complete	PVP01_1232400.1-p1	3444.8	2057	https://v10-1.orthodb.org/?query=174at5820	Armadillo-like helical
175at5820	Complete	PVP01_1230300.1-p1	2782.3	2577	https://v10-1.orthodb.org/?query=175at5820	W7ACW9_9APIC
177at5820	Complete	PVP01_1307300.1-p1	3473.2	2183	https://v10-1.orthodb.org/?query=177at5820	Growth factor receptor cysteine-rich domain superfamily
179at5820	Complete	PVP01_0415800.1-p1	3439.1	2255	https://v10-1.orthodb.org/?query=179at5820	6-Cysteine (6-Cys) domain
181at5820	Complete	PVP01_0314000.1-p1	3918.1	2145	https://v10-1.orthodb.org/?query=181at5820	EGF-like, conserved site
186at5820	Complete	PVP01_1112200.1-p1	2704.9	1975	https://v10-1.orthodb.org/?query=186at5820	PowCR01_110014700
188at5820	Complete	PVP01_1111400.1-p1	4593.6	2473	https://v10-1.orthodb.org/?query=188at5820	P-type ATPase, C-terminal
189at5820	Complete	PVP01_1110200.1-p1	4650.8	2379	https://v10-1.orthodb.org/?query=189at5820	Armadillo
198at5820	Complete	PVP01_0904600.1-p1	3082.5	1784	https://v10-1.orthodb.org/?query=198at5820	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
212at5820	Complete	PVP01_0104100.1-p1	3414.1	2616	https://v10-1.orthodb.org/?query=212at5820	PowCR01_010006600
218at5820	Complete	PVP01_0412500.1-p1	4148.2	2671	https://v10-1.orthodb.org/?query=218at5820	PowCR01_040013400
221at5820	Complete	PVP01_0104800.1-p1	4227.9	2856	https://v10-1.orthodb.org/?query=221at5820	HECT domain
224at5820	Complete	PVP01_0834700.1-p1	3326.0	1957	https://v10-1.orthodb.org/?query=224at5820	Dopey, N-terminal
225at5820	Complete	PVP01_1112900.1-p1	2818.1	2058	https://v10-1.orthodb.org/?query=225at5820	PowCR01_110015400
229at5820	Complete	PVP01_0721300.1-p1	2285.6	2092	https://v10-1.orthodb.org/?query=229at5820	PowCR01_070024900
230at5820	Complete	PVP01_1331500.1-p1	3311.0	2180	https://v10-1.orthodb.org/?query=230at5820	Cyclic nucleotide-binding, conserved site
240at5820	Complete	PVP01_0832300.1-p1	3793.4	2836	https://v10-1.orthodb.org/?query=240at5820	PowCR01_080038800
244at5820	Complete	PVP01_0807800.1-p1	3885.8	2886	https://v10-1.orthodb.org/?query=244at5820	Zinc finger, PHD-type
249at5820	Complete	PVP01_1254400.1-p1	3410.9	1966	https://v10-1.orthodb.org/?query=249at5820	Protein Mon2-like
250at5820	Complete	PVP01_0412400.1-p1	3461.4	2139	https://v10-1.orthodb.org/?query=250at5820	PowCR01_040013300
252at5820	Complete	PVP01_0415900.1-p1	3094.5	1867	https://v10-1.orthodb.org/?query=252at5820	6-cysteine protein
254at5820	Complete	PVP01_1422100.1-p1	3284.5	2092	https://v10-1.orthodb.org/?query=254at5820	PowCR01_140023600
258at5820	Complete	PVP01_1105700.1-p1	3458.4	2228	https://v10-1.orthodb.org/?query=258at5820	Erythrocyte membrane-associated antigen
267at5820	Complete	PVP01_0212200.1-p1	3764.3	2174	https://v10-1.orthodb.org/?query=267at5820	Ubiquitin specific protease, conserved site
270at5820	Complete	PVP01_0531000.1-p1	3539.0	1979	https://v10-1.orthodb.org/?query=270at5820	Helicase, C-terminal
271at5820	Complete	PVP01_1336500.1-p1	2872.2	1880	https://v10-1.orthodb.org/?query=271at5820	Phosphatidylinositol-4-phosphate 5-kinase, core
279at5820	Complete	PVP01_0821900.1-p1	4088.0	1895	https://v10-1.orthodb.org/?query=279at5820	RNA polymerase Rpb1, domain 7
280at5820	Complete	PVP01_1269300.1-p1	2885.0	1928	https://v10-1.orthodb.org/?query=280at5820	Rhoptry protein
286at5820	Complete	PVP01_1414700.1-p1	2910.3	2113	https://v10-1.orthodb.org/?query=286at5820	Armadillo-type fold
289at5820	Complete	PVP01_0701800.1-p1	3772.3	1989	https://v10-1.orthodb.org/?query=289at5820	DEAD/DEAH box helicase domain
291at5820	Complete	PVP01_1249000.1-p1	2647.9	1796	https://v10-1.orthodb.org/?query=291at5820	PowCR01_120051600
303at5820	Complete	PVP01_1264100.1-p1	3500.2	2006	https://v10-1.orthodb.org/?query=303at5820	Sec7 domain
306at5820	Complete	PVP01_0110400.1-p1	2656.6	2153	https://v10-1.orthodb.org/?query=306at5820	PowCR01_010013100
313at5820	Complete	PVP01_1124900.1-p1	3978.0	2081	https://v10-1.orthodb.org/?query=313at5820	Zinc finger, PHD-type
322at5820	Complete	PVP01_1267900.1-p1	3562.5	1830	https://v10-1.orthodb.org/?query=322at5820	DEAD/DEAH box helicase domain
326at5820	Complete	PVP01_0308300.1-p1	1643.2	1438	https://v10-1.orthodb.org/?query=326at5820	A0A1J1H088_PLAGA
327at5820	Complete	PVP01_1403400.1-p1	3212.7	1971	https://v10-1.orthodb.org/?query=327at5820	P-loop containing nucleoside triphosphate hydrolase
332at5820	Complete	PVP01_1409200.1-p1	3793.4	1801	https://v10-1.orthodb.org/?query=332at5820	Carbamoyl-phosphate synthase small subunit, N-terminal domain
338at5820	Complete	PVP01_0529300.1-p1	3477.3	2479	https://v10-1.orthodb.org/?query=338at5820	Phosphatidylinositol 3-/4-kinase, catalytic domain
341at5820	Complete	PVP01_0315600.1-p1	2085.1	1490	https://v10-1.orthodb.org/?query=341at5820	TRAPP II complex, Trs120
342at5820	Complete	PVP01_1428200.1-p1	3123.1	1853	https://v10-1.orthodb.org/?query=342at5820	Proteasome activator complex subunit 4
348at5820	Complete	PVP01_1467200.1-p1	2643.7	2082	https://v10-1.orthodb.org/?query=348at5820	Osmiophilic body protein
349at5820	Complete	PVP01_1102600.1-p1	2713.4	1921	https://v10-1.orthodb.org/?query=349at5820	Proteasome component Ecm29
351at5820	Complete	PVP01_0915600.1-p1	2652.4	1828	https://v10-1.orthodb.org/?query=351at5820	Immunoglobulin E-set
352at5820	Complete	PVP01_1121300.1-p1	2314.3	1424	https://v10-1.orthodb.org/?query=352at5820	Protein kinase domain
359at5820	Complete	PVP01_1206400.1-p1	2784.8	1809	https://v10-1.orthodb.org/?query=359at5820	Armadillo-type fold
363at5820	Complete	PVP01_0302600.1-p1	3284.4	2130	https://v10-1.orthodb.org/?query=363at5820	Zinc finger C2H2-type
365at5820	Complete	PVP01_1437800.1-p1	3035.4	1987	https://v10-1.orthodb.org/?query=365at5820	Formin 2
366at5820	Complete	PVP01_1421900.1-p1	2861.3	2062	https://v10-1.orthodb.org/?query=366at5820	Protein kinase domain
367at5820	Complete	PVP01_1025500.1-p1	2680.9	1743	https://v10-1.orthodb.org/?query=367at5820	Guanidine nucleotide exchange factor
374at5820	Complete	PVP01_0824900.1-p1	2465.3	1486	https://v10-1.orthodb.org/?query=374at5820	Thrombospondin type-1 (TSP1) repeat
376at5820	Complete	PVP01_1249500.1-p1	2454.3	1762	https://v10-1.orthodb.org/?query=376at5820	PowCR01_120052100
377at5820	Complete	PVP01_1438700.1-p1	2626.2	1666	https://v10-1.orthodb.org/?query=377at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
381at5820	Complete	PVP01_1242300.1-p1	2280.3	1644	https://v10-1.orthodb.org/?query=381at5820	PowCR01_120045900
382at5820	Complete	PVP01_1205300.1-p1	2402.2	1642	https://v10-1.orthodb.org/?query=382at5820	PowCR01_120009000
384at5820	Complete	PVP01_1226200.1-p1	2525.4	2138	https://v10-1.orthodb.org/?query=384at5820	BRCA2 repeat
388at5820	Complete	PVP01_1437900.1-p1	3575.0	1700	https://v10-1.orthodb.org/?query=388at5820	Clathrin heavy chain
395at5820	Complete	PVP01_1024600.1-p1	3753.7	2123	https://v10-1.orthodb.org/?query=395at5820	RNA polymerase Rpb1, domain 3
400at5820	Complete	PVP01_1109200.1-p1	2556.4	1590	https://v10-1.orthodb.org/?query=400at5820	PowCR01_110011700
412at5820	Complete	PVP01_1002900.1-p1	3120.5	1932	https://v10-1.orthodb.org/?query=412at5820	Formin 1, putative
415at5820	Complete	PVP01_1469200.1-p1	2982.0	1796	https://v10-1.orthodb.org/?query=415at5820	Rhoptry neck protein 3, putative
422at5820	Complete	PVP01_0822400.1-p1	2332.9	1429	https://v10-1.orthodb.org/?query=422at5820	WD40/YVTN repeat-like-containing domain superfamily
425at5820	Complete	PVP01_1028900.1-p1	2379.4	1505	https://v10-1.orthodb.org/?query=425at5820	TRAPP III complex, Trs85
426at5820	Complete	PVP01_0803900.1-p1	3362.9	2054	https://v10-1.orthodb.org/?query=426at5820	WD40/YVTN repeat-like-containing domain superfamily
437at5820	Complete	PVP01_1320000.1-p1	1830.5	1428	https://v10-1.orthodb.org/?query=437at5820	rRNA (Adenosine-2'-O-)-methyltransferase, putative
438at5820	Complete	PVP01_0105700.1-p1	3043.3	1948	https://v10-1.orthodb.org/?query=438at5820	Inositol-phosphate phosphatase, putative
445at5820	Complete	PVP01_1452200.1-p1	1916.3	1427	https://v10-1.orthodb.org/?query=445at5820	Bromodomain
447at5820	Complete	PVP01_0104200.1-p1	3033.8	2093	https://v10-1.orthodb.org/?query=447at5820	PowCR01_010006700
449at5820	Complete	PVP01_0528800.1-p1	2084.6	1597	https://v10-1.orthodb.org/?query=449at5820	PowCR01_050025600
451at5820	Complete	PVP01_1107600.1-p1	2140.8	1459	https://v10-1.orthodb.org/?query=451at5820	PowCR01_110010100
459at5820	Complete	PVP01_1315700.1-p1	1978.2	1323	https://v10-1.orthodb.org/?query=459at5820	PowCR01_130023100
467at5820	Complete	PVP01_0702700.1-p1	2244.1	1514	https://v10-1.orthodb.org/?query=467at5820	Growth factor receptor cysteine-rich domain superfamily
470at5820	Complete	PVP01_0940100.1-p1	1753.0	1203	https://v10-1.orthodb.org/?query=470at5820	AP2/ERF domain
472at5820	Complete	PVP01_0923200.1-p1	2574.4	1530	https://v10-1.orthodb.org/?query=472at5820	Immunoglobulin-like fold
478at5820	Complete	PVP01_1251300.1-p1	2780.4	1429	https://v10-1.orthodb.org/?query=478at5820	C2 domain
484at5820	Complete	PVP01_1337900.1-p1	2492.3	1517	https://v10-1.orthodb.org/?query=484at5820	PowCR01_130045600
499at5820	Complete	PVP01_1466900.1-p1	2444.7	1544	https://v10-1.orthodb.org/?query=499at5820	THO complex subunit 2, putative
501at5820	Complete	PVP01_1414000.1-p1	2565.3	2332	https://v10-1.orthodb.org/?query=501at5820	PowCR01_140015700
518at5820	Complete	PVP01_1238700.1-p1	3488.1	2162	https://v10-1.orthodb.org/?query=518at5820	Histidine kinase/HSP90-like ATPase
521at5820	Complete	PVP01_1251100.1-p1	2688.4	1402	https://v10-1.orthodb.org/?query=521at5820	LCCL domain
522at5820	Complete	PVP01_0414700.1-p1	2426.3	1442	https://v10-1.orthodb.org/?query=522at5820	PowCR01_040015600
527at5820	Complete	PVP01_1102800.1-p1	1510.7	1100	https://v10-1.orthodb.org/?query=527at5820	A0A1J1GKH2_PLARL
529at5820	Complete	PVP01_1236700.1-p1	2431.1	1529	https://v10-1.orthodb.org/?query=529at5820	Tubulin-folding cofactor D
533at5820	Complete	PVP01_0114200.1-p1	2918.6	1391	https://v10-1.orthodb.org/?query=533at5820	C2 domain
535at5820	Complete	PVP01_1260500.1-p1	3052.1	2174	https://v10-1.orthodb.org/?query=535at5820	PowCR01_120063000
537at5820	Complete	PVP01_0820500.1-p1	2785.0	1745	https://v10-1.orthodb.org/?query=537at5820	ABC transporter A
538at5820	Complete	PVP01_1225400.1-p1	2666.6	1455	https://v10-1.orthodb.org/?query=538at5820	WD40-repeat-containing domain
551at5820	Complete	PVP01_0818400.1-p1	1913.3	1337	https://v10-1.orthodb.org/?query=551at5820	WD40-repeat-containing domain
553at5820	Complete	PVP01_1319100.1-p1	2545.4	1244	https://v10-1.orthodb.org/?query=553at5820	Histidine acid phosphatase active site
555at5820	Complete	PVP01_0821200.1-p1	2685.6	1333	https://v10-1.orthodb.org/?query=555at5820	P-type ATPase
556at5820	Complete	PVP01_1437000.1-p1	2225.8	1359	https://v10-1.orthodb.org/?query=556at5820	Symplekin  C-terminal
558at5820	Complete	PVP01_1225500.1-p1	3215.5	1584	https://v10-1.orthodb.org/?query=558at5820	DNA-directed RNA polymerase III subunit RPC1, N-terminal
565at5820	Complete	PVP01_0912900.1-p1	1600.5	1202	https://v10-1.orthodb.org/?query=565at5820	Protein kinase domain
569at5820	Complete	PVP01_1029000.1-p1	1771.2	1386	https://v10-1.orthodb.org/?query=569at5820	MMS19, N-terminal
571at5820	Complete	PVP01_1337500.1-p1	2927.8	1466	https://v10-1.orthodb.org/?query=571at5820	DNA polymerase A
575at5820	Complete	PVP01_1320900.1-p1	1642.8	1126	https://v10-1.orthodb.org/?query=575at5820	Protein kinase domain
576at5820	Complete	PVP01_1226400.1-p1	1852.8	1358	https://v10-1.orthodb.org/?query=576at5820	PowCR01_120029900
579at5820	Complete	PVP01_1112000.1-p1	2534.5	1445	https://v10-1.orthodb.org/?query=579at5820	Protein of unknown function DUF900, hydrolase-like
580at5820	Complete	PVP01_1250400.1-p1	2666.8	1565	https://v10-1.orthodb.org/?query=580at5820	STAG
585at5820	Complete	PVP01_1270400.1-p1	2650.6	1337	https://v10-1.orthodb.org/?query=585at5820	LCCL domain
588at5820	Complete	PVP01_1334400.1-p1	2108.5	1267	https://v10-1.orthodb.org/?query=588at5820	UbiB domain
590at5820	Complete	PVP01_0817500.1-p1	1768.0	1309	https://v10-1.orthodb.org/?query=590at5820	PowCR01_080023600
592at5820	Complete	PVP01_1145100.1-p1	2630.7	1348	https://v10-1.orthodb.org/?query=592at5820	C2 domain
595at5820	Complete	PVP01_1030000.1-p1	2430.5	1280	https://v10-1.orthodb.org/?query=595at5820	P-type ATPase
598at5820	Complete	PVP01_0311300.1-p1	2411.3	1292	https://v10-1.orthodb.org/?query=598at5820	DNA polymerase
603at5820	Complete	PVP01_0316700.1-p1	1812.3	1552	https://v10-1.orthodb.org/?query=603at5820	PowCR01_030020500
608at5820	Complete	PVP01_0715400.1-p1	2388.4	1298	https://v10-1.orthodb.org/?query=608at5820	Armadillo-type fold
640at5820	Complete	PVP01_1453900.1-p1	2184.9	1378	https://v10-1.orthodb.org/?query=640at5820	Cilia- and flagella-associated protein 61
642at5820	Complete	PVP01_1439300.1-p1	2389.5	1405	https://v10-1.orthodb.org/?query=642at5820	Zinc finger, PHD-type
644at5820	Complete	PVP01_1415100.1-p1	2368.9	1402	https://v10-1.orthodb.org/?query=644at5820	Telomerase reverse transcriptase
646at5820	Complete	PVP01_0703500.1-p1	2275.8	1389	https://v10-1.orthodb.org/?query=646at5820	Nucleoporin FG repeat
648at5820	Complete	PVP01_1013100.1-p1	2238.2	1350	https://v10-1.orthodb.org/?query=648at5820	W7AH12_9APIC
656at5820	Complete	PVP01_0941200.1-p1	2351.0	1340	https://v10-1.orthodb.org/?query=656at5820	Myosin F, putative
659at5820	Complete	PVP01_1414500.1-p1	2046.0	1225	https://v10-1.orthodb.org/?query=659at5820	CLU domain
671at5820	Complete	PVP01_0922400.1-p1	2345.6	1487	https://v10-1.orthodb.org/?query=671at5820	Petidase, M16 family, putative
674at5820	Complete	PVP01_1133500.1-p1	1888.1	1456	https://v10-1.orthodb.org/?query=674at5820	Zinc finger, RING/FYVE/PHD-type
682at5820	Complete	PVP01_0815000.1-p1	827.0	991	https://v10-1.orthodb.org/?query=682at5820	PowCR01_080021200
684at5820	Complete	PVP01_1228700.1-p1	1114.4	996	https://v10-1.orthodb.org/?query=684at5820	A0A193RA21_PLAKH
694at5820	Complete	PVP01_0935000.1-p1	1816.9	1254	https://v10-1.orthodb.org/?query=694at5820	PowCR01_090035500
706at5820	Complete	PVP01_0713800.1-p1	2521.6	1175	https://v10-1.orthodb.org/?query=706at5820	Probable ATP-dependent 6-phosphofructokinase
711at5820	Complete	PVP01_0813700.1-p1	2518.1	1690	https://v10-1.orthodb.org/?query=711at5820	PowCR01_080020000
719at5820	Complete	PVP01_1135200.1-p1	1396.1	1016	https://v10-1.orthodb.org/?query=719at5820	Myosin E, putative
723at5820	Complete	PVP01_0716800.1-p1	2170.1	1242	https://v10-1.orthodb.org/?query=723at5820	EGF-like, conserved site
742at5820	Complete	PVP01_0213500.1-p1	2547.6	1335	https://v10-1.orthodb.org/?query=742at5820	P-type ATPase, phosphorylation site
746at5820	Complete	PVP01_1458300.1-p1	2161.5	1264	https://v10-1.orthodb.org/?query=746at5820	PowCR01_140060100
747at5820	Complete	PVP01_0411300.1-p1	1821.9	1380	https://v10-1.orthodb.org/?query=747at5820	PowCR01_040012400
755at5820	Complete	PVP01_0418800.1-p1	1409.2	1098	https://v10-1.orthodb.org/?query=755at5820	Enolpyruvate transferase domain
756at5820	Complete	PVP01_0940500.1-p1	2301.0	1485	https://v10-1.orthodb.org/?query=756at5820	PowCR01_090041300
760at5820	Complete	PVP01_1447300.1-p1	2513.5	1467	https://v10-1.orthodb.org/?query=760at5820	ABC transporter type 1, transmembrane domain
765at5820	Complete	PVP01_0836700.1-p1	2461.8	1446	https://v10-1.orthodb.org/?query=765at5820	Gamma tubulin complex component, C-terminal
766at5820	Complete	PVP01_1122400.1-p1	2154.2	1063	https://v10-1.orthodb.org/?query=766at5820	Ankyrin repeat-containing domain
775at5820	Complete	PVP01_1263400.1-p1	2200.6	1195	https://v10-1.orthodb.org/?query=775at5820	Gamma-tubulin complex component
780at5820	Complete	PVP01_1253400.1-p1	1613.2	1117	https://v10-1.orthodb.org/?query=780at5820	RAP domain
787at5820	Complete	PVP01_0719700.1-p1	1898.6	1509	https://v10-1.orthodb.org/?query=787at5820	PowCR01_070023300
799at5820	Complete	PVP01_0702200.1-p1	1956.8	1183	https://v10-1.orthodb.org/?query=799at5820	LCCL domain
808at5820	Complete	PVP01_1142200.1-p1	1971.1	1070	https://v10-1.orthodb.org/?query=808at5820	WD40-repeat-containing domain
810at5820	Complete	PVP01_1301900.1-p1	1863.6	1031	https://v10-1.orthodb.org/?query=810at5820	NFACT protein, C-terminal
813at5820	Complete	PVP01_0935500.1-p1	2357.7	1217	https://v10-1.orthodb.org/?query=813at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
821at5820	Complete	PVP01_1234900.1-p1	1129.2	1048	https://v10-1.orthodb.org/?query=821at5820	Papain-like cysteine peptidase superfamily
828at5820	Complete	PVP01_0920000.1-p1	1729.2	1136	https://v10-1.orthodb.org/?query=828at5820	HECT domain
833at5820	Complete	PVP01_0823900.1-p1	1407.6	1088	https://v10-1.orthodb.org/?query=833at5820	PowCR01_080030400
841at5820	Complete	PVP01_1142300.1-p1	1435.3	956	https://v10-1.orthodb.org/?query=841at5820	WD40-repeat-containing domain superfamily
842at5820	Complete	PVP01_1129700.1-p1	1500.7	1299	https://v10-1.orthodb.org/?query=842at5820	WD40-repeat-containing domain superfamily
848at5820	Complete	PVP01_0113800.1-p1	1576.4	1195	https://v10-1.orthodb.org/?query=848at5820	A0A2P9GIH7_9APIC
857at5820	Complete	PVP01_1305700.1-p1	2398.5	1079	https://v10-1.orthodb.org/?query=857at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
859at5820	Complete	PVP01_0941600.1-p1	2459.7	1417	https://v10-1.orthodb.org/?query=859at5820	Armadillo-type fold
865at5820	Complete	PVP01_1211400.1-p1	2061.3	1056	https://v10-1.orthodb.org/?query=865at5820	Zinc finger, RING-type
866at5820	Complete	PVP01_1267700.1-p1	1261.0	849	https://v10-1.orthodb.org/?query=866at5820	SUN domain
870at5820	Complete	PVP01_0703300.1-p1	1930.1	1104	https://v10-1.orthodb.org/?query=870at5820	P-type ATPase
877at5820	Complete	PVP01_0936500.1-p1	2301.4	1350	https://v10-1.orthodb.org/?query=877at5820	Condensin-2 complex subunit D3
879at5820	Complete	PVP01_0421000.1-p1	2584.4	1599	https://v10-1.orthodb.org/?query=879at5820	Sel1-like repeat
882at5820	Complete	PVP01_1445400.1-p1	2419.6	1269	https://v10-1.orthodb.org/?query=882at5820	Potassium channel
885at5820	Complete	PVP01_0606300.1-p1	2363.0	1498	https://v10-1.orthodb.org/?query=885at5820	PowCR01_060009200
890at5820	Complete	PVP01_1448000.1-p1	2255.3	1520	https://v10-1.orthodb.org/?query=890at5820	Myosin D, putative
896at5820	Complete	PVP01_1455200.1-p1	1618.0	1158	https://v10-1.orthodb.org/?query=896at5820	Cyclic AMP receptor 3
898at5820	Complete	PVP01_0923700.1-p1	1963.6	1017	https://v10-1.orthodb.org/?query=898at5820	EF-hand domain
899at5820	Complete	PVP01_1012800.1-p1	2076.3	1283	https://v10-1.orthodb.org/?query=899at5820	Armadillo-type fold
913at5820	Complete	PVP01_0409300.1-p1	2638.4	1144	https://v10-1.orthodb.org/?query=913at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
918at5820	Complete	PVP01_0316400.1-p1	1895.1	1166	https://v10-1.orthodb.org/?query=918at5820	Phox homologous domain
921at5820	Complete	PVP01_1248600.1-p1	1736.7	1023	https://v10-1.orthodb.org/?query=921at5820	Alpha/Beta hydrolase fold
