# BUSCO version is: 5.8.0 
# The lineage dataset is: plasmodium_odb10 (Creation date: 2024-01-08, number of genomes: 23, number of BUSCOs: 3642)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
150at5820	Complete	CAI7719553.1	3445.1	2262	https://v10-1.orthodb.org/?query=150at5820	Kringle
151at5820	Complete	CAI7722504.1	4868.3	3283	https://v10-1.orthodb.org/?query=151at5820	PowCR01_120070100
154at5820	Complete	CAI7721329.1	4833.8	2364	https://v10-1.orthodb.org/?query=154at5820	DNA polymerase epsilon catalytic subunit
160at5820	Complete	CAI7722951.1	3683.2	2351	https://v10-1.orthodb.org/?query=160at5820	Liver specific protein 1, putative
165at5820	Complete	CAI7722184.1	3553.9	2033	https://v10-1.orthodb.org/?query=165at5820	ATP-grasp fold
171at5820	Complete	CAI7722960.1	2866.2	2174	https://v10-1.orthodb.org/?query=171at5820	CCR4-Not complex component, Not1, C-terminal
174at5820	Complete	CAI7722134.1	3446.2	2057	https://v10-1.orthodb.org/?query=174at5820	Armadillo-like helical
175at5820	Complete	CAI7722113.1	2784.1	2577	https://v10-1.orthodb.org/?query=175at5820	W7ACW9_9APIC
177at5820	Complete	CAI7722726.1	3470.1	2188	https://v10-1.orthodb.org/?query=177at5820	Growth factor receptor cysteine-rich domain superfamily
179at5820	Complete	CAI7718521.1	3441.9	2253	https://v10-1.orthodb.org/?query=179at5820	6-Cysteine (6-Cys) domain
181at5820	Complete	CAI7718186.1	3919.0	2145	https://v10-1.orthodb.org/?query=181at5820	EGF-like, conserved site
186at5820	Complete	CAI7721260.1	2704.2	1975	https://v10-1.orthodb.org/?query=186at5820	PowCR01_110014700
188at5820	Complete	CAI7721252.1	4588.4	2473	https://v10-1.orthodb.org/?query=188at5820	P-type ATPase, C-terminal
189at5820	Complete	CAI7721239.1	4646.8	2379	https://v10-1.orthodb.org/?query=189at5820	Armadillo
198at5820	Complete	CAI7720327.1	3077.9	1782	https://v10-1.orthodb.org/?query=198at5820	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
212at5820	Complete	CAI7717660.1	3412.4	2616	https://v10-1.orthodb.org/?query=212at5820	PowCR01_010006600
218at5820	Complete	CAI7718487.1	4147.2	2671	https://v10-1.orthodb.org/?query=218at5820	PowCR01_040013400
221at5820	Complete	CAI7717667.1	4226.5	2856	https://v10-1.orthodb.org/?query=221at5820	HECT domain
224at5820	Complete	CAI7720247.1	3327.3	1957	https://v10-1.orthodb.org/?query=224at5820	Dopey, N-terminal
225at5820	Complete	CAI7721267.1	2812.9	2058	https://v10-1.orthodb.org/?query=225at5820	PowCR01_110015400
229at5820	Complete	CAI7719669.1	2289.9	2094	https://v10-1.orthodb.org/?query=229at5820	PowCR01_070024900
230at5820	Complete	CAI7722958.1	3309.7	2181	https://v10-1.orthodb.org/?query=230at5820	Cyclic nucleotide-binding, conserved site
240at5820	Complete	CAI7720224.1	3763.8	2836	https://v10-1.orthodb.org/?query=240at5820	PowCR01_080038800
244at5820	Complete	CAI7719977.1	3887.7	2886	https://v10-1.orthodb.org/?query=244at5820	Zinc finger, PHD-type
249at5820	Complete	CAI7722360.1	3411.7	1966	https://v10-1.orthodb.org/?query=249at5820	Protein Mon2-like
250at5820	Complete	CAI7718485.1	3439.2	2138	https://v10-1.orthodb.org/?query=250at5820	PowCR01_040013300
252at5820	Complete	CAI7718523.1	3094.5	1867	https://v10-1.orthodb.org/?query=252at5820	6-cysteine protein
254at5820	Complete	CAI7723379.1	3284.4	2092	https://v10-1.orthodb.org/?query=254at5820	PowCR01_140023600
258at5820	Complete	CAI7721194.1	3457.9	2228	https://v10-1.orthodb.org/?query=258at5820	Erythrocyte membrane-associated antigen
267at5820	Complete	CAI7717968.1	3770.5	2175	https://v10-1.orthodb.org/?query=267at5820	Ubiquitin specific protease, conserved site
270at5820	Complete	CAI7718995.1	3538.2	1979	https://v10-1.orthodb.org/?query=270at5820	Helicase, C-terminal
271at5820	Complete	CAI7723008.1	2873.9	1880	https://v10-1.orthodb.org/?query=271at5820	Phosphatidylinositol-4-phosphate 5-kinase, core
279at5820	Complete	CAI7720120.1	4106.8	1895	https://v10-1.orthodb.org/?query=279at5820	RNA polymerase Rpb1, domain 7
280at5820	Complete	CAI7722506.1	2885.0	1944	https://v10-1.orthodb.org/?query=280at5820	Rhoptry protein
286at5820	Complete	CAI7723304.1	2911.9	2113	https://v10-1.orthodb.org/?query=286at5820	Armadillo-type fold
289at5820	Complete	CAI7719473.1	3774.2	1989	https://v10-1.orthodb.org/?query=289at5820	DEAD/DEAH box helicase domain
291at5820	Complete	CAI7722305.1	2644.1	1796	https://v10-1.orthodb.org/?query=291at5820	PowCR01_120051600
303at5820	Complete	CAI7722457.1	3502.5	2006	https://v10-1.orthodb.org/?query=303at5820	Sec7 domain
306at5820	Complete	CAI7717719.1	2658.2	2153	https://v10-1.orthodb.org/?query=306at5820	PowCR01_010013100
313at5820	Complete	CAI7721387.1	3979.7	2081	https://v10-1.orthodb.org/?query=313at5820	Zinc finger, PHD-type
322at5820	Complete	CAI7722494.1	3560.9	1830	https://v10-1.orthodb.org/?query=322at5820	DEAD/DEAH box helicase domain
326at5820	Complete	CAI7718133.1	1640.4	1437	https://v10-1.orthodb.org/?query=326at5820	A0A1J1H088_PLAGA
327at5820	Complete	CAI7723190.1	3213.2	1971	https://v10-1.orthodb.org/?query=327at5820	P-loop containing nucleoside triphosphate hydrolase
332at5820	Complete	CAI7723248.1	3795.0	1801	https://v10-1.orthodb.org/?query=332at5820	Carbamoyl-phosphate synthase small subunit, N-terminal domain
338at5820	Complete	CAI7718977.1	3364.2	2438	https://v10-1.orthodb.org/?query=338at5820	Phosphatidylinositol 3-/4-kinase, catalytic domain
341at5820	Complete	CAI7718202.1	2088.8	1490	https://v10-1.orthodb.org/?query=341at5820	TRAPP II complex, Trs120
342at5820	Complete	CAI7723438.1	3123.8	1853	https://v10-1.orthodb.org/?query=342at5820	Proteasome activator complex subunit 4
348at5820	Complete	CAI7723837.1	2644.6	2082	https://v10-1.orthodb.org/?query=348at5820	Osmiophilic body protein
349at5820	Complete	CAI7721163.1	2711.0	1921	https://v10-1.orthodb.org/?query=349at5820	Proteasome component Ecm29
351at5820	Complete	CAI7720432.1	2547.0	1738	https://v10-1.orthodb.org/?query=351at5820	Immunoglobulin E-set
352at5820	Complete	CAI7721351.1	2312.1	1424	https://v10-1.orthodb.org/?query=352at5820	Protein kinase domain
359at5820	Complete	CAI7721875.1	2785.0	1809	https://v10-1.orthodb.org/?query=359at5820	Armadillo-type fold
363at5820	Complete	CAI7718075.1	3278.6	2130	https://v10-1.orthodb.org/?query=363at5820	Zinc finger C2H2-type
365at5820	Complete	CAI7723533.1	3046.5	1987	https://v10-1.orthodb.org/?query=365at5820	Formin 2
366at5820	Complete	CAI7723377.1	2876.7	2062	https://v10-1.orthodb.org/?query=366at5820	Protein kinase domain
367at5820	Complete	CAI7721051.1	2679.6	1743	https://v10-1.orthodb.org/?query=367at5820	Guanidine nucleotide exchange factor
374at5820	Complete	CAI7720151.1	2465.0	1486	https://v10-1.orthodb.org/?query=374at5820	Thrombospondin type-1 (TSP1) repeat
376at5820	Complete	CAI7722310.1	2455.3	1762	https://v10-1.orthodb.org/?query=376at5820	PowCR01_120052100
377at5820	Complete	CAI7723542.1	2627.0	1666	https://v10-1.orthodb.org/?query=377at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
381at5820	Complete	CAI7722238.1	2284.6	1643	https://v10-1.orthodb.org/?query=381at5820	PowCR01_120045900
382at5820	Complete	CAI7721864.1	2403.3	1642	https://v10-1.orthodb.org/?query=382at5820	PowCR01_120009000
384at5820	Complete	CAI7722071.1	2522.6	2138	https://v10-1.orthodb.org/?query=384at5820	BRCA2 repeat
388at5820	Complete	CAI7723534.1	3575.0	1700	https://v10-1.orthodb.org/?query=388at5820	Clathrin heavy chain
395at5820	Complete	CAI7721042.1	3748.4	2123	https://v10-1.orthodb.org/?query=395at5820	RNA polymerase Rpb1, domain 3
400at5820	Complete	CAI7721229.1	2551.9	1590	https://v10-1.orthodb.org/?query=400at5820	PowCR01_110011700
412at5820	Complete	CAI7720827.1	3121.4	1932	https://v10-1.orthodb.org/?query=412at5820	Formin 1, putative
415at5820	Complete	CAI7723855.1	2980.0	1796	https://v10-1.orthodb.org/?query=415at5820	Rhoptry neck protein 3, putative
422at5820	Complete	CAI7720126.1	2332.4	1429	https://v10-1.orthodb.org/?query=422at5820	WD40/YVTN repeat-like-containing domain superfamily
425at5820	Complete	CAI7721085.1	2381.2	1505	https://v10-1.orthodb.org/?query=425at5820	TRAPP III complex, Trs85
426at5820	Complete	CAI7719937.1	3363.3	2054	https://v10-1.orthodb.org/?query=426at5820	WD40/YVTN repeat-like-containing domain superfamily
437at5820	Complete	CAI7722854.1	1829.6	1430	https://v10-1.orthodb.org/?query=437at5820	rRNA (Adenosine-2'-O-)-methyltransferase, putative
438at5820	Complete	CAI7717676.1	3061.9	1944	https://v10-1.orthodb.org/?query=438at5820	Inositol-phosphate phosphatase, putative
445at5820	Complete	CAI7723681.1	1916.9	1428	https://v10-1.orthodb.org/?query=445at5820	Bromodomain
447at5820	Complete	CAI7717661.1	3031.5	2093	https://v10-1.orthodb.org/?query=447at5820	PowCR01_010006700
449at5820	Complete	CAI7718972.1	2083.4	1597	https://v10-1.orthodb.org/?query=449at5820	PowCR01_050025600
451at5820	Complete	CAI7721213.1	2140.4	1459	https://v10-1.orthodb.org/?query=451at5820	PowCR01_110010100
459at5820	Complete	CAI7722811.1	1978.2	1323	https://v10-1.orthodb.org/?query=459at5820	PowCR01_130023100
467at5820	Complete	CAI7719482.1	2241.1	1514	https://v10-1.orthodb.org/?query=467at5820	Growth factor receptor cysteine-rich domain superfamily
470at5820	Complete	CAI7720678.1	1748.3	1204	https://v10-1.orthodb.org/?query=470at5820	AP2/ERF domain
472at5820	Complete	CAI7720509.1	2584.8	1530	https://v10-1.orthodb.org/?query=472at5820	Immunoglobulin-like fold
478at5820	Complete	CAI7722328.1	2779.0	1429	https://v10-1.orthodb.org/?query=478at5820	C2 domain
484at5820	Complete	CAI7723022.1	2493.2	1552	https://v10-1.orthodb.org/?query=484at5820	PowCR01_130045600
499at5820	Complete	CAI7723834.1	2441.8	1544	https://v10-1.orthodb.org/?query=499at5820	THO complex subunit 2, putative
501at5820	Complete	CAI7723297.1	2564.2	2332	https://v10-1.orthodb.org/?query=501at5820	PowCR01_140015700
518at5820	Complete	CAI7722199.1	3493.5	2161	https://v10-1.orthodb.org/?query=518at5820	Histidine kinase/HSP90-like ATPase
521at5820	Complete	CAI7722326.1	2688.3	1402	https://v10-1.orthodb.org/?query=521at5820	LCCL domain
522at5820	Complete	CAI7718510.1	2427.0	1442	https://v10-1.orthodb.org/?query=522at5820	PowCR01_040015600
527at5820	Complete	CAI7721165.1	1506.6	1111	https://v10-1.orthodb.org/?query=527at5820	A0A1J1GKH2_PLARL
529at5820	Missing
533at5820	Missing
535at5820	Complete	CAI7722422.1	3059.3	2177	https://v10-1.orthodb.org/?query=535at5820	PowCR01_120063000
537at5820	Complete	CAI7720105.1	2782.7	1744	https://v10-1.orthodb.org/?query=537at5820	ABC transporter A
538at5820	Complete	CAI7722063.1	2666.4	1455	https://v10-1.orthodb.org/?query=538at5820	WD40-repeat-containing domain
551at5820	Complete	CAI7720083.1	1923.8	1336	https://v10-1.orthodb.org/?query=551at5820	WD40-repeat-containing domain
553at5820	Complete	CAI7722845.1	2545.3	1244	https://v10-1.orthodb.org/?query=553at5820	Histidine acid phosphatase active site
555at5820	Complete	CAI7720113.1	2686.6	1333	https://v10-1.orthodb.org/?query=555at5820	P-type ATPase
556at5820	Complete	CAI7723525.1	2227.8	1359	https://v10-1.orthodb.org/?query=556at5820	Symplekin  C-terminal
558at5820	Complete	CAI7722064.1	3215.7	1584	https://v10-1.orthodb.org/?query=558at5820	DNA-directed RNA polymerase III subunit RPC1, N-terminal
565at5820	Complete	CAI7720405.1	1597.5	1202	https://v10-1.orthodb.org/?query=565at5820	Protein kinase domain
569at5820	Complete	CAI7721086.1	1769.5	1388	https://v10-1.orthodb.org/?query=569at5820	MMS19, N-terminal
571at5820	Complete	CAI7723018.1	2926.7	1466	https://v10-1.orthodb.org/?query=571at5820	DNA polymerase A
575at5820	Complete	CAI7722863.1	1640.3	1126	https://v10-1.orthodb.org/?query=575at5820	Protein kinase domain
576at5820	Complete	CAI7722073.1	1853.8	1358	https://v10-1.orthodb.org/?query=576at5820	PowCR01_120029900
579at5820	Complete	CAI7721258.1	2540.5	1489	https://v10-1.orthodb.org/?query=579at5820	Protein of unknown function DUF900, hydrolase-like
580at5820	Complete	CAI7722319.1	2663.8	1565	https://v10-1.orthodb.org/?query=580at5820	STAG
585at5820	Complete	CAI7722517.1	2649.3	1337	https://v10-1.orthodb.org/?query=585at5820	LCCL domain
588at5820	Complete	CAI7722987.1	2105.7	1267	https://v10-1.orthodb.org/?query=588at5820	UbiB domain
590at5820	Complete	CAI7720074.1	1769.0	1309	https://v10-1.orthodb.org/?query=590at5820	PowCR01_080023600
592at5820	Duplicated	CAI7721595.1	2632.7	1348	https://v10-1.orthodb.org/?query=592at5820	C2 domain
592at5820	Duplicated	CAI7721594.1	2632.6	1348	https://v10-1.orthodb.org/?query=592at5820	C2 domain
595at5820	Complete	CAI7721096.1	2428.2	1280	https://v10-1.orthodb.org/?query=595at5820	P-type ATPase
598at5820	Complete	CAI7718159.1	2411.3	1292	https://v10-1.orthodb.org/?query=598at5820	DNA polymerase
603at5820	Complete	CAI7718213.1	1805.1	1552	https://v10-1.orthodb.org/?query=603at5820	PowCR01_030020500
608at5820	Complete	CAI7719612.1	2389.4	1298	https://v10-1.orthodb.org/?query=608at5820	Armadillo-type fold
640at5820	Complete	CAI7723698.1	2181.8	1378	https://v10-1.orthodb.org/?query=640at5820	Cilia- and flagella-associated protein 61
642at5820	Complete	CAI7723548.1	2388.9	1408	https://v10-1.orthodb.org/?query=642at5820	Zinc finger, PHD-type
644at5820	Complete	CAI7723308.1	2371.0	1402	https://v10-1.orthodb.org/?query=644at5820	Telomerase reverse transcriptase
646at5820	Complete	CAI7719490.1	2277.5	1389	https://v10-1.orthodb.org/?query=646at5820	Nucleoporin FG repeat
648at5820	Complete	CAI7720927.1	2238.7	1350	https://v10-1.orthodb.org/?query=648at5820	W7AH12_9APIC
656at5820	Complete	CAI7720689.1	2353.9	1340	https://v10-1.orthodb.org/?query=656at5820	Myosin F, putative
659at5820	Complete	CAI7723302.1	2049.3	1225	https://v10-1.orthodb.org/?query=659at5820	CLU domain
671at5820	Complete	CAI7720501.1	2346.7	1487	https://v10-1.orthodb.org/?query=671at5820	Petidase, M16 family, putative
674at5820	Complete	CAI7721475.1	1888.5	1456	https://v10-1.orthodb.org/?query=674at5820	Zinc finger, RING/FYVE/PHD-type
682at5820	Complete	CAI7720049.1	837.3	992	https://v10-1.orthodb.org/?query=682at5820	PowCR01_080021200
684at5820	Complete	CAI7722097.1	1120.0	1007	https://v10-1.orthodb.org/?query=684at5820	A0A193RA21_PLAKH
694at5820	Complete	CAI7720627.1	1814.9	1254	https://v10-1.orthodb.org/?query=694at5820	PowCR01_090035500
706at5820	Complete	CAI7719596.1	2523.9	1175	https://v10-1.orthodb.org/?query=706at5820	Probable ATP-dependent 6-phosphofructokinase
711at5820	Complete	CAI7720036.1	2517.4	1690	https://v10-1.orthodb.org/?query=711at5820	PowCR01_080020000
719at5820	Complete	CAI7721493.1	1403.8	1018	https://v10-1.orthodb.org/?query=719at5820	Myosin E, putative
723at5820	Complete	CAI7719626.1	2164.0	1243	https://v10-1.orthodb.org/?query=723at5820	EGF-like, conserved site
742at5820	Complete	CAI7717981.1	2546.5	1336	https://v10-1.orthodb.org/?query=742at5820	P-type ATPase, phosphorylation site
746at5820	Complete	CAI7723744.1	2161.6	1264	https://v10-1.orthodb.org/?query=746at5820	PowCR01_140060100
747at5820	Complete	CAI7718474.1	1816.0	1380	https://v10-1.orthodb.org/?query=747at5820	PowCR01_040012400
755at5820	Complete	CAI7718553.1	1409.8	1098	https://v10-1.orthodb.org/?query=755at5820	Enolpyruvate transferase domain
756at5820	Complete	CAI7720682.1	2298.2	1485	https://v10-1.orthodb.org/?query=756at5820	PowCR01_090041300
760at5820	Complete	CAI7723629.1	2511.5	1467	https://v10-1.orthodb.org/?query=760at5820	ABC transporter type 1, transmembrane domain
765at5820	Complete	CAI7720268.1	2460.2	1446	https://v10-1.orthodb.org/?query=765at5820	Gamma tubulin complex component, C-terminal
766at5820	Complete	CAI7721362.1	2151.7	1063	https://v10-1.orthodb.org/?query=766at5820	Ankyrin repeat-containing domain
775at5820	Complete	CAI7722450.1	2201.1	1195	https://v10-1.orthodb.org/?query=775at5820	Gamma-tubulin complex component
780at5820	Complete	CAI7722350.1	1613.6	1117	https://v10-1.orthodb.org/?query=780at5820	RAP domain
787at5820	Missing
799at5820	Complete	CAI7719477.1	1954.5	1183	https://v10-1.orthodb.org/?query=799at5820	LCCL domain
808at5820	Complete	CAI7721564.1	1973.7	1070	https://v10-1.orthodb.org/?query=808at5820	WD40-repeat-containing domain
810at5820	Complete	CAI7722669.1	1863.3	1031	https://v10-1.orthodb.org/?query=810at5820	NFACT protein, C-terminal
813at5820	Complete	CAI7720632.1	2357.7	1217	https://v10-1.orthodb.org/?query=813at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
821at5820	Complete	CAI7722161.1	1131.8	1048	https://v10-1.orthodb.org/?query=821at5820	Papain-like cysteine peptidase superfamily
828at5820	Complete	CAI7720477.1	1731.6	1136	https://v10-1.orthodb.org/?query=828at5820	HECT domain
833at5820	Complete	CAI7720141.1	1402.4	1088	https://v10-1.orthodb.org/?query=833at5820	PowCR01_080030400
841at5820	Complete	CAI7721565.1	1436.1	956	https://v10-1.orthodb.org/?query=841at5820	WD40-repeat-containing domain superfamily
842at5820	Complete	CAI7721433.1	1500.5	1298	https://v10-1.orthodb.org/?query=842at5820	WD40-repeat-containing domain superfamily
848at5820	Missing
857at5820	Complete	CAI7722709.1	2397.8	1079	https://v10-1.orthodb.org/?query=857at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
859at5820	Complete	CAI7720693.1	2459.7	1417	https://v10-1.orthodb.org/?query=859at5820	Armadillo-type fold
865at5820	Complete	CAI7721926.1	2059.4	1056	https://v10-1.orthodb.org/?query=865at5820	Zinc finger, RING-type
866at5820	Complete	CAI7722492.1	1261.9	849	https://v10-1.orthodb.org/?query=866at5820	SUN domain
870at5820	Complete	CAI7719488.1	1929.2	1104	https://v10-1.orthodb.org/?query=870at5820	P-type ATPase
877at5820	Complete	CAI7720642.1	2302.4	1350	https://v10-1.orthodb.org/?query=877at5820	Condensin-2 complex subunit D3
879at5820	Complete	CAI7718575.1	2584.4	1599	https://v10-1.orthodb.org/?query=879at5820	Sel1-like repeat
882at5820	Complete	CAI7723610.1	2420.5	1269	https://v10-1.orthodb.org/?query=882at5820	Potassium channel
885at5820	Complete	CAI7719165.1	2369.7	1498	https://v10-1.orthodb.org/?query=885at5820	PowCR01_060009200
890at5820	Complete	CAI7723637.1	2237.8	1519	https://v10-1.orthodb.org/?query=890at5820	Myosin D, putative
896at5820	Complete	CAI7723712.1	1617.5	1158	https://v10-1.orthodb.org/?query=896at5820	Cyclic AMP receptor 3
898at5820	Complete	CAI7720514.1	1965.2	1017	https://v10-1.orthodb.org/?query=898at5820	EF-hand domain
899at5820	Complete	CAI7720924.1	2076.4	1283	https://v10-1.orthodb.org/?query=899at5820	Armadillo-type fold
913at5820	Complete	CAI7718453.1	2638.4	1144	https://v10-1.orthodb.org/?query=913at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
918at5820	Complete	CAI7718210.1	1898.3	1166	https://v10-1.orthodb.org/?query=918at5820	Phox homologous domain
921at5820	Complete	CAI7722301.1	1737.3	1023	https://v10-1.orthodb.org/?query=921at5820	Alpha/Beta hydrolase fold
926at5820	Complete	CAI7721833.1	2887.6	1653	https://v10-1.orthodb.org/?query=926at5820	P-loop containing nucleoside triphosphate hydrolase
933at5820	Complete	CAI7722352.1	1938.3	1217	https://v10-1.orthodb.org/?query=933at5820	Gamma-tubulin complex component protein
935at5820	Complete	CAI7723102.1	2571.7	1399	https://v10-1.orthodb.org/?query=935at5820	Condensin subunit 1
940at5820	Complete	CAI7722826.1	1695.9	1133	https://v10-1.orthodb.org/?query=940at5820	Importin-beta, N-terminal domain
943at5820	Complete	CAI7718947.1	1662.5	1156	https://v10-1.orthodb.org/?query=943at5820	WD40-repeat-containing domain superfamily
947at5820	Complete	CAI7720508.1	1132.3	897	https://v10-1.orthodb.org/?query=947at5820	PowCR01_090024000
951at5820	Missing
952at5820	Complete	CAI7721836.1	1788.6	1028	https://v10-1.orthodb.org/?query=952at5820	PowCR01_120006000
955at5820	Complete	CAI7720369.1	2279.7	1253	https://v10-1.orthodb.org/?query=955at5820	Mechanosensitive ion channel MscS
958at5820	Complete	CAI7717795.1	1927.7	1111	https://v10-1.orthodb.org/?query=958at5820	Adenylyl cyclase beta, putative
971at5820	Complete	CAI7723688.1	2464.6	1146	https://v10-1.orthodb.org/?query=971at5820	WD40/YVTN repeat-like-containing domain superfamily
974at5820	Complete	CAI7722200.1	1992.3	1400	https://v10-1.orthodb.org/?query=974at5820	WD40/YVTN repeat-like-containing domain superfamily
983at5820	Complete	CAI7721574.1	1730.0	1189	https://v10-1.orthodb.org/?query=983at5820	Rad50/SbcC-type AAA domain
984at5820	Complete	CAI7722812.1	1494.9	1130	https://v10-1.orthodb.org/?query=984at5820	A0A077YCJ1_PLABA
987at5820	Complete	CAI7720355.1	1555.8	1021	https://v10-1.orthodb.org/?query=987at5820	A0A2P9DG47_PLARE
996at5820	Complete	CAI7719976.1	2324.3	1589	https://v10-1.orthodb.org/?query=996at5820	Histone deacetylase
999at5820	Complete	CAI7720764.1	1916.5	930	https://v10-1.orthodb.org/?query=999at5820	Protein kinase domain
1005at5820	Complete	CAI7723535.1	2226.1	1156	https://v10-1.orthodb.org/?query=1005at5820	P-type ATPase
1006at5820	Complete	CAI7722814.1	2659.1	1207	https://v10-1.orthodb.org/?query=1006at5820	DNA topoisomerase, type IIA
1010at5820	Complete	CAI7723653.1	1723.4	1109	https://v10-1.orthodb.org/?query=1010at5820	Amino acid transporter, putative
