#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476197.1         -            564 5555at5820           -            432  1.9e-233  773.3  54.6   1   2  5.3e-133  3.2e-130  433.1  23.7    11   221    57   268    53   274 0.98 | transcript=PVW1_130043700_t1 | gene=PVW1_130043700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1688099-1689793(-) | protein_length=564 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474968.1         -            288 5555at5820           -            432     0.015   12.5   0.1   1   2   4.4e-05     0.027   11.6   0.0   177   230    85   139    75   178 0.80 | transcript=PVW1_100044700_t1 | gene=PVW1_100044700 | organism=Plasmodium_vivax_PvW1 | gene_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | transcript_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | location=CAJZCX010000005:1798422-1800622(+) | protein_length=288 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474968.1         -            288 5555at5820           -            432     0.015   12.5   0.1   2   2       1.1   6.9e+02   -2.9   0.1   368   389   214   235   193   263 0.53 | transcript=PVW1_100044700_t1 | gene=PVW1_100044700 | organism=Plasmodium_vivax_PvW1 | gene_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | transcript_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | location=CAJZCX010000005:1798422-1800622(+) | protein_length=288 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5555at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5555at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5555at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:17 2026
# [ok]
