#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476607.1         -           1093 3032at5820           -            718         0 1311.0  71.9   1   4  1.5e-104  1.3e-101  339.3  13.2     1   205    58   277    58   290 0.94 | transcript=PVW1_090012600_t1 | gene=PVW1_090012600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:405555-408836(-) | protein_length=1093 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484610.1         -           2329 3032at5820           -            718   6.6e-41  138.6   2.9   6   6   1.6e-20   1.4e-17   61.5   0.0   593   690  2129  2221  2115  2226 0.89 | transcript=PVW1_010007800_t1 | gene=PVW1_010007800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:140174-147163(+) | protein_length=2329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3032at5820           -            718   2.4e-30  103.7  41.6   1   7       4.5   3.9e+03   -6.1   4.2   458   553    63   156    53   162 0.62 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3032at5820           -            718   2.4e-30  103.7  41.6   2   7      0.16   1.4e+02   -1.3   0.6   462   516   322   379   315   408 0.72 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3032at5820           -            718   2.4e-30  103.7  41.6   3   7   2.3e-06     0.002   14.7   0.0   212   260   616   663   605   671 0.81 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3032at5820           -            718   2.4e-30  103.7  41.6   4   7    0.0016       1.4    5.3   0.0   256   284   900   929   886   932 0.78 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3032at5820           -            718   2.4e-30  103.7  41.6   5   7   6.6e-24   5.7e-21   72.7   5.0   363   521   972  1128   956  1151 0.83 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3032at5820           -            718   2.4e-30  103.7  41.6   6   7   1.8e-09   1.5e-06   25.0   0.2   593   650  1240  1297  1228  1305 0.89 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3032at5820           -            718   2.4e-30  103.7  41.6   7   7   2.7e-05     0.024   11.2   0.1   660   688  1357  1385  1353  1406 0.87 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 3032at5820           -            718     8e-28   95.4  18.3   1   6         7   6.1e+03   -8.0   6.6   511   569    71   125     8   188 0.59 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 3032at5820           -            718     8e-28   95.4  18.3   2   6       3.7   3.2e+03   -5.8   5.7    80   210   299   436   279   480 0.55 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 3032at5820           -            718     8e-28   95.4  18.3   3   6   1.7e-05     0.015   11.8   0.0   219   259  1751  1792  1735  1803 0.76 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 3032at5820           -            718     8e-28   95.4  18.3   4   6     0.013        12    2.3   0.1   262   293  1823  1854  1812  1857 0.81 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 3032at5820           -            718     8e-28   95.4  18.3   5   6   1.2e-26     1e-23   81.8  10.6   328   653  2069  2363  2040  2373 0.77 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 3032at5820           -            718     8e-28   95.4  18.3   6   6   7.7e-10   6.7e-07   26.2   0.2   656   696  2446  2486  2436  2495 0.86 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   1   5      0.31   2.7e+02   -2.2   0.3   356   396   361   402   339   416 0.79 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   2   5   5.3e-06    0.0046   13.5   0.0   237   288   658   710   638   719 0.89 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   3   5   3.3e-08   2.9e-05   20.8   5.2   407   504   743   841   721   846 0.86 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   4   5   0.00074      0.64    6.4   0.2   571   614   932   978   923   993 0.81 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3032at5820           -            718   9.5e-23   78.6  25.5   5   5   3.8e-17   3.3e-14   50.4   0.7   630   691  1167  1228  1159  1237 0.92 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 3032at5820           -            718   1.6e-11   41.5   8.3   1   5      0.38   3.3e+02   -2.5   0.0   239   261  1209  1231  1205  1238 0.83 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 3032at5820           -            718   1.6e-11   41.5   8.3   2   5    0.0084       7.3    2.9   0.0   263   295  1303  1336  1298  1348 0.85 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 3032at5820           -            718   1.6e-11   41.5   8.3   3   5   1.8e-06    0.0016   15.1   1.2   366   467  1418  1514  1405  1522 0.78 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 3032at5820           -            718   1.6e-11   41.5   8.3   4   5   1.9e-08   1.7e-05   21.6   0.0   571   651  1699  1779  1694  1783 0.82 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 3032at5820           -            718   1.6e-11   41.5   8.3   5   5     0.015        13    2.1   0.0   660   689  1831  1860  1827  1873 0.87 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3032at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3032at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3032at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:39:02 2026
# [ok]
