#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8   1  20   2.3e-89   1.4e-85  285.8   7.9     2   170     6   176     5   180 0.97 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  12  20     2e-66   1.2e-62  209.6   7.9  1500  1636  2392  2533  2388  2536 0.93 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  13  20   1.7e-34     1e-30  103.7   0.9  1635  1711  2585  2661  2580  2670 0.94 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  14  20  5.3e-109  3.2e-105  350.9   9.2  1719  2021  2709  3087  2697  3089 0.83 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  15  20  2.6e-159  1.6e-155  517.9  12.9  2021  2312  3119  3426  3104  3452 0.95 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  16  20   1.4e-48   8.6e-45  150.4   0.3  2326  2418  3506  3599  3499  3617 0.92 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  17  20   1.9e-49   1.2e-45  153.3   2.3  2423  2517  3682  3782  3679  3788 0.94 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  18  20   2.1e-21   1.3e-17   60.3   0.7  2516  2580  3817  3900  3812  3905 0.78 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  19  20   1.6e-36   9.9e-33  110.4   0.0  2585  2704  4088  4256  4082  4262 0.73 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479947.1         -           4480 83at5820             -           2879         0 3756.3 206.8  20  20   4.2e-88   2.6e-84  281.6  17.4  2704  2878  4293  4479  4290  4480 0.95 | transcript=PVW1_050032600_t1 | gene=PVW1_050032600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1149957-1164508(+) | protein_length=4480 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/83at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/83at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/83at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:46:57 2026
# [ok]
