#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478084.1         -            284 9900at5820           -            237  4.7e-148  489.5  22.9   1   1  1.2e-150    6e-148  489.2  22.9    10   237    31   277    24   277 0.98 | transcript=PVW1_110045000_t1 | gene=PVW1_110045000 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | location=CAJZCX010000008:1686958-1688625(+) | protein_length=284 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 9900at5820           -            237   5.5e-14   50.7  18.2   1   2       8.9   4.5e+03   -4.7   2.3   119   124   279   284   245   319 0.45 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 9900at5820           -            237   5.5e-14   50.7  18.2   2   2   1.1e-16   5.5e-14   50.7  18.2    69   195   429   545   418   567 0.76 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476832.1         -            289 9900at5820           -            237   2.4e-12   45.3  25.7   1   1   4.7e-15   2.4e-12   45.3  25.7    26   190    62   237    57   243 0.67 | transcript=PVW1_090026200_t1 | gene=PVW1_090026200 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCR4] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCR4] | location=CAJZCX010000007:945236-946855(+) | protein_length=289 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482795.1         -            287 9900at5820           -            237     5e-11   41.0  14.3   1   1   9.8e-14     5e-11   41.0  14.3    41   206    64   245    26   251 0.67 | transcript=PVW1_040028700_t1 | gene=PVW1_040028700 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | location=CAJZCX010000013:989072-991252(-) | protein_length=287 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473512.1         -            641 9900at5820           -            237   2.6e-09   35.4   3.3   1   1   1.5e-11   7.7e-09   33.8   3.3    66   129   433   494   415   577 0.66 | transcript=PVW1_120046600_t1 | gene=PVW1_120046600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1734366-1737130(-) | protein_length=641 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9900at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9900at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9900at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:53:09 2026
# [ok]
