#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483452.1         -            854 3221at5820           -            511  1.7e-286  949.4  34.3   1   5  2.2e-109  1.7e-106  355.6   1.6     1   164     1   169     1   173 0.97 | transcript=PVW1_030022200_t1 | gene=PVW1_030022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:778907-781471(+) | protein_length=854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476662.1         -            378 3221at5820           -            511   3.9e-21   73.9   0.0   1   3   8.5e-09   6.4e-06   23.7   0.0     9   145     3   133     1   143 0.83 | transcript=PVW1_090016000_t1 | gene=PVW1_090016000 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | transcript_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | location=CAJZCX010000007:567283-569129(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476662.1         -            378 3221at5820           -            511   3.9e-21   73.9   0.0   2   3    0.0038       2.9    5.1   0.0   245   319   142   218   137   228 0.83 | transcript=PVW1_090016000_t1 | gene=PVW1_090016000 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | transcript_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | location=CAJZCX010000007:567283-569129(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476662.1         -            378 3221at5820           -            511   3.9e-21   73.9   0.0   3   3   1.7e-14   1.3e-11   42.6   0.0   380   489   230   341   216   361 0.85 | transcript=PVW1_090016000_t1 | gene=PVW1_090016000 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | transcript_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | location=CAJZCX010000007:567283-569129(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472533.1         -            376 3221at5820           -            511   7.9e-19   66.3   0.0   1   3   0.00029      0.22    8.8   0.0     9   145     6   142     3   153 0.77 | transcript=PVW1_140069700_t1 | gene=PVW1_140069700 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin II [Source:UniProtKB/TrEMBL;Acc:A0A1G4E843] | transcript_product=Actin II [Source:UniProtKB/TrEMBL;Acc:A0A1G4E843] | location=CAJZCX010000003:2784965-2786095(+) | protein_length=376 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472533.1         -            376 3221at5820           -            511   7.9e-19   66.3   0.0   2   3   2.8e-06    0.0021   15.4   0.0   248   324   155   233   145   246 0.78 | transcript=PVW1_140069700_t1 | gene=PVW1_140069700 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin II [Source:UniProtKB/TrEMBL;Acc:A0A1G4E843] | transcript_product=Actin II [Source:UniProtKB/TrEMBL;Acc:A0A1G4E843] | location=CAJZCX010000003:2784965-2786095(+) | protein_length=376 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472533.1         -            376 3221at5820           -            511   7.9e-19   66.3   0.0   3   3   1.5e-13   1.1e-10   39.4   0.0   389   510   246   366   233   367 0.91 | transcript=PVW1_140069700_t1 | gene=PVW1_140069700 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin II [Source:UniProtKB/TrEMBL;Acc:A0A1G4E843] | transcript_product=Actin II [Source:UniProtKB/TrEMBL;Acc:A0A1G4E843] | location=CAJZCX010000003:2784965-2786095(+) | protein_length=376 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475888.1         -            493 3221at5820           -            511   4.1e-07   27.7   0.0   1   2    0.0042       3.2    5.0   0.0    98   148   135   185   113   213 0.85 | transcript=PVW1_130032700_t1 | gene=PVW1_130032700 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIW8] | transcript_product=Actin-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIW8] | location=CAJZCX010000006:1223664-1225145(+) | protein_length=493 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475888.1         -            493 3221at5820           -            511   4.1e-07   27.7   0.0   2   2   7.8e-08   5.9e-05   20.6   0.0   395   492   364   466   334   484 0.81 | transcript=PVW1_130032700_t1 | gene=PVW1_130032700 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIW8] | transcript_product=Actin-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIW8] | location=CAJZCX010000006:1223664-1225145(+) | protein_length=493 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483296.1         -            414 3221at5820           -            511   3.3e-06   24.7   8.3   1   2   4.9e-05     0.038   11.3   2.7   225   324   155   251   104   272 0.76 | transcript=PVW1_030016300_t1 | gene=PVW1_030016300 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7F3] | transcript_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7F3] | location=CAJZCX010000014:538244-540393(-) | protein_length=414 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483296.1         -            414 3221at5820           -            511   3.3e-06   24.7   8.3   2   2   1.2e-06   0.00092   16.6   0.4   414   508   297   396   260   399 0.74 | transcript=PVW1_030016300_t1 | gene=PVW1_030016300 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7F3] | transcript_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7F3] | location=CAJZCX010000014:538244-540393(-) | protein_length=414 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480404.1         -            586 3221at5820           -            511   3.3e-05   21.4   2.0   1   2      0.63   4.8e+02   -2.2   0.0   235   302   263   335   253   385 0.66 | transcript=PVW1_070015700_t1 | gene=PVW1_070015700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:558186-559946(+) | protein_length=586 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480404.1         -            586 3221at5820           -            511   3.3e-05   21.4   2.0   2   2   4.6e-08   3.5e-05   21.3   0.6   417   509   470   569   461   571 0.83 | transcript=PVW1_070015700_t1 | gene=PVW1_070015700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:558186-559946(+) | protein_length=586 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3221at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3221at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3221at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:07 2026
# [ok]
