#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1   1  27  8.5e-193  5.2e-189  628.8  50.0     1   322     1   325     1   334 0.98 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  12  27   6.9e-12   4.2e-08   28.5   0.0  1573  1602  2841  2870  2838  2873 0.94 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  13  27     5e-60   3.1e-56  188.3   9.0  1599  1713  2990  3106  2982  3115 0.94 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  14  27  1.2e-173  7.1e-170  565.3  47.4  1722  2068  3321  3692  3314  3703 0.92 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  15  27   1.9e-46   1.2e-42  143.2   0.1  2056  2167  3759  3887  3757  3921 0.90 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  16  27   9.4e-81   5.7e-77  257.0  10.4  2178  2311  3947  4080  3941  4083 0.98 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  17  27   2.9e-08   0.00018   16.5  18.6  2287  2365  4110  4189  4106  4197 0.83 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  18  27   0.00015      0.92    4.2   2.8  2345  2375  4227  4257  4224  4264 0.79 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  19  27   3.9e-21   2.3e-17   59.2   7.0  2362  2426  4352  4424  4334  4426 0.83 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  20  27   1.8e-54   1.1e-50  169.8   9.6  2423  2528  4480  4585  4476  4588 0.97 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  21  27   1.1e-32   6.8e-29   97.5   0.8  2517  2581  4624  4688  4616  4699 0.89 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  22  27   2.8e-78   1.7e-74  248.8  17.5  2581  2708  4806  4933  4802  4944 0.97 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  23  27   4.9e-29     3e-25   85.4   2.2  2707  2772  4970  5035  4946  5048 0.91 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  24  27   2.8e-08   0.00017   16.6   0.3  2767  2799  5126  5158  5113  5161 0.89 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  25  27    1e-150  6.3e-147  489.2  39.5  2800  3112  5261  5578  5256  5597 0.95 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  26  27   8.7e-53   5.3e-49  164.3   9.7  3091  3214  5617  5747  5594  5758 0.85 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481381.1         -           5871 72at5820             -           3250         0 4809.2 487.1  27  27   1.4e-19   8.8e-16   54.0   5.1  3202  3250  5821  5871  5814  5871 0.85 | transcript=PVW1_060013200_t1 | gene=PVW1_060013200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:337671-355847(-) | protein_length=5871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/72at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/72at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/72at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:47:00 2026
# [ok]
