#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479094.1         -           1727 555at5820            -           1342         0 2683.3  68.3   1   5  4.9e-156    5e-153  509.9   8.9     1   252    10   270    10   275 0.97 | transcript=PVW1_080026700_t1 | gene=PVW1_080026700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:977533-982716(-) | protein_length=1727 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472261.1         -           1519 555at5820            -           1342  9.5e-111  369.8  55.8   7   7      0.97   9.8e+02   -4.6   5.5  1167  1280  1355  1464  1312  1473 0.80 | transcript=PVW1_140044200_t1 | gene=PVW1_140044200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1671300-1677384(-) | protein_length=1519 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   1   8     3e-41     3e-38  129.6  15.8    54   387    89   424    81   432 0.83 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   2   8   2.5e-05     0.026   10.6   0.1   402   471   689   759   681   782 0.78 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   3   8         6   6.1e+03  -11.6   8.2   817   922  1200  1309  1181  1323 0.72 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   4   8    0.0021       2.1    4.2   0.2   535   591  1410  1463  1389  1467 0.73 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   5   8    0.0003       0.3    7.0   0.0   636   677  1459  1502  1454  1511 0.85 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   6   8   3.9e-20   3.9e-17   59.6   0.5   687   806  1645  1773  1636  1780 0.86 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   7   8   3.1e-33   3.1e-30  103.1   5.0   871  1086  1776  1992  1762  2009 0.91 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477168.1         -           3982 555at5820            -           1342   3.3e-81  271.9  73.1   8   8       1.1   1.1e+03   -4.8   4.3    48   110  2699  2762  2583  2783 0.85 | transcript=PVW1_090043900_t1 | gene=PVW1_090043900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1692625-1704573(-) | protein_length=3982 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 555at5820            -           1342   4.3e-64  215.2  69.6   1   6   5.6e-23   5.6e-20   69.1  14.2    52   228    60   238    15   253 0.76 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 555at5820            -           1342   4.3e-64  215.2  69.6   2   6      0.12   1.2e+02   -1.6   2.8   180   237   326   382   275   392 0.73 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 555at5820            -           1342   4.3e-64  215.2  69.6   3   6   6.6e-11   6.7e-08   29.1   9.8   255   468   619   811   607   822 0.75 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 555at5820            -           1342   4.3e-64  215.2  69.6   4   6     0.032        32    0.3   0.0   540   582  1120  1161  1095  1165 0.77 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 555at5820            -           1342   4.3e-64  215.2  69.6   5   6   4.7e-27   4.7e-24   82.6   6.0   633   801  1163  1332  1147  1355 0.88 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 555at5820            -           1342   4.3e-64  215.2  69.6   6   6   3.2e-20   3.2e-17   59.9   3.4   907  1084  1365  1542  1359  1547 0.81 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484056.1         -           1196 555at5820            -           1342   1.4e-12   44.5   8.4   1   4   0.00024      0.24    7.3   0.0   393   426   336   369   330   381 0.87 | transcript=PVW1_020016200_t1 | gene=PVW1_020016200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:502528-506482(+) | protein_length=1196 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484056.1         -           1196 555at5820            -           1342   1.4e-12   44.5   8.4   2   4      0.12   1.2e+02   -1.6   0.1   597   634   506   543   495   557 0.87 | transcript=PVW1_020016200_t1 | gene=PVW1_020016200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:502528-506482(+) | protein_length=1196 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484056.1         -           1196 555at5820            -           1342   1.4e-12   44.5   8.4   3   4   3.2e-12   3.2e-09   33.4   0.2   638   792   635   788   631   795 0.82 | transcript=PVW1_020016200_t1 | gene=PVW1_020016200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:502528-506482(+) | protein_length=1196 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484056.1         -           1196 555at5820            -           1342   1.4e-12   44.5   8.4   4   4   0.00045      0.46    6.4   0.1   923   992   851   918   844   959 0.75 | transcript=PVW1_020016200_t1 | gene=PVW1_020016200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:502528-506482(+) | protein_length=1196 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475515.1         -           1353 555at5820            -           1342   1.9e-05   20.9   0.3   1   3      0.02        20    0.9   0.0   402   430   515   543   381   553 0.83 | transcript=PVW1_130017900_t1 | gene=PVW1_130017900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:598541-602602(-) | protein_length=1353 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475515.1         -           1353 555at5820            -           1342   1.9e-05   20.9   0.3   2   3   5.1e-07   0.00052   16.2   0.0   695   793   773   870   753   878 0.84 | transcript=PVW1_130017900_t1 | gene=PVW1_130017900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:598541-602602(-) | protein_length=1353 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475515.1         -           1353 555at5820            -           1342   1.9e-05   20.9   0.3   3   3     0.079        80   -1.0   0.1   925   982   924   981   919   997 0.75 | transcript=PVW1_130017900_t1 | gene=PVW1_130017900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:598541-602602(-) | protein_length=1353 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/555at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/555at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/555at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:19 2026
# [ok]
