#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484036.1         -            168 12840at5820          -            154  2.4e-101  334.7  17.9   1   1  8.3e-104  2.7e-101  334.5  17.9     1   154    15   168    15   168 1.00 | transcript=PVW1_020015500_t1 | gene=PVW1_020015500 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRC8] | transcript_product=Centrin-1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRC8] | location=CAJZCX010000015:478212-479524(-) | protein_length=168 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473290.1         -            563 12840at5820          -            154   1.4e-09   36.6   8.7   3   3   4.2e-08   1.3e-05   23.7   0.8    11    76   493   560   487   562 0.90 | transcript=PVW1_120031400_t1 | gene=PVW1_120031400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H152] | transcript_product=Calcium-dependent protein kinase 5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H152] | location=CAJZCX010000004:1172915-1174606(+) | protein_length=563 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473963.1         -            207 12840at5820          -            154   3.2e-08   32.2   6.7   1   2   2.9e-10   9.3e-08   30.7   1.6    71   144    31   104    21   117 0.89 | transcript=PVW1_120077700_t1 | gene=PVW1_120077700 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | location=CAJZCX010000004:3049826-3050982(-) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473963.1         -            207 12840at5820          -            154   3.2e-08   32.2   6.7   2   2     0.039        12    4.3   0.3    91   137   128   175   109   194 0.68 | transcript=PVW1_120077700_t1 | gene=PVW1_120077700 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | location=CAJZCX010000004:3049826-3050982(-) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472536.1         -            209 12840at5820          -            154   1.7e-07   29.9   0.5   1   1   8.2e-10   2.6e-07   29.3   0.5    11   129    75   190    67   202 0.86 | transcript=PVW1_140070000_t1 | gene=PVW1_140070000 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | location=CAJZCX010000003:2801676-2802305(+) | protein_length=209 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484588.1         -            107 12840at5820          -            154   2.1e-07   29.6   0.3   1   1     8e-10   2.6e-07   29.3   0.3     6    72    39   101    34   106 0.91 | transcript=PVW1_010007200_t1 | gene=PVW1_010007200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:115300-116200(-) | protein_length=107 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479875.1         -            150 12840at5820          -            154   1.8e-05   23.3   2.6   1   1   6.2e-08     2e-05   23.1   2.6     6   145     5   144     1   150 0.85 | transcript=PVW1_050025900_t1 | gene=PVW1_050025900 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTP2] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTP2] | location=CAJZCX010000010:882068-883050(-) | protein_length=150 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481707.1         -            236 12840at5820          -            154   1.9e-05   23.2  12.1   1   3   6.5e-06    0.0021   16.6   1.3    88   134    13    59     2    70 0.83 | transcript=PVW1_060022400_t1 | gene=PVW1_060022400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | location=CAJZCX010000012:729192-729902(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481707.1         -            236 12840at5820          -            154   1.9e-05   23.2  12.1   2   3      0.55   1.8e+02    0.6   0.1     7    59    62   114    56   125 0.81 | transcript=PVW1_060022400_t1 | gene=PVW1_060022400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | location=CAJZCX010000012:729192-729902(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481707.1         -            236 12840at5820          -            154   1.9e-05   23.2  12.1   3   3   0.00018     0.058   11.9   2.0    64   131   148   215   131   233 0.89 | transcript=PVW1_060022400_t1 | gene=PVW1_060022400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | location=CAJZCX010000012:729192-729902(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478190.1         -            158 12840at5820          -            154   3.3e-05   22.4   2.6   1   1   1.7e-07   5.3e-05   21.8   2.5    48   144    55   151    18   157 0.86 | transcript=PVW1_110049400_t1 | gene=PVW1_110049400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | transcript_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | location=CAJZCX010000008:1881368-1881844(+) | protein_length=158 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477806.1         -            140 12840at5820          -            154   0.00013   20.5   0.1   1   1   5.8e-07   0.00019   20.0   0.1    25   144    19   133     2   138 0.74 | transcript=PVW1_110027900_t1 | gene=PVW1_110027900 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | location=CAJZCX010000008:1013763-1015371(+) | protein_length=140 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484246.1         -            131 12840at5820          -            154   0.00031   19.2   0.1   1   1   1.4e-06   0.00044   18.8   0.1    11   145     5   129     1   131 0.84 | transcript=PVW1_020021800_t1 | gene=PVW1_020021800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:752300-753421(-) | protein_length=131 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476000.1         -            136 12840at5820          -            154   0.00077   18.0   1.1   1   1   3.3e-05     0.011   14.3   1.1    15   144     8   130     4   134 0.80 | transcript=PVW1_130037000_t1 | gene=PVW1_130037000 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJ62] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJ62] | location=CAJZCX010000006:1366082-1366492(-) | protein_length=136 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12840at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12840at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12840at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:28:00 2026
# [ok]
