#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473927.1         -            168 12707at5820          -            166  1.2e-113  375.2   8.2   1   1  4.2e-116  1.4e-113  375.0   8.2     1   166     3   168     3   168 1.00 | transcript=PVW1_120075300_t1 | gene=PVW1_120075300 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHQ0] | transcript_product=Centrin-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHQ0] | location=CAJZCX010000004:2951190-2951936(+) | protein_length=168 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481707.1         -            236 12707at5820          -            166   8.2e-07   27.7   6.0   2   2   0.00051      0.16   10.4   1.3    76   146   148   218   136   234 0.86 | transcript=PVW1_060022400_t1 | gene=PVW1_060022400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | location=CAJZCX010000012:729192-729902(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482387.1         -            526 12707at5820          -            166   9.8e-07   27.4   8.9   1   2    0.0021      0.67    8.4   2.5    86   165   365   452   339   454 0.77 | transcript=PVW1_040013600_t1 | gene=PVW1_040013600 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H866] | transcript_product=Calcium-dependent protein kinase 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H866] | location=CAJZCX010000013:399682-401946(-) | protein_length=526 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482387.1         -            526 12707at5820          -            166   9.8e-07   27.4   8.9   2   2     2e-07   6.5e-05   21.5   0.5    25    87   457   517   452   525 0.74 | transcript=PVW1_040013600_t1 | gene=PVW1_040013600 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H866] | transcript_product=Calcium-dependent protein kinase 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H866] | location=CAJZCX010000013:399682-401946(-) | protein_length=526 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479875.1         -            150 12707at5820          -            166   3.6e-06   25.6   1.7   1   2   2.3e-06   0.00074   18.0   0.1    93   161     7    72     2    76 0.89 | transcript=PVW1_050025900_t1 | gene=PVW1_050025900 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTP2] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTP2] | location=CAJZCX010000010:882068-883050(-) | protein_length=150 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479875.1         -            150 12707at5820          -            166   3.6e-06   25.6   1.7   2   2    0.0046       1.5    7.3   0.2   110   158    94   145    78   150 0.77 | transcript=PVW1_050025900_t1 | gene=PVW1_050025900 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTP2] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTP2] | location=CAJZCX010000010:882068-883050(-) | protein_length=150 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473963.1         -            207 12707at5820          -            166   8.5e-06   24.4   5.2   1   2   5.2e-08   1.7e-05   23.4   0.6    92   159    41   107    27   116 0.89 | transcript=PVW1_120077700_t1 | gene=PVW1_120077700 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | location=CAJZCX010000004:3049826-3050982(-) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473963.1         -            207 12707at5820          -            166   8.5e-06   24.4   5.2   2   2     0.081        26    3.3   0.4    59   114   124   176   110   200 0.76 | transcript=PVW1_120077700_t1 | gene=PVW1_120077700 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | location=CAJZCX010000004:3049826-3050982(-) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483417.1         -            529 12707at5820          -            166   3.6e-05   22.3   5.4   1   1   3.5e-07   0.00011   20.7   5.4    20   162   375   525   368   528 0.72 | transcript=PVW1_030020500_t1 | gene=PVW1_030020500 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | transcript_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | location=CAJZCX010000014:680985-682739(+) | protein_length=529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472536.1         -            209 12707at5820          -            166   4.6e-05   22.0   0.9   1   2       1.5   4.7e+02   -0.8   0.1   134   147    71    84    60   107 0.58 | transcript=PVW1_140070000_t1 | gene=PVW1_140070000 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | location=CAJZCX010000003:2801676-2802305(+) | protein_length=209 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472536.1         -            209 12707at5820          -            166   4.6e-05   22.0   0.9   2   2   4.3e-07   0.00014   20.4   0.1    76   145   125   194   114   207 0.88 | transcript=PVW1_140070000_t1 | gene=PVW1_140070000 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | location=CAJZCX010000003:2801676-2802305(+) | protein_length=209 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476000.1         -            136 12707at5820          -            166   7.4e-05   21.3   1.3   1   1   4.2e-07   0.00013   20.5   1.3    27   157     8   131     4   135 0.91 | transcript=PVW1_130037000_t1 | gene=PVW1_130037000 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJ62] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJ62] | location=CAJZCX010000006:1366082-1366492(-) | protein_length=136 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477806.1         -            140 12707at5820          -            166    0.0001   20.9   0.5   1   2     0.036        11    4.4   0.1    72   128    18    69    10    76 0.81 | transcript=PVW1_110027900_t1 | gene=PVW1_110027900 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | location=CAJZCX010000008:1013763-1015371(+) | protein_length=140 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477806.1         -            140 12707at5820          -            166    0.0001   20.9   0.5   2   2   1.8e-05    0.0056   15.2   0.1    97   156    75   133    69   139 0.86 | transcript=PVW1_110027900_t1 | gene=PVW1_110027900 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | location=CAJZCX010000008:1013763-1015371(+) | protein_length=140 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484588.1         -            107 12707at5820          -            166    0.0019   16.7   0.5   1   1   6.8e-06    0.0022   16.5   0.5    19    89    40   106    27   107 0.90 | transcript=PVW1_010007200_t1 | gene=PVW1_010007200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:115300-116200(-) | protein_length=107 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484246.1         -            131 12707at5820          -            166    0.0027   16.2   0.5   1   1   1.1e-05    0.0036   15.8   0.5    29   156    11   128     1   131 0.74 | transcript=PVW1_020021800_t1 | gene=PVW1_020021800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:752300-753421(-) | protein_length=131 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12707at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12707at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12707at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:27:41 2026
# [ok]
