#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0   1  26   1.8e-86   1.1e-82  276.3  30.5     1   195     1   224     1   231 0.88 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  12  26   8.5e-60   5.2e-56  187.8  10.1  1564  1695  2315  2447  2310  2454 0.94 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  13  26  1.4e-115  8.5e-112  372.9  28.4  1693  1926  2493  2736  2485  2752 0.93 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  14  26     3e-44   1.8e-40  136.2   1.2  1922  2017  2781  2877  2773  2888 0.93 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  15  26   1.5e-29   9.2e-26   87.4   7.5  2010  2083  2930  3003  2922  3005 0.95 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  16  26   1.8e-73   1.1e-69  233.1  19.0  2083  2213  3058  3192  3034  3200 0.91 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  17  26   3.5e-60   2.2e-56  189.0   1.6  2214  2335  3233  3364  3221  3369 0.90 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  18  26   3.6e-51   2.2e-47  159.2   7.5  2333  2432  3396  3504  3392  3511 0.92 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  19  26  6.7e-121  4.1e-117  390.6  28.8  2468  2686  3739  3977  3699  3988 0.91 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  20  26   1.5e-11   9.1e-08   27.7   0.0  2690  2725  4033  4068  4013  4102 0.88 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  21  26   5.6e-85   3.4e-81  271.3  18.1  2732  2918  4197  4415  4172  4453 0.83 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  22  26   9.5e-07    0.0058   11.7   1.5  2909  2947  4455  4493  4449  4503 0.88 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  23  26   1.2e-08   7.4e-05   18.0   1.9  2971  3002  4675  4706  4669  4718 0.87 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  24  26  6.6e-104    4e-100  334.2  20.5  2946  3182  4722  4989  4709  5025 0.76 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  25  26   7.7e-57   4.7e-53  178.0  14.9  3202  3305  5088  5201  5031  5206 0.83 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472189.1         -           5329 59at5820             -           3393         0 4921.5 540.0  26  26     2e-51   1.2e-47  160.0   2.6  3306  3393  5242  5329  5240  5329 0.98 | transcript=PVW1_140036900_t1 | gene=PVW1_140036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1389634-1405623(+) | protein_length=5329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/59at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/59at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/59at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:44:34 2026
# [ok]
