#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473257.1         -            815 4282at5820           -            551  4.1e-277  918.8  38.6   1   4   2.6e-23   1.2e-20   72.2   0.0     6    54    58   106    52   111 0.94 | transcript=PVW1_120029400_t1 | gene=PVW1_120029400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1095420-1097867(-) | protein_length=815 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475479.1         -            918 4282at5820           -            551   1.1e-41  141.7  29.3   3   3     4e-11   1.9e-08   32.0   0.3   450   532   810   893   774   906 0.82 | transcript=PVW1_130015800_t1 | gene=PVW1_130015800 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter B family member 7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2W2] | transcript_product=ABC transporter B family member 7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2W2] | location=CAJZCX010000006:491554-494310(-) | protein_length=918 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473897.1         -           1568 4282at5820           -            551   1.6e-33  114.8  18.7   1   1   1.4e-35   6.3e-33  112.8  18.7   118   540   472   913   364   924 0.75 | transcript=PVW1_120074000_t1 | gene=PVW1_120074000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2909197-2913903(+) | protein_length=1568 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473127.1         -            998 4282at5820           -            551   1.9e-33  114.5  11.6   1   2       8.6     4e+03   -5.4  33.2     9   331   324   683   317   689 0.58 | transcript=PVW1_120017400_t1 | gene=PVW1_120017400 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter B family member 6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG16] | transcript_product=ABC transporter B family member 6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG16] | location=CAJZCX010000004:581150-584146(+) | protein_length=998 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473127.1         -            998 4282at5820           -            551   1.9e-33  114.5  11.6   2   2   4.2e-36   1.9e-33  114.5  11.6   325   538   767   977   763   990 0.86 | transcript=PVW1_120017400_t1 | gene=PVW1_120017400 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter B family member 6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG16] | transcript_product=ABC transporter B family member 6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HG16] | location=CAJZCX010000004:581150-584146(+) | protein_length=998 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477255.1         -            783 4282at5820           -            551   4.9e-26   90.0   8.4   1   3      0.17        79    0.2   0.3   482   520   187   225   178   247 0.84 | transcript=PVW1_090050700_t1 | gene=PVW1_090050700 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter B family member 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY62] | transcript_product=ABC transporter B family member 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY62] | location=CAJZCX010000007:2028651-2031311(+) | protein_length=783 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477255.1         -            783 4282at5820           -            551   4.9e-26   90.0   8.4   2   3       3.9   1.8e+03   -4.3  22.0    20   232   211   420   194   488 0.64 | transcript=PVW1_090050700_t1 | gene=PVW1_090050700 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter B family member 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY62] | transcript_product=ABC transporter B family member 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY62] | location=CAJZCX010000007:2028651-2031311(+) | protein_length=783 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477255.1         -            783 4282at5820           -            551   4.9e-26   90.0   8.4   3   3   1.1e-28   4.9e-26   90.0   8.4   314   532   556   778   550   781 0.87 | transcript=PVW1_090050700_t1 | gene=PVW1_090050700 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter B family member 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY62] | transcript_product=ABC transporter B family member 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY62] | location=CAJZCX010000007:2028651-2031311(+) | protein_length=783 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479356.1         -           1376 4282at5820           -            551     1e-22   79.1  27.8   1   3       0.2        94   -0.0   2.4   195   244   752   799   737   836 0.70 | transcript=PVW1_080043300_t1 | gene=PVW1_080043300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1641768-1645898(-) | protein_length=1376 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479356.1         -           1376 4282at5820           -            551     1e-22   79.1  27.8   2   3   1.7e-13   7.7e-11   39.9  14.7   299   415  1010  1131   977  1155 0.83 | transcript=PVW1_080043300_t1 | gene=PVW1_080043300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1641768-1645898(-) | protein_length=1376 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479356.1         -           1376 4282at5820           -            551     1e-22   79.1  27.8   3   3   5.3e-18   2.5e-15   54.7   5.2   431   543  1250  1364  1224  1369 0.88 | transcript=PVW1_080043300_t1 | gene=PVW1_080043300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1641768-1645898(-) | protein_length=1376 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477473.1         -            619 4282at5820           -            551   4.2e-12   44.1  13.1   1   3   4.3e-08     2e-05   22.0   2.9   348   516   122   292   113   307 0.68 | transcript=PVW1_110009200_t1 | gene=PVW1_110009200 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter E family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZG1] | transcript_product=ABC transporter E family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZG1] | location=CAJZCX010000008:187064-189052(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477473.1         -            619 4282at5820           -            551   4.2e-12   44.1  13.1   2   3     0.037        17    2.4   0.0   330   363   371   409   359   416 0.68 | transcript=PVW1_110009200_t1 | gene=PVW1_110009200 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter E family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZG1] | transcript_product=ABC transporter E family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZG1] | location=CAJZCX010000008:187064-189052(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477473.1         -            619 4282at5820           -            551   4.2e-12   44.1  13.1   3   3   8.3e-09   3.9e-06   24.4   1.0   450   529   475   557   455   581 0.78 | transcript=PVW1_110009200_t1 | gene=PVW1_110009200 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter E family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZG1] | transcript_product=ABC transporter E family member 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZG1] | location=CAJZCX010000008:187064-189052(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475828.1         -            695 4282at5820           -            551   7.9e-12   43.2   0.9   1   1   3.2e-14   1.5e-11   42.2   0.9   315   536    35   259    30   269 0.76 | transcript=PVW1_130030100_t1 | gene=PVW1_130030100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1118574-1120661(+) | protein_length=695 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476854.1         -            792 4282at5820           -            551   1.4e-10   39.0  26.2   1   5   9.7e-05     0.045   10.9   0.3   327   383   192   245   162   284 0.74 | transcript=PVW1_090026900_t1 | gene=PVW1_090026900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | transcript_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | location=CAJZCX010000007:973560-975938(+) | protein_length=792 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476854.1         -            792 4282at5820           -            551   1.4e-10   39.0  26.2   2   5   6.3e-07    0.0003   18.2   2.0   429   542   334   450   319   457 0.75 | transcript=PVW1_090026900_t1 | gene=PVW1_090026900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | transcript_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | location=CAJZCX010000007:973560-975938(+) | protein_length=792 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476854.1         -            792 4282at5820           -            551   1.4e-10   39.0  26.2   3   5      0.25   1.2e+02   -0.3   0.9   314   343   526   555   517   584 0.80 | transcript=PVW1_090026900_t1 | gene=PVW1_090026900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | transcript_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | location=CAJZCX010000007:973560-975938(+) | protein_length=792 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476854.1         -            792 4282at5820           -            551   1.4e-10   39.0  26.2   4   5   4.1e-07   0.00019   18.8   0.1   326   378   585   638   576   656 0.84 | transcript=PVW1_090026900_t1 | gene=PVW1_090026900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | transcript_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | location=CAJZCX010000007:973560-975938(+) | protein_length=792 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476854.1         -            792 4282at5820           -            551   1.4e-10   39.0  26.2   5   5    0.0025       1.2    6.3   0.6   444   517   684   755   648   776 0.71 | transcript=PVW1_090026900_t1 | gene=PVW1_090026900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | transcript_product=Protein GCN20, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXL2] | location=CAJZCX010000007:973560-975938(+) | protein_length=792 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475653.1         -            257 4282at5820           -            551   2.6e-10   38.2   3.8   1   2   5.7e-06    0.0027   15.0   0.1   324   363    14    55     3    78 0.79 | transcript=PVW1_130022400_t1 | gene=PVW1_130022400 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT3] | transcript_product=ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT3] | location=CAJZCX010000006:792641-794276(+) | protein_length=257 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475653.1         -            257 4282at5820           -            551   2.6e-10   38.2   3.8   2   2   9.6e-09   4.5e-06   24.2   0.9   455   546   129   227    99   232 0.80 | transcript=PVW1_130022400_t1 | gene=PVW1_130022400 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT3] | transcript_product=ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT3] | location=CAJZCX010000006:792641-794276(+) | protein_length=257 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476152.1         -            351 4282at5820           -            551   5.9e-10   37.0   1.7   1   1   1.8e-11   8.3e-09   33.2   1.7   329   542   116   338   103   344 0.80 | transcript=PVW1_130041800_t1 | gene=PVW1_130041800 | organism=Plasmodium_vivax_PvW1 | gene_product=ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIW5] | transcript_product=ABC transporter domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIW5] | location=CAJZCX010000006:1617874-1618929(+) | protein_length=351 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472147.1         -           1280 4282at5820           -            551   3.3e-07   27.9  43.1   1   6   1.7e-05    0.0082   13.4   4.5   316   383   179   244   150   281 0.72 | transcript=PVW1_140032900_t1 | gene=PVW1_140032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1193440-1197282(+) | protein_length=1280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472147.1         -           1280 4282at5820           -            551   3.3e-07   27.9  43.1   2   6   0.00016     0.075   10.2   0.6   435   513   460   539   328   561 0.82 | transcript=PVW1_140032900_t1 | gene=PVW1_140032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1193440-1197282(+) | protein_length=1280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472147.1         -           1280 4282at5820           -            551   3.3e-07   27.9  43.1   3   6       2.1   9.7e+02   -3.3   0.3    90   120   639   669   636   687 0.82 | transcript=PVW1_140032900_t1 | gene=PVW1_140032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1193440-1197282(+) | protein_length=1280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472147.1         -           1280 4282at5820           -            551   3.3e-07   27.9  43.1   4   6   1.5e-09   7.1e-07   26.8   2.9   316   370   801   858   772   861 0.86 | transcript=PVW1_140032900_t1 | gene=PVW1_140032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1193440-1197282(+) | protein_length=1280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472147.1         -           1280 4282at5820           -            551   3.3e-07   27.9  43.1   5   6       2.2     1e+03   -3.4   0.4   309   342   905   937   903   950 0.62 | transcript=PVW1_140032900_t1 | gene=PVW1_140032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1193440-1197282(+) | protein_length=1280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472147.1         -           1280 4282at5820           -            551   3.3e-07   27.9  43.1   6   6     0.011       5.3    4.1   1.6   453   526  1025  1101   984  1123 0.68 | transcript=PVW1_140032900_t1 | gene=PVW1_140032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1193440-1197282(+) | protein_length=1280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4282at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4282at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4282at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:41:00 2026
# [ok]
